I
1130 Generated by WorldEditor 2.0.0r4

1   1043 1 0 EDDN Albrecht Dürer Nuremberg
1302 city Nuremberg
112  49.49346151  011.07953050  49.49342050  011.07952382
111  49.49337758  011.07951619
111  49.49335946  011.07947471
111  49.49306287  011.07941272
111  49.49300374  011.07943704
112  49.49292649  011.07942178  49.49291743  011.07941939
111  49.49291934  011.07940747
111  49.49290646  011.07939412
111  49.49288691  011.07957008
112  49.49290551  011.07953622  49.49290980  011.07950904
112  49.49294985  011.07950380  49.49296082  011.07950618
111  49.49317588  011.07955339
111  49.49318303  011.07959058
111  49.49336280  011.07962634
111  49.49337329  011.07959678
112  49.49349203  011.07962062  49.49350109  011.07962205
112  49.49351110  011.07965448  49.49350919  011.07967689
112  49.49344148  011.08036355  49.49343862  011.08038882
112  49.49340810  011.08041075  49.49338951  011.08040646
112  49.49289168  011.08029297  49.49282492  011.08027676
111  49.49283207  011.08021096
111  49.49282397  011.08019951
111  49.49279345  011.08045367
112  49.49280299  011.08044652  49.49280632  011.08042363
112  49.49287070  011.08039311  49.49290503  011.08040074
112  49.49339952  011.08051041  49.49341764  011.08051423
112  49.49342289  011.08055715  49.49342050  011.08058051
111  49.49334945  011.08129578
112  49.49330987  011.08157378  49.49329223  011.08168107
112  49.49327220  011.08176690  49.49326839  011.08178407
112  49.49326171  011.08176404  49.49326314  011.08174544
112  49.49323835  011.08164721  49.49321784  011.08160239
111  49.49318828  011.08157092
111  49.49317445  011.08171635
112  49.49321546  011.08174973  49.49322356  011.08178216
112  49.49322166  011.08186704  49.49321403  011.08190519
111  49.49314727  011.08216220
111  49.49310388  011.08237392
111  49.49299372  011.08265764
111  49.49263132  011.08349498
111  49.49267376  011.08357557
113  49.49270619  011.08353933
112  49.49391690  011.07767891  49.49390545  011.07779431
112  49.49378386  011.07764553  49.49379578  011.07753061
112  49.49386730  011.07680104  49.49387875  011.07668326
114  49.49399939  011.07683633  49.49398890  011.07694552
112  49.49376335  011.07921626  49.49375286  011.07933595
112  49.49363031  011.07918431  49.49364176  011.07907559
112  49.49375620  011.07792592  49.49376669  011.07781815
114  49.49388733  011.07796263  49.49387541  011.07807994
112  49.49365177  011.08034066  49.49364080  011.08045272
112  49.49351921  011.08030823  49.49353113  011.08019188
112  49.49360313  011.07946183  49.49361362  011.07935168
114  49.49373474  011.07949855  49.49372330  011.07961252
111  49.49357023  011.08116464
112  49.49349870  011.08145647  49.49344005  011.08156949
112  49.49340333  011.08160096  49.49339189  011.08161336
112  49.49337949  011.08157902  49.49338951  011.08153134
112  49.49343194  011.08119278  49.49344768  011.08102541
112  49.49348440  011.08066396  49.49349537  011.08055285
114  49.49361601  011.08069924  49.49360456  011.08081416
110 1 0.25 66.0000 lib/airport/pavement/asphalt_4D.pol
111  49.49278296  011.08144455
111  49.49269427  011.08142309
111  49.49267948  011.08155184
112  49.49270666  011.08151751  49.49272240  011.08152085
113  49.49277438  011.08153325
110 1 0.25 66.0000 lib/airport/pavement/asphalt_4D.pol
112  49.49219024  011.08344539  49.49219358  011.08348974
111  49.49223316  011.08365711
112  49.49228943  011.08374342  49.49233282  011.08379540
112  49.49233377  011.08394942  49.49233091  011.08398804
111  49.49232853  011.08401093
111  49.49240148  011.08402714
112  49.49240864  011.08396992  49.49241388  011.08392462
112  49.49249638  011.08380875  49.49251974  011.08379635
112  49.49261463  011.08370336  49.49267090  011.08362135
111  49.49261463  011.08370336
112  49.49261463  011.08370336  49.49264277  011.08366236
111  49.49268807  011.08358749
111  49.49275816  011.08341106
112  49.49269951  011.08333905  49.49269284  011.08332999
111  49.49269951  011.08333905
112  49.49269951  011.08333905  49.49269284  011.08335288
112  49.49266280  011.08330854  49.49265373  011.08327039
112  49.49259031  011.08314927  49.49254311  011.08309014
112  49.49246729  011.08307059  49.49244678  011.08307059
112  49.49246395  011.08301909  49.49248446  011.08297761
112  49.49255694  011.08265192  49.49258030  011.08244831
111  49.49269665  011.08142309
111  49.49280394  011.08044699
111  49.49283255  011.08020953
111  49.49290646  011.07953574
111  49.49291934  011.07940795
111  49.49292649  011.07934882
111  49.49295129  011.07935550
112  49.49298514  011.07905509  49.49298991  011.07901074
111  49.49302043  011.07900549
111  49.49302520  011.07888628
111  49.49298228  011.07891108
111  49.49297751  011.07888342
111  49.49305476  011.07819390
112  49.49304856  011.07803130  49.49303950  011.07796216
112  49.49304332  011.07781052  49.49304570  011.07778573
111  49.49307670  011.07747911
112  49.49315538  011.07667325  49.49315871  011.07663796
111  49.49316777  011.07661793
111  49.49318160  011.07646058
112  49.49312152  011.07652161  49.49310340  011.07656548
112  49.49309434  011.07663987  49.49308957  011.07668755
112  49.49301995  011.07739900  49.49301328  011.07746576
112  49.49296225  011.07751774  49.49295558  011.07752394
112  49.49294032  011.07753872  49.49292792  011.07754969
112  49.49288214  011.07769274  49.49287022  011.07780861
112  49.49283589  011.07814765  49.49283255  011.07817912
112  49.49279440  011.07821346  49.49277056  011.07822156
111  49.49258888  011.07828689
111  49.49257839  011.07838989
112  49.49279631  011.07829929  49.49280966  011.07829452
112  49.49281872  011.07833124  49.49281634  011.07835460
112  49.49278201  011.07870127  49.49278010  011.07871891
112  49.49275530  011.07872177  49.49274624  011.07871319
111  49.49256886  011.07854295
111  49.49256027  011.07863069
112  49.49274863  011.07881523  49.49276436  011.07883145
112  49.49276484  011.07887436  49.49276293  011.07889391
112  49.49271525  011.07937839  49.49270667  011.07946517
112  49.49275387  011.07954004  49.49276293  011.07955005
112  49.49277104  011.07955863  49.49278057  011.07956912
112  49.49282015  011.07970264  49.49281157  011.07977989
112  49.49276341  011.08021382  49.49276007  011.08023957
112  49.49270046  011.08024529  49.49265803  011.08021096
112  49.49263323  011.08000877  49.49264706  011.07987526
112  49.49267948  011.07954051  49.49268711  011.07945659
112  49.49260223  011.07941653  49.49256838  011.07940890
112  49.49210298  011.07931067  49.49208009  011.07930591
112  49.49206674  011.07936456  49.49206197  011.07941415
112  49.49202144  011.07981136  49.49201667  011.07985952
112  49.49207342  011.07988193  49.49210346  011.07988813
112  49.49250496  011.07997444  49.49254072  011.07998302
112  49.49256457  011.08009175  49.49256695  011.08015993
112  49.49263371  011.08028773  49.49267424  011.08033684
112  49.49271286  011.08035019  49.49273003  011.08035592
112  49.49274338  011.08040599  49.49273909  011.08043984
111  49.49252165  011.08238441
112  49.49248589  011.08266480  49.49247635  011.08273585
112  49.49242676  011.08290846  49.49240053  011.08297618
112  49.49235952  011.08305009  49.49232805  011.08309825
112  49.49228084  011.08315213  49.49226177  011.08316787
114  49.49221504  011.08328374  49.49220502  011.08330997
112  49.49255550  011.08364424  49.49252070  011.08369335
112  49.49242723  011.08371529  49.49238479  011.08371147
112  49.49231088  011.08363565  49.49227655  011.08358272
112  49.49225891  011.08344635  49.49225509  011.08336576
112  49.49231613  011.08323987  49.49234808  011.08319409
112  49.49244058  011.08316644  49.49248064  011.08316644
112  49.49256218  011.08324750  49.49258841  011.08329042
114  49.49261606  011.08345111  49.49261463  011.08353218
112  49.49294890  011.07767653  49.49295176  011.07764887
112  49.49299039  011.07768416  49.49298800  011.07771086
111  49.49298753  011.07771515
113  49.49294556  011.07770752
111  49.49294127  011.07774949
111  49.49298228  011.07775712
112  49.49297847  011.07779240  49.49297560  011.07781815
112  49.49297894  011.07798743  49.49298419  011.07807136
112  49.49298657  011.07820869  49.49297799  011.07828498
111  49.49285878  011.07936360
113  49.49278248  011.07934787
111  49.49277915  011.07939221
111  49.49285353  011.07940604
112  49.49284972  011.07944228  49.49284590  011.07947137
114  49.49279917  011.07946469  49.49277390  011.07943370
112  49.49256457  011.07957294  49.49260891  011.07958200
112  49.49263085  011.07967546  49.49262608  011.07972553
112  49.49261559  011.07982376  49.49261368  011.07984092
112  49.49259174  011.07984808  49.49257267  011.07983759
112  49.49252642  011.07981613  49.49250830  011.07981231
112  49.49211681  011.07972934  49.49209821  011.07972553
112  49.49207914  011.07967594  49.49208200  011.07964637
112  49.49209392  011.07952573  49.49209630  011.07950666
114  49.49213636  011.07948282  49.49216354  011.07948854
110 1 0.25 66.0000 lib/airport/pavement/asphalt_4D.pol
112  49.49266518  011.07945563  49.49267042  011.07947280
112  49.49271334  011.07961490  49.49272621  011.07965686
112  49.49272383  011.07978561  49.49271716  011.07984808
112  49.49237335  011.08277638  49.49235332  011.08293564
111  49.49232423  011.08298810
111  49.49237287  011.08303435
111  49.49239719  011.08298667
111  49.49241913  011.08293135
112  49.49240673  011.08290513  49.49240721  011.08288748
112  49.49241913  011.08274491  49.49243295  011.08262617
112  49.49275244  011.07979181  49.49276007  011.07972553
112  49.49273623  011.07959869  49.49272192  011.07955196
112  49.49268950  011.07944228  49.49268616  011.07942798
111  49.49268902  011.07937076
113  49.49266661  011.07936646
110 1 0.25 66.0000 lib/airport/pavement/asphalt_4D.pol
111  49.49348011  011.07652018
112  49.49340810  011.07645342  49.49338855  011.07640526
111  49.49339904  011.07632134
111  49.49349823  011.07489652
111  49.49365034  011.07493849
111  49.49370994  011.07435912
111  49.49364271  011.07434672
111  49.49359073  011.07479353
111  49.49351205  011.07477493
112  49.49358597  011.07416695  49.49363746  011.07389277
111  49.49368181  011.07351368
111  49.49372044  011.07303635
111  49.49373856  011.07244173
112  49.49373665  011.07231680  49.49373236  011.07223812
112  49.49368563  011.07212367  49.49367466  011.07209936
112  49.49362364  011.07191195  49.49362650  011.07187524
111  49.49365320  011.07160725
111  49.49367657  011.07138552
111  49.49372473  011.07089485
111  49.49375143  011.07063163
111  49.49379387  011.07020008
111  49.49382153  011.06991398
111  49.49385634  011.06954156
111  49.49388304  011.06928168
111  49.49396840  011.06843719
111  49.49399653  011.06817016
111  49.49393168  011.06815442
111  49.49381294  011.06934272
111  49.49379482  011.06934129
111  49.49377480  011.06957256
111  49.49352731  011.07209840
111  49.49357977  011.07210603
111  49.49364223  011.07235924
111  49.49363699  011.07292001
111  49.49361887  011.07324664
111  49.49358310  011.07357996
111  49.49352254  011.07398098
111  49.49348726  011.07416361
111  49.49344768  011.07444591
111  49.49341764  011.07476444
111  49.49340286  011.07502575
112  49.49330940  011.07634566  49.49330701  011.07638237
111  49.49328842  011.07641814
111  49.49325313  011.07641194
113  49.49324788  011.07646677
110 1 0.25 66.0000 lib/airport/pavement/asphalt_4D.pol
111  49.49348344  011.06919060
111  49.49345913  011.06941043
112  49.49372902  011.06947623  49.49376621  011.06948482
111  49.49377670  011.06956540
111  49.49379578  011.06934224
112  49.49358167  011.06928931  49.49355736  011.06928454
112  49.49353447  011.06923304  49.49353590  011.06920682
113  49.49353685  011.06920396
110 1 0.25 66.0000 lib/airport/pavement/asphalt_4D.pol
111  49.49220026  011.08347829
112  49.49206722  011.08330854  49.49205959  011.08329948
112  49.49207246  011.08329185  49.49208391  011.08329423
112  49.49212968  011.08329757  49.49215400  011.08329900
111  49.49222839  011.08326133
111  49.49228943  011.08314641
112  49.49209821  011.08321698  49.49200809  011.08319743
111  49.49189078  011.08315690
111  49.49126278  011.08288462
111  49.49101053  011.08277829
111  49.49082885  011.08270199
111  49.49063191  011.08262522
111  49.49061475  011.08269770
111  49.49086414  011.08281834
111  49.49111925  011.08296664
111  49.49166905  011.08320602
111  49.49207437  011.08345636
113  49.49223650  011.08366188
110 1 0.25 66.0000 lib/airport/pavement/asphalt_4D.pol
112  49.49405041  011.08688487  49.49402419  011.08693256
112  49.49391308  011.08715381  49.49386349  011.08728113
112  49.49378290  011.08761301  49.49374666  011.08777514
112  49.49371138  011.08802882  49.49370375  011.08809605
112  49.49369230  011.08819810  49.49368610  011.08825294
112  49.49358692  011.08862440  49.49353971  011.08872120
112  49.49329700  011.08922618  49.49327030  011.08928054
112  49.49317016  011.08932917  49.49312438  011.08932202
112  49.49274767  011.08925813  49.49271716  011.08925240
112  49.49275340  011.08920615  49.49278582  011.08921235
112  49.49319019  011.08928578  49.49322786  011.08929293
112  49.49327268  011.08921759  49.49328842  011.08919137
112  49.49335136  011.08907979  49.49336328  011.08905881
112  49.49337615  011.08900301  49.49337949  011.08897059
112  49.49339094  011.08886473  49.49339427  011.08882801
112  49.49342861  011.08877794  49.49345388  011.08874981
112  49.49354877  011.08863870  49.49357261  011.08861200
112  49.49361267  011.08849565  49.49363413  011.08841268
112  49.49366321  011.08824722  49.49367227  011.08817140
112  49.49371376  011.08785191  49.49374237  011.08766737
112  49.49378958  011.08747520  49.49380961  011.08739653
112  49.49383202  011.08722009  49.49384108  011.08712663
112  49.49388065  011.08672370  49.49389162  011.08661259
112  49.49382677  011.08657683  49.49379435  011.08656968
111  49.49351396  011.08650626
112  49.49344387  011.08722152  49.49342384  011.08741608
112  49.49333705  011.08741846  49.49331035  011.08741369
112  49.49329938  011.08736315  49.49330367  011.08732071
111  49.49338807  011.08647955
112  49.49336995  011.08647431  49.49335613  011.08647002
112  49.49333944  011.08639849  49.49334516  011.08635223
111  49.49334659  011.08634222
111  49.49366131  011.08640993
111  49.49368372  011.08624399
112  49.49365907  011.08626840  49.49364334  011.08626458
111  49.49353924  011.08624351
111  49.49355163  011.08610618
111  49.49345483  011.08608043
111  49.49344053  011.08621824
111  49.49336137  011.08620155
111  49.49337902  011.08599794
111  49.49364462  011.08606136
112  49.49369516  011.08553588  49.49370613  011.08542144
112  49.49363508  011.08536374  49.49358549  011.08535182
111  49.49303187  011.08521353
111  49.49304189  011.08510958
111  49.49256743  011.08500133
111  49.49257219  011.08495890
111  49.49304570  011.08506619
111  49.49306811  011.08483205
111  49.49259556  011.08470951
111  49.49258650  011.08479581
112  49.49257649  011.08475815  49.49258030  011.08472715
112  49.49260939  011.08442435  49.49261606  011.08435664
112  49.49257458  011.08431659  49.49254740  011.08430991
112  49.49241770  011.08428130  49.49239719  011.08427701
112  49.49238384  011.08422265  49.49238718  011.08418593
111  49.49240148  011.08402714
111  49.49232853  011.08401093
111  49.49183833  011.08915656
111  49.49222982  011.08924382
111  49.49225128  011.08902543
111  49.49258125  011.08909647
111  49.49255980  011.08932679
112  49.49316014  011.08943790  49.49326314  011.08945602
112  49.49335040  011.08930104  49.49338903  011.08922331
112  49.49364414  011.08870785  49.49369945  011.08859722
112  49.49376192  011.08822099  49.49376907  011.08816520
112  49.49378433  011.08804694  49.49379816  011.08793870
112  49.49384537  011.08766690  49.49386969  011.08754673
112  49.49396601  011.08723774  49.49399128  011.08716764
112  49.49407616  011.08700790  49.49412242  011.08692493
111  49.49418822  011.08693589
112  49.49411336  011.08685912  49.49408427  011.08680190
113  49.49409190  011.08671321
111  49.49360885  011.08664454
111  49.49377861  011.08668174
111  49.49370756  011.08736982
112  49.49368706  011.08756390  49.49368277  011.08760586
111  49.49365129  011.08759108
111  49.49359693  011.08820144
111  49.49351301  011.08850233
112  49.49349060  011.08859245  49.49348535  011.08861105
112  49.49345388  011.08862249  49.49344005  011.08862058
112  49.49342336  011.08857814  49.49342575  011.08855335
111  49.49344720  011.08832637
111  49.49354019  011.08735885
113  49.49354734  011.08728590
111  49.49325790  011.08912890
111  49.49301423  011.08907645
111  49.49312247  011.08795872
112  49.49285878  011.08789673  49.49282683  011.08788911
112  49.49280728  011.08778181  49.49281252  011.08772507
112  49.49282921  011.08755055  49.49283923  011.08745279
112  49.49291075  011.08743229  49.49292554  011.08743563
111  49.49293460  011.08743753
111  49.49292649  011.08752146
111  49.49303044  011.08754482
111  49.49302329  011.08762446
111  49.49305571  011.08763256
111  49.49306334  011.08755245
111  49.49323787  011.08759155
111  49.49324598  011.08750811
112  49.49332418  011.08752432  49.49339618  011.08753958
111  49.49332418  011.08752432
112  49.49332418  011.08752432  49.49340953  011.08754339
111  49.49340095  011.08764353
111  49.49335231  011.08763399
111  49.49333228  011.08785048
113  49.49338188  011.08786240
111  49.49218166  011.08759871
111  49.49232042  011.08762827
111  49.49234426  011.08740749
111  49.49229706  011.08739414
112  49.49232805  011.08732881  49.49234998  011.08730545
111  49.49237907  011.08731165
111  49.49236954  011.08740034
111  49.49271000  011.08747187
111  49.49271811  011.08738842
111  49.49273194  011.08739176
112  49.49277342  011.08752956  49.49276389  011.08763733
111  49.49274243  011.08784523
111  49.49236524  011.08775893
111  49.49223602  011.08908551
113  49.49204957  011.08903878
112  49.49306573  011.08713045  49.49313201  011.08714570
112  49.49312819  011.08729686  49.49312104  011.08735647
112  49.49309339  011.08736124  49.49308623  011.08736028
111  49.49307860  011.08735838
111  49.49308623  011.08727779
111  49.49236429  011.08712234
111  49.49235809  011.08720150
112  49.49229610  011.08716096  49.49227417  011.08712615
112  49.49227035  011.08704080  49.49227464  011.08699931
113  49.49227941  011.08694972
112  49.49236954  011.08437238  49.49237240  011.08434043
112  49.49238956  011.08437667  49.49238670  011.08440814
112  49.49232853  011.08501898  49.49232567  011.08504568
114  49.49230898  011.08501469  49.49231136  011.08498798
112  49.49229133  011.08519493  49.49229467  011.08516012
112  49.49231136  011.08519923  49.49230802  011.08523404
112  49.49221027  011.08626307  49.49220741  011.08629025
114  49.49219072  011.08625782  49.49219310  011.08623016
112  49.49217689  011.08640373  49.49217927  011.08637942
112  49.49219644  011.08640803  49.49219406  011.08643187
112  49.49215257  011.08686818  49.49215019  011.08689632
114  49.49213350  011.08686341  49.49213636  011.08683337
112  49.49209535  011.08726539  49.49209726  011.08724298
112  49.49211442  011.08726873  49.49211252  011.08728923
112  49.49208629  011.08756581  49.49208438  011.08758679
114  49.49206722  011.08756199  49.49206912  011.08754005
112  49.49203479  011.08789960  49.49203670  011.08787957
112  49.49205434  011.08790436  49.49205196  011.08792630
112  49.49201143  011.08835164  49.49200952  011.08837310
114  49.49199235  011.08834735  49.49199473  011.08832590
112  49.49195468  011.08894961  49.49195277  011.08897011
112  49.49193561  011.08894579  49.49193799  011.08892338
112  49.49196040  011.08868639  49.49196231  011.08866493
114  49.49197948  011.08869163  49.49197709  011.08871500
111  49.49238670  011.08554828
111  49.49242056  011.08520304
111  49.49275435  011.08528029
113  49.49271811  011.08562314
111  49.49230898  011.08663834
111  49.49235046  011.08621729
111  49.49256695  011.08626545
113  49.49252642  011.08668793
110 1 0.25 66.0000 lib/airport/pavement/asphalt_4D.pol
111  49.49363460  011.07299773
112  49.49358120  011.07299201  49.49355402  011.07298485
111  49.49341859  011.07295005
111  49.49342956  011.07304685
112  49.49359884  011.07308213  49.49361076  011.07308452
113  49.49362841  011.07310359
110 1 0.25 66.0000 lib/airport/pavement/asphalt_4D.pol
111  49.49335708  011.07569333
111  49.49332847  011.07569476
112  49.49322356  011.07567330  49.49320592  011.07566901
111  49.49320401  011.07561704
111  49.49318971  011.07575389
113  49.49334993  011.07578965
110 1 0.25 66.0000 lib/airport/pavement/asphalt_4D.pol
111  49.49325456  011.07641194
111  49.49281968  011.07629797
111  49.49246109  011.07617161
111  49.49243820  011.07636044
111  49.49283017  011.07649777
112  49.49305428  011.07655118  49.49309148  011.07655976
111  49.49309529  011.07664082
112  49.49314155  011.07650111  49.49317970  011.07644388
113  49.49324836  011.07646248
110 1 0.25 99.0000 lib/airport/pavement/asphalt_4D.pol
111  49.49525301  011.08762112
111  49.49526398  011.08762064
112  49.49564164  011.08766690  49.49571889  011.08767739
111  49.49572938  011.08773508
111  49.49574750  011.08755388
112  49.49568217  011.08760252  49.49564498  011.08759823
113  49.49525444  011.08755531
110 1 0.25 150.0000 lib/airport/pavement/asphalt_4D.pol
111  49.49375095  011.07062448
111  49.49372377  011.07090152
112  49.49375477  011.07083858  49.49377384  011.07082237
111  49.49380245  011.07082427
111  49.49425116  011.07093013
111  49.49424830  011.07095827
111  49.49418917  011.07154383
111  49.49422971  011.07155194
111  49.49429074  011.07098688
111  49.49429599  011.07093776
111  49.49457494  011.07100214
111  49.49459258  011.07092060
111  49.49382200  011.07073510
112  49.49379482  011.07072557  49.49378958  011.07072175
114  49.49376955  011.07069982  49.49375572  011.07068313
110 1 0.25 0.0000 lib/airport/pavement/asphalt_4D.pol
111  49.49993276  011.09094377
111  49.49991274  011.09111114
112  49.49997568  011.09106060  49.50001860  011.09107061
111  49.50059749  011.09120604
111  49.50060130  011.09116503
111  49.50055648  011.09115454
111  49.50057078  011.09103533
111  49.50053168  011.09102531
112  49.50045157  011.09112974  49.50038863  011.09111544
114  49.49997950  011.09102007  49.49993563  011.09100957
110 1 0.25 65.0000 lib/airport/pavement/asphalt_4D.pol
111  49.49514048  011.08965724
112  49.49509136  011.08972019  49.49504702  011.08971160
111  49.49498455  011.08969635
111  49.49498264  011.08975357
112  49.49509661  011.08978313  49.49512903  011.08979171
112  49.49512903  011.08985084  49.49512760  011.08987468
112  49.49510805  011.09004158  49.49509613  011.09010929
111  49.49506943  011.09019989
111  49.49490969  011.09061952
111  49.49483005  011.09091135
111  49.49436942  011.09550336
111  49.49430266  011.09548619
111  49.49417678  011.09672408
111  49.49424783  011.09674220
112  49.49422923  011.09693198  49.49422446  011.09698157
111  49.49422923  011.09693198
112  49.49422923  011.09693198  49.49421922  011.09703212
112  49.49418440  011.09752327  49.49417487  011.09762722
111  49.49397173  011.09981689
112  49.49393454  011.10037385  49.49393597  011.10055600
112  49.49395886  011.10079633  49.49396315  011.10090314
111  49.49395361  011.10124075
111  49.49388065  011.10124075
111  49.49387779  011.10141432
111  49.49383869  011.10141527
111  49.49383631  011.10152209
111  49.49394121  011.10152113
111  49.49391928  011.10217822
112  49.49391022  011.10245289  49.49390927  011.10248055
111  49.49391022  011.10245289
112  49.49391022  011.10245289  49.49390640  011.10256447
112  49.49388209  011.10271420  49.49386778  011.10281434
111  49.49384108  011.10292496
111  49.49382677  011.10299744
112  49.49387827  011.10297170  49.49390736  011.10294499
112  49.49402895  011.10279431  49.49407044  011.10272373
112  49.49413291  011.10274853  49.49417391  011.10278000
112  49.49431935  011.10283818  49.49442903  011.10286583
112  49.49461070  011.10283246  49.49468938  011.10281720
111  49.49632591  011.10244812
112  49.49660677  011.10239757  49.49673552  011.10237182
111  49.49761387  011.10217441
112  49.49854229  011.10191501  49.49863766  011.10191215
112  49.49884985  011.10189880  49.49901436  011.10188735
112  49.49909114  011.10151541  49.49910639  011.10126745
111  49.49912165  011.10103285
112  49.49954414  011.09680800  49.49955844  011.09665446
112  49.49957513  011.09612135  49.49956893  011.09594587
112  49.49952602  011.09545758  49.49951123  011.09515812
111  49.49954843  011.09471752
111  49.49951171  011.09470893
111  49.49947356  011.09528878
111  49.49947595  011.09546521
112  49.49953126  011.09612516  49.49953842  011.09630922
112  49.49950313  011.09679370  49.49948739  011.09695201
112  49.49944018  011.09742886  49.49943732  011.09745651
112  49.49940871  011.09752518  49.49938535  011.09757477
111  49.49936007  011.09759575
111  49.49936818  011.09768730
112  49.49939870  011.09767968  49.49940824  011.09767872
112  49.49941348  011.09769493  49.49941253  011.09770733
111  49.49908351  011.10101473
112  49.49905108  011.10150111  49.49903582  011.10169757
112  49.49885033  011.10183585  49.49877260  011.10184539
112  49.49854181  011.10185779  49.49844501  011.10186160
111  49.49760529  011.10211719
111  49.49660344  011.10235084
111  49.49648566  011.10236896
112  49.49632687  011.10238899  49.49631208  011.10239090
112  49.49626297  011.10234607  49.49623579  011.10231365
111  49.49622864  011.10226310
111  49.49619907  011.10226787
112  49.49617571  011.10235275  49.49615187  011.10240139
112  49.49610800  011.10243954  49.49608558  011.10244526
112  49.49460594  011.10277047  49.49455777  011.10278000
112  49.49431935  011.10277428  49.49420491  011.10273804
112  49.49415913  011.10268177  49.49413863  011.10266175
112  49.49416295  011.10261978  49.49418059  011.10259499
111  49.49515907  011.10128176
111  49.49514191  011.10125315
112  49.49512570  011.10127317  49.49512140  011.10127604
112  49.49509947  011.10125029  49.49509184  011.10123407
112  49.49481193  011.10058270  49.49479524  011.10054456
111  49.49479429  011.10052167
111  49.49481384  011.10040818
112  49.49477045  011.10040436  49.49475900  011.10040722
112  49.49475376  011.10043584  49.49475328  011.10045682
112  49.49479000  011.10060368  49.49482719  011.10069238
112  49.49507229  011.10127317  49.49508278  011.10129893
112  49.49507706  011.10133898  49.49506800  011.10135233
111  49.49482624  011.10167182
111  49.49432889  011.10231270
112  49.49420491  011.10248722  49.49415770  011.10254349
112  49.49410620  011.10258545  49.49407187  011.10261311
112  49.49400654  011.10255112  49.49397221  011.10250343
112  49.49395504  011.10234989  49.49395743  011.10226215
111  49.49397888  011.10152304
111  49.49399176  011.10124075
112  49.49399414  011.10103952  49.49399557  011.10096513
112  49.49400750  011.10096227  49.49401083  011.10096990
112  49.49407950  011.10113107  49.49410859  011.10119307
111  49.49413815  011.10133040
111  49.49415913  011.10112440
112  49.49411049  011.10106909  49.49408427  011.10102998
112  49.49402466  011.10086404  49.49401226  011.10081445
112  49.49399367  011.10069333  49.49398699  011.10063230
112  49.49397555  011.10037003  49.49397316  011.10017357
111  49.49401083  011.09982643
111  49.49421683  011.09755093
111  49.49422827  011.09739834
112  49.49425832  011.09697204  49.49426738  011.09687858
112  49.49486725  011.09092565  49.49487059  011.09089418
112  49.49494688  011.09064527  49.49497501  011.09056229
112  49.49510805  011.09022374  49.49512713  011.09016556
112  49.49514811  011.09005493  49.49515621  011.09000248
112  49.49517004  011.08984703  49.49517529  011.08977455
113  49.49517958  011.08965915
112  49.49400654  011.10269894  49.49401274  011.10271992
112  49.49400368  011.10275998  49.49399176  011.10278287
112  49.49392882  011.10285439  49.49390879  011.10287347
112  49.49389973  011.10282006  49.49390927  011.10278000
112  49.49393120  011.10265889  49.49393454  011.10263981
114  49.49395886  011.10264649  49.49397650  011.10265316
110 1 0.25 0.0000 lib/airport/pavement/asphalt_4D.pol
112  49.50293164  011.05519141  49.50291781  011.05518616
111  49.50290780  011.05516423
111  49.50289874  011.05525197
112  49.50292925  011.05524100  49.50294022  011.05524433
111  49.50302653  011.05527009
111  49.50299792  011.05552377
111  49.50309901  011.05554761
111  49.50312524  011.05532111
111  49.50317578  011.05533398
113  49.50318389  011.05526007
110 1 0.25 0.0000 lib/airport/pavement/asphalt_4D.pol
111  49.49977970  011.09226177
111  49.49979496  011.09211871
111  49.49994373  011.09086366
111  49.49996662  011.09044785
111  49.49998379  011.09002632
111  49.50001812  011.08918898
111  49.50003910  011.08887427
111  49.50090124  011.08003548
111  49.50110151  011.08006981
111  49.50109197  011.08017281
111  49.50117018  011.08018616
111  49.50118162  011.08003548
111  49.50090505  011.07998970
111  49.50108244  011.07817006
112  49.50100805  011.07694552  49.50100423  011.07687877
112  49.50101568  011.07673953  49.50102331  011.07667468
111  49.50118925  011.07516403
112  49.50199226  011.07086290  49.50202277  011.07070268
112  49.50201515  011.07034981  49.50200942  011.07013619
112  49.50190833  011.06555085  49.50190642  011.06546693
112  49.50197318  011.06539635  49.50202659  011.06538872
112  49.50232223  011.06537919  49.50244240  011.06537537
112  49.50255493  011.06503204  49.50257210  011.06487373
112  49.50334840  011.05688754  49.50336366  011.05670443
112  49.50330644  011.05642023  49.50325494  011.05630770
112  49.50290589  011.05557526  49.50287728  011.05551614
112  49.50288682  011.05537308  49.50289445  011.05529107
112  49.50306039  011.05366026  49.50308137  011.05341611
112  49.50297646  011.05306516  49.50291924  011.05289349
112  49.50271706  011.05280957  49.50259690  011.05277714
112  49.50142958  011.05249103  49.50138571  011.05247959
112  49.50116827  011.05249485  49.50105383  011.05252346
112  49.50094129  011.05259594  49.50088407  011.05263600
111  49.50042630  011.05294881
111  49.50008106  011.05313382
111  49.49951076  011.05347143
111  49.49947261  011.05349622
111  49.49932765  011.05368696
112  49.49928378  011.05381475  49.49925898  011.05389296
112  49.49923991  011.05401312  49.49923610  011.05406272
111  49.49922274  011.05417144
111  49.49925898  011.05417906
112  49.49927615  011.05402838  49.49927996  011.05398451
112  49.49934482  011.05376707  49.49938106  011.05368696
112  49.49951839  011.05352293  49.49956416  011.05349622
111  49.50008869  011.05317960
112  49.50011921  011.05317769  49.50013638  011.05317006
