I
1130 Generated by WorldEditor 2.2.0r2

1    130 1 0 EDAZ Schonhagen
1302 city Trebbin
1301 A general_aviation 
1300  52.20436027  013.15133594 165.75 tie_down props Front of Tower
1301 A general_aviation 
1300  52.20439107  013.15153512 165.75 tie_down props Front of Tower
1301 A general_aviation 
1300  52.20442239  013.15173458 165.75 tie_down props Front of Tower
1301 A general_aviation 
1300  52.20445330  013.15193414 165.75 tie_down props Front of Tower
1301 A general_aviation 
1300  52.20413134  013.15164229 165.75 tie_down props Front of Tower
1301 A general_aviation 
1300  52.20416231  013.15184245 165.75 tie_down props Front of Tower
1301 A general_aviation 
1300  52.20419332  013.15204176 165.75 tie_down props Front of Tower
1301 A general_aviation 
1300  52.20422421  013.15224101 165.75 tie_down props Front of Tower
1301 A general_aviation 
1300  52.20395300  013.15392592 165.75 tie_down jets|turboprops|props|helos Right of Tower
1301 B general_aviation 
1300  52.20401215  013.15430801 165.75 tie_down jets|turboprops|props Right of Tower
1301 B general_aviation 
1300  52.20407151  013.15469279 165.75 tie_down jets|turboprops|props Right of Tower
1301 B general_aviation 
1300  52.20413065  013.15507798 165.75 tie_down jets|turboprops|props Right of Tower
1301 B general_aviation 
1300  52.20418911  013.15545571 165.75 tie_down jets|turboprops|props Right of Tower
1301 B general_aviation 
1300  52.20424857  013.15584086 165.75 tie_down jets|turboprops|props Right of Tower
1301 B general_aviation 
1300  52.20430758  013.15622423 165.75 tie_down jets|turboprops|props Right of Tower
1301 B general_aviation 
1300  52.20436638  013.15660593 165.75 tie_down jets|turboprops|props Right of Tower
1301 B general_aviation 
1300  52.20618053  013.14980748 -194.63 tie_down turboprops|props New Hangars
1301 A general_aviation 
1300  52.20639195  013.15109042  -0.18 tie_down turboprops|props New Hangars
1301 A general_aviation 
1300  52.20763035  013.15090413 165.34 tie_down turboprops|props New Hangars
1301 A general_aviation 
1300  52.21042452  013.15204197 106.99 tie_down props Old Hangars
1301 A general_aviation 
19  52.20334589  013.15237959 1 WS
19  52.20552077  013.16684487 1 WS
1054 122700 INFO
1056 133000 Departure
1000 ATC East Flow 
1001 EDDB 345 165 999
1002 EDDB 0
1003 EDDB 0.0
1101 07 right
1110 07 133000 arrivals|departures jets|turboprops|props|helos 000000 165165 Arr,Dep Rwy 07
1000 ATC West Flow 
1002 EDDB 0
1003 EDDB 0.0
1101 25 left
1110 25 133000 arrivals|departures jets|turboprops|props|helos 000000 165165 Arr,Dep Rwy 25
99
