I
1130 Generated by WorldEditor 2.0.0r4

1   1482 1 0 EDDM Muenchen Franz-Josef-Strauss
1302 city Munich
111  48.35094962  011.77949758 20
111  48.35102746  011.77955938 20
111  48.35104911  011.77981851 20
111  48.35110795  011.77980797 20
111  48.35113343  011.78014614 20
111  48.35119927  011.78013503 20
111  48.35117506  011.77979594 20
111  48.35119717  011.77979198 20
111  48.35119178  011.77970634 20
111  48.35122059  011.77969878 20
111  48.35121393  011.77960670 20
111  48.35124532  011.77960048 20
111  48.35124124  011.77952930 20
115  48.35139281  011.77932793
120 Linear Feature 30
111  48.34922011  011.78070444 20
111  48.34916862  011.77998480 20
111  48.34924495  011.77997187 20
111  48.34926007  011.78018115 20
111  48.34931597  011.78017248 20
115  48.34933685  011.78049300
120 Linear Feature 29
111  48.34865653  011.77725309 20
111  48.34860929  011.77732645 20
115  48.34846444  011.77743054
120 Linear Feature 28
111  48.34903757  011.77718657 20
111  48.34904214  011.77724682 20
111  48.34877290  011.77729335 20
115  48.34876904  011.77723257
120 Linear Feature 27
111  48.34939971  011.77712314 20
111  48.34940486  011.77718416 20
111  48.34909356  011.77723660 20
115  48.34908909  011.77717727
120 Linear Feature 26
111  48.34977922  011.77705808 20
111  48.34978454  011.77711794 20
111  48.34946108  011.77717356 20
115  48.34945666  011.77711345
120 Linear Feature 25
111  48.35014736  011.77699302 20
111  48.35015218  011.77705425 20
111  48.34983241  011.77710980 20
115  48.34982799  011.77704923
120 Linear Feature 24
111  48.35051826  011.77692763 20
111  48.35052366  011.77698885 20
111  48.35021099  011.77704435 20
115  48.35020520  011.77698255
120 Linear Feature 23
111  48.35089312  011.77686310 20
111  48.35089745  011.77692491 20
111  48.35058553  011.77697831 20
115  48.35058055  011.77691932
120 Linear Feature 22
111  48.35108422  011.77689040 20
111  48.35093859  011.77691809 20
115  48.35093374  011.77685803
120 Linear Feature 21
111  48.35134976  011.77678593 20
111  48.35133636  011.77695891 20
115  48.35119210  011.77698409
120 Linear Feature 20
111  48.35169801  011.77672497 20
111  48.35167817  011.77689721 20
111  48.35158972  011.77691468 20
111  48.35158346  011.77685056 20
111  48.35148520  011.77686938 20
115  48.35147622  011.77676631
120 Linear Feature 19
111  48.35212876  011.77665003 20
111  48.35210608  011.77682007 20
111  48.35194885  011.77684830 20
111  48.35194514  011.77678552 20
111  48.35186040  011.77680083 20
115  48.35185167  011.77669790
120 Linear Feature 18
111  48.35261344  011.77656606 20
111  48.35259027  011.77673227 20
111  48.35239765  011.77676691 20
111  48.35239105  011.77670270 20
111  48.35228440  011.77672296 20
115  48.35227615  011.77662262
120 Linear Feature 17
111  48.35310030  011.77647878 20
111  48.35308284  011.77664499 20
111  48.35286741  011.77668376 20
111  48.35286282  011.77662709 20
111  48.35277251  011.77664489 20
115  48.35276468  011.77653866
120 Linear Feature 16
111  48.35359237  011.77639270 20
111  48.35357246  011.77655750 20
111  48.35337772  011.77659245 20
111  48.35337273  011.77652883 20
111  48.35326118  011.77654945 20
115  48.35325252  011.77645472
120 Linear Feature 15
111  48.35407032  011.77631070 20
111  48.35404821  011.77647282 20
111  48.35386074  011.77650551 20
111  48.35385524  011.77644997 20
115  48.35379202  011.77636079
120 Linear Feature 14
111  48.35449633  011.77623703 20
111  48.35448521  011.77639347 20
111  48.35432495  011.77642068 20
111  48.35432069  011.77637096 20
111  48.35422867  011.77638409 20
115  48.35422180  011.77628417
120 Linear Feature 13
111  48.35488720  011.77616898 20
111  48.35487469  011.77632391 20
111  48.35474859  011.77634511 20
111  48.35474544  011.77629216 20
111  48.35465390  011.77630747 20
115  48.35464629  011.77621117
120 Linear Feature 12
111  48.35513668  011.77622536 20
111  48.35500706  011.77624979 20
111  48.35496569  011.77620260 20
115  48.35496210  011.77616362
120 Linear Feature 11
111  48.35541057  011.77608430 20
111  48.35541504  011.77613539 20
115  48.35522347  011.77616910
120 Linear Feature 10
111  48.35578006  011.77601294 20
111  48.35578365  011.77607074 20
111  48.35546018  011.77612649 20
115  48.35545613  011.77607623
120 Linear Feature 9
111  48.35685065  011.77582752 20
111  48.35685244  011.77588130 20
111  48.35582954  011.77606145 20
115  48.35582419  011.77600902
120 Linear Feature 8
111  48.35753486  011.77593016 2
115  48.35533036  011.77629624
120 Linear Feature 51
111  48.35545140  011.77974338 20
111  48.35550216  011.78041221 20
112  48.35554921  011.78048300  48.35558759  011.78051467 20
111  48.35565195  011.78050349 20
111  48.35686521  011.78029484 20
112  48.35715367  011.78021287  48.35727624  011.78016070 20
112  48.35738765  011.78006382  48.35741117  011.78000047 20
111  48.35740251  011.77993340 20
111  48.35736661  011.77939124 20
112  48.35732700  011.77929809  48.35729976  011.77926641 20
111  48.35727129  011.77926082 20
111  48.35558015  011.77954215 20
114  48.35547740  011.77962598  48.35544769  011.77969864 20
120 Linear Feature 50
111  48.35174211  011.78260721 20
111  48.35528034  011.78199056 20
112  48.35536454  011.78192722  48.35539549  011.78187878 20
111  48.35539053  011.78181730 21
111  48.35534596  011.78122672 21
112  48.35534225  011.78111121  48.35534597  011.78107209 21
111  48.35535834  011.78102738 21
112  48.35543262  011.78071253  48.35543262  011.78068644 20
111  48.35543015  011.78063800 20
111  48.35535711  011.77972326 20
112  48.35532491  011.77963197  48.35529645  011.77959285 20
111  48.35523454  011.77960403 21
111  48.35457259  011.77972179 20
111  48.35224837  011.78012854 21
111  48.35163690  011.78023647 20
112  48.35158110  011.78026726  48.35156063  011.78029805 20
111  48.35156529  011.78034984 20
111  48.35160901  011.78086070 20
112  48.35161086  011.78095867  48.35160901  011.78099786 20
111  48.35160249  011.78106085 20
111  48.35156685  011.78137084 21
111  48.35152622  011.78172427 21
111  48.35158853  011.78246327 20
114  48.35162854  011.78256404  48.35166109  011.78261023 20
120 Linear Feature 49
111  48.35546026  011.78277165 30
111  48.35541653  011.78219717 30
112  48.35538849  011.78212576  48.35536288  011.78209272
111  48.35538849  011.78212576
112  48.35538849  011.78212576  48.35536282  011.78209265 30
111  48.35533882  011.78209137 30
115  48.35203675  011.78266962
120 Linear Feature 49
111  48.35161978  011.78284798 20
111  48.35170497  011.78386102 20
112  48.35173754  011.78394742  48.35176230  011.78396977 20
111  48.35179211  011.78397378 20
111  48.35541669  011.78334263 20
112  48.35547719  011.78327233  48.35550071  011.78322389 20
111  48.35548833  011.78312515 20
111  48.35541778  011.78219697 20
112  48.35538931  011.78212432  48.35536331  011.78209078 20
111  48.35533854  011.78208930 20
111  48.35167896  011.78273016 20
114  48.35163316  011.78277673  48.35161706  011.78281772 20
120 Linear Feature 48
111  48.34866699  011.78295563 20
112  48.34867005  011.78307879  48.34869257  011.78311574 20
111  48.34876623  011.78311574 20
111  48.35086676  011.78275549 20
111  48.35142541  011.78265388 20
112  48.35148680  011.78258614  48.35150418  011.78254611 20
111  48.35150316  011.78249223 21
111  48.35143666  011.78173630 21
111  48.35145713  011.78150074 20
112  48.35143052  011.78141760  48.35140391  011.78138219 20
111  48.35134049  011.78137296 20
111  48.35078082  011.78146072 20
111  48.35009428  011.78158696 20
111  48.34968094  011.78165778 20
112  48.34937705  011.78170243  48.34929520  011.78173168 20
112  48.34911308  011.78190102  48.34900769  011.78202573 20
113  48.34892994  011.78220739 20
120 Linear Feature 47
111  48.34930953  011.78074031 20
111  48.34936580  011.78144387 20
112  48.34940058  011.78150852  48.34942411  011.78153008 20
111  48.34943537  011.78152700 20
112  48.34981190  011.78151776  48.34998993  011.78149621 20
111  48.35009121  011.78147620 20
111  48.35077673  011.78135611 20
111  48.35120748  011.78128683 20
111  48.35136197  011.78126066 20
112  48.35149294  011.78116521  48.35153284  011.78107745 20
111  48.35152159  011.78093119 20
111  48.35147758  011.78037540 20
112  48.35144279  011.78030304  48.35141210  011.78027687 20
111  48.35135992  011.78028457 20
111  48.34937910  011.78061865 20
114  48.34932181  011.78066946  48.34931362  011.78070487 20
120 Linear Feature 46
111  48.35105880  011.77685343 20
112  48.35108422  011.77689040  48.35109752  011.77692273 20
111  48.35109871  011.77694734 20
111  48.35114782  011.77756779 21
111  48.35115715  011.77778872 21
111  48.35114639  011.77799921 21
111  48.35117811  011.77842105 21
111  48.35136432  011.77892449 20
111  48.35145129  011.78005608 20
112  48.35143594  011.78011458  48.35142468  011.78013306 20
111  48.35140013  011.78014537 20
111  48.34933337  011.78049484 20
112  48.34925151  011.78056412  48.34922081  011.78062724 20
111  48.34922082  011.78070575 20
111  48.34927811  011.78146319 20
112  48.34926583  011.78156172  48.34924947  011.78159867 20
111  48.34923002  011.78162484 20
112  48.34894456  011.78196199  48.34884225  011.78214365 20
111  48.34876961  011.78236996 20
115  48.34852099  011.78308428
120 Linear Feature 45
111  48.35509576  011.77614376 20
112  48.35512645  011.77618071  48.35513464  011.77620227 20
111  48.35513668  011.77622536 20
111  48.35517761  011.77676425 20
112  48.35519194  011.77689667  48.35519807  011.77692900 21
111  48.35521547  011.77699059 21
112  48.35528197  011.77727697  48.35528709  011.77731546 21
111  48.35529117  011.77734626 21
112  48.35531778  011.77776967  48.35531369  011.77781740 21
112  48.35523491  011.77831472  48.35523593  011.77836707 20
111  48.35523798  011.77840864 20
111  48.35531573  011.77933708 20
112  48.35528709  011.77942330  48.35526458  011.77945717 20
111  48.35521547  011.77947257 21
111  48.35468678  011.77956506 21
111  48.35456325  011.77958379 20
111  48.35224029  011.77999754 21
111  48.35162522  011.78010535 20
112  48.35157509  011.78009612  48.35155259  011.78008072 20
111  48.35154541  011.78005609 20
111  48.35145334  011.77889678 21
111  48.35127019  011.77840874 21
111  48.35123643  011.77797920 21
111  48.35124672  011.77777244 21
111  48.35123375  011.77755547 20
111  48.35118669  011.77692271 20
112  48.35118976  011.77685497  48.35119487  011.77684573 20
115  48.35120204  011.77682726
120 Linear Feature 44
111  48.35837905  011.78142964 20
111  48.35802095  011.78078447 21
111  48.35789510  011.78057198 21
111  48.35760431  011.78025850 20
112  48.35752164  011.78009746  48.35750118  011.78001431 20
111  48.35749218  011.77995679 20
111  48.35744689  011.77935763 20
112  48.35738857  011.77920151  48.35734048  011.77913684 20
111  48.35726689  011.77912768 20
111  48.35557663  011.77940791 20
112  48.35544874  011.77938790  48.35540167  011.77934940 20
111  48.35539963  011.77929551 20
111  48.35532188  011.77837016 20
112  48.35531881  011.77828393  48.35532188  011.77825006 20
111  48.35532903  011.77820079 21
112  48.35540986  011.77777121  48.35541190  011.77772348 21
111  48.35540373  011.77766497 21
111  48.35537507  011.77729083 21
112  48.35536792  011.77724772  48.35536485  011.77722616 21
111  48.35535564  011.77718459 21
112  48.35527583  011.77684124  48.35526969  011.77679967 20
111  48.35526049  011.77674116 20
111  48.35522057  011.77622074 20
112  48.35522570  011.77615300  48.35523388  011.77612990 20
115  48.35524513  011.77611604
120 Linear Feature 43
111  48.35823081  011.78147718 20
111  48.35559620  011.78193757 20
112  48.35553073  011.78190832  48.35549185  011.78187290 20
111  48.35548059  011.78180824 21
111  48.35543353  011.78120622 21
112  48.35543250  011.78114925  48.35543455  011.78111075 21
111  48.35543863  011.78109074 21
111  48.35552766  011.78073199 20
112  48.35555732  011.78068118  48.35558392  011.78065346 20
111  48.35563713  011.78062883 20
111  48.35687301  011.78040382 20
111  48.35718078  011.78033824 20
111  48.35733059  011.78028701 20
112  48.35745315  011.78030135  48.35751988  011.78032390 20
111  48.35755913  011.78037664 21
111  48.35768956  011.78051241 21
111  48.35782757  011.78066591 21
111  48.35822456  011.78134957 20
114  48.35824297  011.78141578  48.35824297  011.78144195 20
120 Linear Feature 42
111  48.35586826  011.78199677 30
111  48.35835765  011.78156855 30
112  48.35846887  011.78162723  48.35850619  011.78166595
111  48.35846887  011.78162723
112  48.35846887  011.78162723  48.35850623  011.78166599 30
115  48.35854440  011.78174860
120 Linear Feature 42
111  48.35855371  011.78262442 20
112  48.35851038  011.78275625  48.35847856  011.78281027 20
111  48.35842402  011.78282617 20
111  48.35569319  011.78329356 20
112  48.35561281  011.78324732  48.35558916  011.78321345 20
111  48.35558242  011.78315247 20
111  48.35550927  011.78217015 20
112  48.35552389  011.78209224  48.35554415  011.78205837 20
111  48.35558692  011.78204312 20
111  48.35835769  011.78156649 20
112  48.35846964  011.78162555  48.35850720  011.78166452 20
115  48.35854551  011.78174744
120 Linear Feature 40
111  48.34865356  011.78474811 20
112  48.34865137  011.78466790  48.34865708  011.78464855 20
111  48.34868634  011.78464270 20
111  48.35850227  011.78294104 20
111  48.35853588  011.78295483 20
115  48.35855457  011.78298705
120 Linear Feature 39
111  48.34845599  011.78327736 30
111  48.35144937  011.78277069 30
112  48.35151640  011.78281280  48.35153586  011.78284756
111  48.35151640  011.78281280
112  48.35151640  011.78281280  48.35153595  011.78284772 30
111  48.35154086  011.78291418 30
115  48.35161323  011.78382213
120 Linear Feature 39
111  48.34845584  011.78327534 20
111  48.35144936  011.78276864 20
112  48.35151744  011.78281149  48.35153725  011.78284688 20
111  48.35154221  011.78291395 20
111  48.35161458  011.78382202 20
112  48.35159086  011.78395849  48.35156810  011.78400017 20
111  48.35153454  011.78401698 20
111  48.34867430  011.78451448 20
112  48.34862188  011.78449975  48.34860602  011.78449279 20
115  48.34858648  011.78444774
120 Linear Feature 99
111  48.35808467  011.80209010 20
115  48.35811182  011.80246597
120 Linear Feature 50
111  48.35924228  011.79211090 20
111  48.35916644  011.79212379 20
111  48.35903071  011.79193090 20
111  48.35901910  011.79177314 20
111  48.35895687  011.79178504 20
111  48.35894739  011.79167554 20
111  48.35889762  011.79168372 20
111  48.35889293  011.79161999 20
111  48.35882885  011.79163210 20
111  48.35884138  011.79180713 20
111  48.35875197  011.79182423 20
111  48.35877922  011.79213312 20
111  48.35868660  011.79215192 20
111  48.35859572  011.79192229 20
111  48.35854995  011.79180664 20
111  48.35836554  011.79183759 20
111  48.35837268  011.79192707 20
111  48.35831441  011.79194033 20
111  48.35832988  011.79224042 20
111  48.35827055  011.79225340 20
111  48.35819803  011.79207522 20
111  48.35818873  011.79196007 20
111  48.35814727  011.79196646 20
111  48.35815505  011.79205587 20
111  48.35807580  011.79219988 20
111  48.35808313  011.79228213 20
111  48.35804918  011.79228751 20
111  48.35796007  011.79204611 20
111  48.35791492  011.79192238 20
111  48.35771123  011.79196137 20
111  48.35771518  011.79201396 20
111  48.35773192  011.79223702 20
111  48.35766677  011.79233540 20
111  48.35758992  011.79234605 20
111  48.35755410  011.79218437 20
111  48.35747299  011.79220434 20
111  48.35746064  011.79206856 20
111  48.35741702  011.79207381 20
111  48.35741380  011.79203325 20
111  48.35733424  011.79204898 20
111  48.35734369  011.79217863 20
111  48.35733547  011.79218009 20
111  48.35731607  011.79242057 20
111  48.35727765  011.79243267 20
111  48.35717816  011.79231541 20
111  48.35707498  011.79233009 20
111  48.35705083  011.79237860 20
111  48.35705320  011.79241529 20
111  48.35700755  011.79242633 20
111  48.35697635  011.79239932 20
111  48.35695831  011.79217266 20
111  48.35695314  011.79210777 20
111  48.35672006  011.79215094 20
111  48.35672316  011.79219177 20
111  48.35674401  011.79246592 20
111  48.35672393  011.79250242 20
111  48.35656498  011.79253008 20
111  48.35655119  011.79237245 20
111  48.35644168  011.79239050 20
111  48.35641497  011.79205687 20
111  48.35635279  011.79206723 20
111  48.35637225  011.79234206 20
111  48.35634171  011.79234784 20
111  48.35635618  011.79254128 20
111  48.35618813  011.79256899 20
111  48.35614602  011.79257594 20
111  48.35606295  011.79244662 20
111  48.35605070  011.79228906 20
111  48.35597875  011.79230128 20
111  48.35596665  011.79213097 20
111  48.35591239  011.79214165 20
111  48.35592556  011.79231032 20
111  48.35584490  011.79232392 20
111  48.35587624  011.79267566 20
111  48.35576815  011.79268982 20
111  48.35571399  011.79247473 20
111  48.35560871  011.79249283 20
111  48.35560157  011.79239987 20
111  48.35555343  011.79240735 20
111  48.35552849  011.79237626 20
111  48.35551667  011.79221435 20
111  48.35547450  011.79222203 20
111  48.35549230  011.79242282 20
111  48.35550276  011.79254074 20
111  48.35538578  011.79256065 20
111  48.35540065  011.79274022 20
111  48.35530782  011.79275785 20
111  48.35528479  011.79245693 20
111  48.35527037  011.79225236 20
111  48.35521897  011.79226143 20
111  48.35523335  011.79247105 20
111  48.35521180  011.79259886 20
111  48.35517491  011.79260697 20
111  48.35518644  011.79277777 20
111  48.35513271  011.79279000 20
111  48.35504471  011.79261284 20
111  48.35503376  011.79250008 20
111  48.35500726  011.79250504 20
111  48.35498968  011.79230507 20
111  48.35479882  011.79233615 20
111  48.35481527  011.79253901 20
111  48.35483089  011.79273172 20
111  48.35482051  011.79276518 20
111  48.35471390  011.79278461 20
111  48.35470665  011.79270208 20
111  48.35467318  011.79266139 20
111  48.35458716  011.79268012 20
111  48.35457772  011.79256765 20
111  48.35453890  011.79257468 20
111  48.35452650  011.79254450 20
111  48.35451534  011.79238550 20
111  48.35445205  011.79239723 20
111  48.35446364  011.79257158 20
111  48.35444170  011.79257619 20
111  48.35445023  011.79269529 20
111  48.35440698  011.79270239 20
111  48.35442106  011.79290008 20
111  48.35436831  011.79290922 20
111  48.35427963  011.79275810 20
111  48.35416925  011.79277695 20
111  48.35415863  011.79265238 20
111  48.35413175  011.79265687 20
111  48.35411784  011.79245274 20
111  48.35405171  011.79246474 20
111  48.35406673  011.79266529 20
111  48.35401020  011.79267450 20
111  48.35403420  011.79291210 20
111  48.35389959  011.79304432 20
111  48.35386011  011.79308165 20
111  48.35371945  011.79310429 20
111  48.35368616  011.79307730 20
111  48.35367459  011.79294105 20
111  48.35357713  011.79295674 20
111  48.35355848  011.79273642 20
111  48.35348712  011.79274929 20
111  48.35347349  011.79256783 20
111  48.35341233  011.79257937 20
111  48.35342496  011.79274920 20
111  48.35342077  011.79277522 20
111  48.35335466  011.79278913 20
111  48.35337588  011.79307630 20
111  48.35332015  011.79315556 20
111  48.35326186  011.79316448 20
111  48.35324134  011.79290947 20
111  48.35310900  011.79293200 20
111  48.35310026  011.79281181 20
111  48.35304455  011.79281976 20
111  48.35303162  011.79264587 20
111  48.35296980  011.79265629 20
111  48.35298305  011.79283111 20
111  48.35293735  011.79283943 20
111  48.35295864  011.79310655 20
111  48.35290776  011.79317812 20
111  48.35285006  011.79318387 20
111  48.35281363  011.79303989 20
111  48.35273078  011.79305394 20
111  48.35270136  011.79299950 20
111  48.35269362  011.79289943 20
111  48.35264994  011.79290723 20
111  48.35263522  011.79288211 20
111  48.35262240  011.79271669 20
111  48.35255932  011.79272820 20
111  48.35257416  011.79293628 20
111  48.35261542  011.79292758 20
111  48.35262436  011.79304501 20
111  48.35248359  011.79307051 20
111  48.35249535  011.79322051 20
111  48.35247558  011.79325751 20
111  48.35242497  011.79326614 20
111  48.35239972  011.79297679 20
111  48.35237625  011.79298069 20
111  48.35235787  011.79276407 20
111  48.35232119  011.79277120 20
111  48.35233340  011.79292608 20
111  48.35232775  011.79298396 20
111  48.35231954  011.79312664 20
111  48.35227618  011.79313670 20
111  48.35229257  011.79328919 20
111  48.35223862  011.79330188 20
111  48.35213059  011.79308831 20
111  48.35212469  011.79301434 20
111  48.35207999  011.79302218 20
111  48.35204890  011.79284850 20
111  48.35204636  011.79281630 20
111  48.35198252  011.79282745 20
111  48.35199605  011.79300029 20
111  48.35192003  011.79301277 20
111  48.35194109  011.79322669 20
111  48.35188357  011.79333683 20
111  48.35181711  011.79334867 20
111  48.35176634  011.79316358 20
111  48.35168021  011.79318005 20
111  48.35167145  011.79307644 20
111  48.35164568  011.79308054 20
111  48.35163600  011.79305563 20
111  48.35162277  011.79289154 20
111  48.35155362  011.79290530 20
111  48.35156625  011.79306907 20
111  48.35154687  011.79309622 20
111  48.35155559  011.79320227 20
111  48.35151562  011.79320917 20
111  48.35153373  011.79341260 20
111  48.35148011  011.79342120 20
111  48.35136564  011.79327731 20
111  48.35124518  011.79329706 20
111  48.35125877  011.79345864 20
111  48.35124112  011.79346378 20
111  48.35117901  011.79336980 20
111  48.35115854  011.79314145 20
111  48.35111004  011.79315063 20
111  48.35109669  011.79298323 20
111  48.35103132  011.79299465 20
111  48.35104463  011.79316181 20
111  48.35090041  011.79319029 20
111  48.35091775  011.79342017 20
111  48.35086482  011.79353278 20
111  48.35078470  011.79354730 20
111  48.35076868  011.79334535 20
111  48.35064513  011.79336538 20
111  48.35063583  011.79325878 20
111  48.35061408  011.79326196 20
111  48.35060448  011.79323763 20
111  48.35059113  011.79307212 20
111  48.35052674  011.79308295 20
111  48.35053847  011.79324290 20
111  48.35053514  011.79327233 20
111  48.35051225  011.79327685 20
111  48.35051908  011.79338302 20
111  48.35048134  011.79339026 20
111  48.35049547  011.79358745 20
111  48.35043478  011.79359957 20
111  48.35033343  011.79340625 20
111  48.35024953  011.79342140 20
111  48.35024102  011.79330021 20
111  48.35019387  011.79330985 20
111  48.35018109  011.79324575 20
111  48.35017351  011.79314382 20
111  48.35010795  011.79315467 20
111  48.35011803  011.79330063 20
111  48.35011021  011.79332767 20
111  48.35005365  011.79333742 20
111  48.35007249  011.79359356 20
111  48.34993171  011.79381028 20
115  48.34982904  011.79396408
120 Linear Feature 36
111  48.34977679  011.79329903 30
111  48.34986072  011.79438333 30
112  48.34989562  011.79449738  48.34992830  011.79453404
111  48.34989562  011.79449738
112  48.34989562  011.79449738  48.34992837  011.79453411 30
111  48.34998931  011.79452052 30
111  48.35871872  011.79300498 30
111  48.35880772  011.79295953 30
115  48.35915407  011.79271221
120 Linear Feature 36
111  48.34977521  011.79329881 20
111  48.34985936  011.79438349 20
112  48.34989480  011.79449903  48.34992800  011.79453627 20
111  48.34998949  011.79452256 20
111  48.35871902  011.79300700 20
111  48.35880824  011.79296144 20
115  48.35915465  011.79271406
120 Linear Feature 34
111  48.35888834  011.79069238 22
115  48.35882161  011.78984185
120 Linear Feature 33
111  48.34970797  011.79295215 22
111  48.34971101  011.79257568 22
112  48.34976206  011.79246169  48.34979876  011.79242533 22
111  48.34986809  011.79241415 22
111  48.35883153  011.79091693 22
112  48.35888158  011.79093381  48.35889758  011.79095173 22
111  48.35891427  011.79098965 22
115  48.35894696  011.79145078
120 Linear Feature 32
111  48.34979978  011.79235443 20
112  48.34973228  011.79236692  48.34971439  011.79236692 20
111  48.34970430  011.79233318 20
111  48.34970343  011.79188434 20
112  48.34971802  011.79182059  48.34972825  011.79180393 20
115  48.34975445  011.79178457
120 Linear Feature 31
111  48.35912310  011.79150966 22
111  48.34982004  011.79313383 22
115  48.34913613  011.79322714
120 Linear Feature 30
111  48.35888756  011.79023188 20
111  48.35897669  011.79138517 20
112  48.35899650  011.79144644  48.35901011  011.79145389 20
111  48.35906831  011.79144276 20
112  48.35914382  011.79142786  48.35916116  011.79142040 20
115  48.35917353  011.79139449
120 Linear Feature 29
111  48.35882813  011.79033436 20
111  48.35879725  011.78994033 20
111  48.35877953  011.78992227 20
115  48.35859213  011.78995466
120 Linear Feature 28
111  48.35875880  011.79076102 20
112  48.35878291  011.79086744  48.35880148  011.79088049 20
112  48.35885391  011.79084517  48.35886877  011.79082281 20
111  48.35886280  011.79074611 20
115  48.35883927  011.79048713
120 Linear Feature 27
111  48.35120473  011.79144880 20
111  48.35125154  011.79201059 20
112  48.35126900  011.79208466  48.35127905  011.79210901 20
111  48.35130360  011.79210554 20
111  48.35867651  011.79089683 20
112  48.35870557  011.79085684  48.35870803  011.79083634 20
115  48.35870309  011.79076474
120 Linear Feature 26
111  48.34982943  011.79249017 20
112  48.34978526  011.79252587  48.34976519  011.79255357 20
111  48.34975584  011.79260826 20
111  48.34975601  011.79289766 20
112  48.34978698  011.79302370  48.34981352  011.79306316 20
111  48.34986374  011.79306605 20
111  48.35080851  011.79290192 22
111  48.35091148  011.79288389 20
111  48.35127330  011.79282053 22
111  48.35144001  011.79279134 20
111  48.35257679  011.79259228 22
111  48.35274796  011.79256231 20
111  48.35389759  011.79236100 22
111  48.35396322  011.79234951 20
111  48.35508462  011.79215314 22
111  48.35514021  011.79214341 20
111  48.35586985  011.79201564 22
111  48.35597539  011.79199716 20
111  48.35656209  011.79189443 22
111  48.35660201  011.79188744 20
111  48.35772987  011.79168994 22
111  48.35779913  011.79167782 20
111  48.35866783  011.79152570 22
111  48.35879656  011.79150316 20
111  48.35886927  011.79149043 20
112  48.35890318  011.79145414  48.35891135  011.79142955 20
111  48.35890863  011.79140291 20
111  48.35888290  011.79102766 20
112  48.35885872  011.79097385  48.35884101  011.79096565 20
113  48.35881309  011.79096873 20
120 Linear Feature 2
111  48.35117273  011.79147718 22
115  48.35122219  011.79209392
120 Linear Feature 10
111  48.34979949  011.79235708 22
112  48.34971301  011.79244149  48.34968496  011.79249117 22
115  48.34966831  011.79256679
120 Linear Feature 9
111  48.35116491  011.79188843 20
111  48.35113642  011.79189393 20
111  48.35109210  011.79197600 20
115  48.35110525  011.79213354
120 Linear Feature 8
111  48.34980110  011.79235299 30
111  48.34975248  011.79170558 30
111  48.34977893  011.79168378 30
111  48.34980669  011.79167455 30
111  48.35111798  011.79144938 30
111  48.35113460  011.79146516 30
115  48.35116486  011.79188671
120 Linear Feature 1
111  48.35113587  011.79146500 20
111  48.35117578  011.79201666 20
112  48.35116090  011.79209235  48.35113970  011.79212690 20
111  48.35111748  011.79213362 20
111  48.34979978  011.79235443 20
115  48.34975121  011.79170703
120 Linear Feature 25
111  48.34910555  011.79316355 21
111  48.34961404  011.79308873 20
112  48.34965353  011.79304109  48.34966579  011.79301651 20
111  48.34966341  011.79296321 20
111  48.34966435  011.79187912 20
112  48.34969401  011.79177153  48.34971851  011.79172604 20
115  48.34975121  011.79170703
120 Linear Feature 24
111  48.35915800  011.79286554 20
111  48.35880802  011.79310338 20
111  48.35872370  011.79314055 20
111  48.34997035  011.79466644 20
112  48.34982705  011.79459600  48.34976507  011.79451914 20
111  48.34976290  011.79441262 20
111  48.34968377  011.79333126 20
112  48.34965381  011.79324930  48.34962930  011.79322266 20
111  48.34961188  011.79322218 21
111  48.34928775  011.79327341 21
115  48.34916561  011.79329075
120 Linear Feature 38
111  48.34977521  011.79329881 20
112  48.34978777  011.79324670  48.34980311  011.79320513 20
111  48.34984897  011.79319464 20
115  48.35917869  011.79156474
120 Linear Feature 37
111  48.35915151  011.79278944 22
111  48.35881016  011.79302811 22
111  48.35872032  011.79307197 22
111  48.34999327  011.79459080 22
112  48.34986859  011.79455607  48.34981948  011.79451605 22
111  48.34980904  011.79437029 22
115  48.34971716  011.79322361
120 Linear Feature 60
111  48.35179211  011.78397378 22
115  48.35153454  011.78401698
120 Linear Feature 59
111  48.35569319  011.78329356 22
115  48.35541669  011.78334263
120 Linear Feature 66
111  48.35558692  011.78204312 22
115  48.35533854  011.78208930
120 Linear Feature 67
111  48.35834022  011.78144310 22
111  48.35786372  011.78063115 22
115  48.35751238  011.78023766
120 Linear Feature 65
111  48.35559620  011.78193757 22
115  48.35528034  011.78199056
120 Linear Feature 58
111  48.35545808  011.78209864 22
115  48.35554722  011.78326974
120 Linear Feature 57
111  48.35540360  011.77974302 22
111  48.35547541  011.78069503 22
112  48.35547294  011.78073602  48.35547046  011.78075092 22
112  48.35538874  011.78113098  48.35538999  011.78116452 22
115  48.35543951  011.78184825
120 Linear Feature 56
111  48.35517210  011.77613248 22
112  48.35522780  011.77684974  48.35523152  011.77687396 22
112  48.35532685  011.77726892  48.35533304  011.77731177 22
112  48.35536151  011.77778684  48.35535656  011.77783901 22
112  48.35527856  011.77831594  48.35527732  011.77836997 22
111  48.35528847  011.77848175 22
115  48.35536647  011.77938159
120 Linear Feature 55
111  48.35166484  011.78393576 22
111  48.35148244  011.78172971 22
111  48.35156121  011.78106307 22
111  48.35156531  011.78096300 22
111  48.35156224  011.78087217 22
111  48.35140672  011.77890613 22
111  48.35122562  011.77842116 22
111  48.35119289  011.77798546 22
111  48.35120039  011.77778174 22
111  48.35118920  011.77756020 22
115  48.35113906  011.77689511
120 Linear Feature 54
