I
1130 Generated by WorldEditor 2.0.0r4

1    776 1 0 ETAR Ramstein AB
1302 city Ramstein
111  49.42799029  007.59377909
111  49.42773470  007.59360170
111  49.42773279  007.59365511
111  49.42800221  007.59387255
111  49.42809663  007.59471943
111  49.42798362  007.59922847
111  49.42812810  007.59924659
111  49.42924964  007.59943828
112  49.42940127  007.59938392  49.42943990  007.59931144
111  49.42945230  007.59916552
111  49.42933881  007.59774071
111  49.42925250  007.59628634
112  49.42923819  007.59612230  49.42922961  007.59604696
111  49.42919671  007.59597829
111  49.42885147  007.59546616
112  49.42893397  007.59527924  49.42893730  007.59527542
111  49.42883955  007.59511902
111  49.42873560  007.59523728
111  49.42821965  007.59455157
112  49.42817817  007.59406233  49.42819200  007.59400511
111  49.42826209  007.59402895
111  49.42929065  007.59427596
111  49.42932402  007.59387923
111  49.43025959  007.59386492
111  49.43027962  007.59374285
111  49.42929446  007.59378290
112  49.42914569  007.59369707  49.42909180  007.59365034
111  49.42909466  007.59354353
111  49.42918240  007.59343194
111  49.42918669  007.59326505
111  49.42909466  007.59324884
111  49.42909466  007.59246872
111  49.42917334  007.59236763
111  49.42917668  007.59219692
111  49.42908799  007.59211776
111  49.42906605  007.59143015
111  49.42915141  007.59135290
111  49.42915141  007.59117742
111  49.42905938  007.59104105
111  49.42905318  007.59035821
111  49.42914521  007.59024662
111  49.42914187  007.59007114
111  49.42904412  007.58993477
111  49.42904412  007.58918326
111  49.42910086  007.58905642
111  49.42977655  007.58904211
111  49.43043936  007.59007114
111  49.43042458  007.59226940
111  49.43047751  007.59226272
111  49.43049229  007.58999867
111  49.43017329  007.58949989
111  49.43017805  007.58919947
112  49.43057431  007.58856527  49.43057717  007.58856432
111  49.43100681  007.58924430
111  49.43138161  007.58943504
111  49.43148604  007.58892767
111  49.43116512  007.58878176
111  49.43098487  007.58901541
111  49.43063582  007.58845846
111  49.43096580  007.58792344
111  49.43069591  007.58747044
111  49.42975271  007.58891718
111  49.42904030  007.58895438
111  49.42903744  007.58885042
111  49.42892967  007.58885805
111  49.42893492  007.58895438
113  49.42774138  007.58898775
111  49.42884957  007.58907549
112  49.42896735  007.58932155  49.42897211  007.58950370
111  49.42885815  007.58959525
111  49.42827544  007.58960670
112  49.42818246  007.58934729  49.42819104  007.58915274
113  49.42824159  007.58911459
111  49.42891728  007.58982700
112  49.42892538  007.59192702  49.42892252  007.59219596
111  49.42895161  007.59359789
112  49.42848526  007.59392500  49.42801842  007.59383631
112  49.42830453  007.59346628  49.42830453  007.59341764
111  49.42830167  007.59329175
111  49.42820440  007.59318399
111  49.42819629  007.59245728
111  49.42829595  007.59238861
111  49.42829595  007.59222744
111  49.42819629  007.59215495
111  49.42818389  007.59141489
111  49.42829404  007.59135004
111  49.42829356  007.59116407
111  49.42818628  007.59111257
111  49.42818389  007.59032673
111  49.42827544  007.59025044
111  49.42827830  007.59008450
111  49.42817960  007.59001583
112  49.42819915  007.58979457  49.42824445  007.58973545
114  49.42861687  007.58968204  49.42873369  007.58968395
112  49.43034924  007.58875601  49.43027915  007.58885901
112  49.43009747  007.58889620  49.43002785  007.58879892
112  49.43018139  007.58852045  49.43024433  007.58843557
114  49.43041886  007.58837549  49.43047847  007.58845083
111  49.42820678  007.59467365
112  49.42910849  007.59595541  49.42914616  007.59604124
112  49.42916667  007.59611563  49.42915093  007.59618715
112  49.42882572  007.59636740  49.42883764  007.59670596
112  49.42923009  007.59677844  49.42923629  007.59694152
112  49.42928969  007.59774453  49.42928683  007.59774834
112  49.42937982  007.59903391  49.42935454  007.59916648
112  49.42927014  007.59920176  49.42920863  007.59923896
112  49.42903840  007.59918936  49.42902552  007.59918078
112  49.42818198  007.59900530  49.42807279  007.59896048
113  49.42812476  007.59841115
110 1 0.25 0.0000 lib/airport/pavement/asphalt_2D.pol
111  49.43042506  007.59226558
112  49.43030108  007.59266995  49.43030776  007.59268425
111  49.43023432  007.59389925
111  49.43070449  007.59962806
111  49.43219749  007.59932288
112  49.43237774  007.59927234  49.43242495  007.59923037
111  49.43241636  007.59906348
111  49.43188897  007.59247540
112  49.43185655  007.59221122  49.43184176  007.59208343
111  49.43170872  007.59211681
111  49.43057288  007.59231613
113  49.43047751  007.59226082
111  49.43224422  007.59888514
112  49.43205682  007.59921988  49.43184987  007.59926280
111  49.43179122  007.59900149
111  49.43130007  007.59244202
112  49.43154088  007.59225509  49.43174115  007.59222744
113  49.43173209  007.59241436
112  49.43128433  007.59534409  49.43125429  007.59541276
111  49.43125715  007.59555772
111  49.43151036  007.59899195
112  49.43118467  007.59929999  49.43085517  007.59936484
112  49.43085851  007.59915980  49.43082847  007.59911402
112  49.43044032  007.59394026  49.43044032  007.59392119
112  49.43053759  007.59355020  49.43054952  007.59353971
111  49.43047799  007.59255264
112  49.43078603  007.59238003  49.43094911  007.59236191
113  49.43111029  007.59240291
110 2 0.00 0.0000 New Taxiway 15
111  49.44080357  007.60475579
112  49.44047383  007.60439359  49.44020895  007.60450522
111  49.44025971  007.60486116
114  49.44058088  007.60523653  49.44085067  007.60515092
110 2 0.00 0.0000 New Taxiway 24
111  49.43182784  007.57804902
111  49.43158442  007.57818034
111  49.43167837  007.57859401
113  49.43192179  007.57843642
110 3 0.00 0.0000 New Taxiway 23
111  49.43213101  007.57313661
111  49.43188313  007.57317087
111  49.43189644  007.57336314
113  49.43214029  007.57332887
110 3 0.00 0.0000 New Taxiway 22
111  49.43583468  007.56990351
111  49.43546571  007.56990716
111  49.43547099  007.57011737
113  49.43583523  007.57010392
110 3 0.00 0.0000 New Taxiway 21
111  49.43811290  007.62490687
111  49.43772941  007.62493493
111  49.43774150  007.62521937
113  49.43812665  007.62517817
110 3 0.00 0.0000 New Taxiway 21
111  49.43705301  007.62797014
111  49.43667379  007.62805730
111  49.43670297  007.62834830
113  49.43709239  007.62826771
110 2 0.00 0.0000 New Taxiway 8
111  49.43590135  007.58089310
112  49.43561547  007.58113732  49.43554136  007.58134355
112  49.43558018  007.58166917  49.43560489  007.58173972
111  49.43564018  007.58181570
113  49.43596135  007.58246152
110 2 0.00 0.0000 New Taxiway 1
111  49.43277426  007.58364059 1 102
112  49.43261062  007.58393400  49.43256041  007.58397726 1 102
111  49.43251897  007.58398906 1 102
111  49.42950312  007.58427071 1 102
112  49.42929342  007.58422891  49.42922879  007.58417375 1 102
111  49.42904624  007.58399048 1 102
111  49.42781705  007.58249203 1 102
111  49.42779630  007.58223680 1 102
111  49.42747984  007.58179812 1 102
111  49.42724638  007.58180184 1 102
111  49.42411525  007.57799404
111  49.42402469  007.57815321 1 102
111  49.42711150  007.58194167 1 102
111  49.42684717  007.58218251 1 102
111  49.42600128  007.58200548 1 102
112  49.42579377  007.58201236  49.42565312  007.58203024 1 102
111  49.42553956  007.58206929 1 102
111  49.42356071  007.58243718
111  49.42357334  007.58261959 1 102
111  49.42576264  007.58224475 1 102
112  49.42603049  007.58223851  49.42604087  007.58223851 1 102
111  49.42770292  007.58262759 1 102
111  49.42896489  007.58411896 1 102
112  49.42924128  007.58437532  49.42937309  007.58447018 1 102
111  49.42951331  007.58445593 1 102
112  49.43253844  007.58420095  49.43265240  007.58419421 1 102
113  49.43284276  007.58439659
110 2 0.10 0.0000 New Taxiway 12
111  49.43946951  007.58892623
111  49.43914304  007.58926691
111  49.43941209  007.59613365
111  49.43986083  007.59661399
111  49.44054101  007.59658620
111  49.44054971  007.59675538
111  49.44122129  007.59684065
111  49.44237111  007.59637698
111  49.44279168  007.59632374
111  49.44270048  007.59325227
111  49.44244512  007.59304189
111  49.44233568  007.58991432
111  49.44258192  007.58938137
111  49.44286464  007.58936735
111  49.44269671  007.58515083
111  49.44308792  007.58512224
111  49.44295350  007.58072199
111  49.44278928  007.58072089
111  49.44278457  007.58044357
111  49.44222443  007.58049105
111  49.44223764  007.58242651
111  49.44045270  007.58257540
111  49.44038804  007.58061359
111  49.44017584  007.58026042
111  49.43917653  007.58032049
111  49.43925377  007.58232151
113  49.43929232  007.58342979
110 2 0.10 0.0000 New Taxiway 11
111  49.43641753  007.58425759 1 102
112  49.43653933  007.58397975  49.43660067  007.58392853 1 102
111  49.43667649  007.58392182 1 102
111  49.43830513  007.58376349 1 102
112  49.43858593  007.58361236  49.43868100  007.58349344 1 102
111  49.43872229  007.58342872 1 102
111  49.43894161  007.58307707 1 102
112  49.43917363  007.58303598  49.43925821  007.58313180 1 102
111  49.43929232  007.58342979
111  49.43925377  007.58232151 1 102
112  49.43919901  007.58249686  49.43915640  007.58256982 1 102
111  49.43911477  007.58258322 1 102
112  49.43890520  007.58266430  49.43881288  007.58271444 1 102
111  49.43876222  007.58283122 1 102
112  49.43850169  007.58325252  49.43839032  007.58342675 1 102
111  49.43822557  007.58341085 1 102
111  49.43665309  007.58356919 1 102
112  49.43649874  007.58352181  49.43645694  007.58348342 1 102
113  49.43638329  007.58330780
110 2 0.10 0.0000 New Taxiway 10
111  49.43705694  007.59942781 1 102
111  49.43986083  007.59661399
111  49.43941209  007.59613365 1 102
111  49.43746558  007.59809839 1 102
112  49.43725271  007.59812960  49.43717187  007.59807960 1 102
113  49.43698389  007.59774428
110 2 0.10 0.0000 New Taxiway 9
111  49.44373815  007.61760800 1
111  49.44463390  007.61759216 1
111  49.44462045  007.61617944 1
113  49.44369182  007.61623039 1
110 2 0.10 0.0000 New Taxiway 8
111  49.44098726  007.61509932
112  49.44088271  007.61534910  49.44078507  007.61550901
111  49.44057632  007.61555414
111  49.43976253  007.61570500 1
112  49.43985101  007.61577486  49.43987544  007.61581769 1
111  49.43985420  007.61593104 1
111  49.43986389  007.61651731
111  49.43986910  007.61673528 1
111  49.43998124  007.61945630 1
111  49.44294619  007.61924717 1
111  49.44294314  007.61882427 1
112  49.44304364  007.61863030  49.44309512  007.61858147 1
111  49.44316703  007.61859473 1
111  49.44356898  007.61853835 1
112  49.44371755  007.61842296  49.44377086  007.61832939 1
111  49.44376768  007.61815900 1
111  49.44361009  007.61382813 1
112  49.44352810  007.61362011  49.44347946  007.61351088 1
111  49.44332683  007.61354490 1
113  49.44108170  007.61381760
110 2 0.10 0.0000 New Taxiway 7
111  49.43598526  007.58325907 1 102
112  49.43570353  007.58361994  49.43562310  007.58366463 1 102
111  49.43552113  007.58367093 1 102
111  49.43374688  007.58382391 1 102
112  49.43346771  007.58380357  49.43335430  007.58378062 1 102
111  49.43317405  007.58359985
111  49.43325659  007.58457516 1 102
112  49.43353538  007.58431434  49.43366323  007.58424044 1 102
111  49.43383659  007.58418230 1 102
111  49.43553052  007.58402788 1 102
112  49.43571532  007.58405337  49.43580772  007.58408452 1 102
113  49.43603282  007.58433003
110 2 0.10 0.0000 New Taxiway 5
111  49.43815264  007.61595142 1 102
111  49.43825138  007.61582126 1 102
111  49.43976253  007.61570500
111  49.44057632  007.61555414
112  49.44088271  007.61534910  49.44098035  007.61518919
111  49.44098726  007.61509932
111  49.44108170  007.61381760 1 102
111  49.44123298  007.61175310 2
111  49.44221500  007.59863400 1 102
111  49.44237111  007.59637698
111  49.44122129  007.59684065 1
111  49.44093021  007.60069156 1 102
111  49.44183996  007.60081870 1 102
111  49.44124471  007.60877006 1 102
111  49.44085715  007.60872428
111  49.44083959  007.60911654 1 102
111  49.44121438  007.60916827 1 102
111  49.44091141  007.61310274 1
111  49.44022995  007.61303404 1
111  49.44018480  007.61394528 1
111  49.44088119  007.61400502 1 102
111  49.44085328  007.61491639 1 102
112  49.44076838  007.61517331  49.44068928  007.61528356 1 102
111  49.44057725  007.61529885 1 102
112  49.43808775  007.61554008  49.43796475  007.61552494 1 102
113  49.43770379  007.61510265
110 2 0.10 0.0000 New Taxiway 6
111  49.43280700  007.57958552 1 102
112  49.43303753  007.57891979  49.43318013  007.57867784 1 102
111  49.43326968  007.57857560 1 102
111  49.43518870  007.57621714 1 102
112  49.43541921  007.57618236  49.43554554  007.57620333 1 102
111  49.43571208  007.57653558
111  49.43567402  007.57562159 1 102
111  49.43523463  007.57564358 1 102
113  49.43273170  007.57878949
110 2 0.10 0.0000 New Taxiway 4
111  49.43659598  007.62250928 1 102
111  49.43885857  007.62202791 1 102
111  49.43859540  007.61681935 1 102
111  49.43879796  007.61680000 1 102
111  49.43881235  007.61720955 1 102
111  49.43921989  007.61717986 1 102
111  49.43946614  007.61674195 1 102
111  49.43986910  007.61673528
111  49.43986389  007.61651731 1 102
111  49.43833986  007.61663661 1 102
111  49.43805593  007.61611828 1 102
111  49.43815264  007.61595142
111  49.43770379  007.61510265
111  49.43778843  007.61711229 1 102
112  49.43802361  007.61688462  49.43814450  007.61684106 1 102
111  49.43818983  007.61690476 1 102
112  49.43849679  007.61915359  49.43857763  007.62099267 1 102
111  49.43841959  007.62157552 1 102
112  49.43755757  007.62197253  49.43702418  007.62211127 1 102
113  49.43653752  007.62184359
110 2 0.10 0.0000 New Taxiway 3
111  49.43735942  007.61619720 1 102
112  49.43673220  007.61668200  49.43622395  007.61676295 1 102
111  49.43606017  007.61646723
111  49.43614962  007.61747344 1 102
112  49.43676624  007.61702080  49.43715416  007.61694789 1 102
113  49.43738859  007.61697960
110 2 0.10 0.0000 New Taxiway 2
111  49.43664859  007.59900502 1 102
112  49.43499376  007.60040686  49.43480266  007.60042561 1 102
111  49.43463274  007.60029788
111  49.43474060  007.60141557 1 102
112  49.43573467  007.60031627  49.43657596  007.59966454 1 102
113  49.43668795  007.60003147
110 2 0.10 0.0000 New Taxiway 1
111  49.43431191  007.60106146 1 102
112  49.43210022  007.60291538  49.43183186  007.60307168 1 102
111  49.43036991  007.60360083 1 102
111  49.43085984  007.60653102 1 102
111  49.43159756  007.60624409 1 102
111  49.43164930  007.60655562 1 102
111  49.43200894  007.60642779 1 102
111  49.43195505  007.60610335 1 102
111  49.43258464  007.60585960 1 102
111  49.43257180  007.60571588 1 102
111  49.43284701  007.60560349 1 102
111  49.43429520  007.60530261 1 102
112  49.43451744  007.60539330  49.43458981  007.60543577 1 102
111  49.43472236  007.60557528
111  49.43463482  007.60456494 1 102
112  49.43447638  007.60477961  49.43442893  007.60484792 1 102
111  49.43427815  007.60496552 1 102
111  49.43294114  007.60523317 1 102
112  49.43268575  007.60520444  49.43254871  007.60512781 1 102
111  49.43244438  007.60475416 1 102
111  49.43226157  007.60386619 1 102
112  49.43230492  007.60338545  49.43237967  007.60323220 1 102
111  49.43266395  007.60290178 1 102
111  49.43377610  007.60195541 1 102
112  49.43407484  007.60190008  49.43418659  007.60195905 1 102
113  49.43440701  007.60217702
110 1 0.00 0.0000 New Taxiway 5
111  49.43672653  007.59867817
111  49.43648883  007.59895627
111  49.43601344  007.59945684
111  49.43538303  007.59998919
112  49.43492313  007.60028318  49.43482980  007.60031906
111  49.43457692  007.60002892
111  49.43431339  007.60043414
112  49.43403436  007.60115719  49.43392060  007.60129623
111  49.43211728  007.60280187
111  49.43026221  007.60350102
111  49.43079961  007.60671871
111  49.43152820  007.60644858
111  49.43158504  007.60671871
111  49.43212761  007.60653598
111  49.43208628  007.60618640
111  49.43270119  007.60595600
111  49.43269602  007.60579710
111  49.43295955  007.60572561
111  49.43433406  007.60544753
112  49.43453042  007.60552698  49.43464410  007.60559054
111  49.43479395  007.60576534
111  49.43466994  007.60417628
112  49.43443741  007.60462122  49.43435473  007.60473245
111  49.43427722  007.60479601
111  49.43308357  007.60505821
111  49.43275803  007.60507410
112  49.43262368  007.60497081  49.43256683  007.60486752
111  49.43254617  007.60472451
111  49.43241698  007.60424779
112  49.43236372  007.60380661  49.43235730  007.60363888
112  49.43236693  007.60345141  49.43239260  007.60336754
112  49.43275837  007.60296792  49.43281933  007.60290872
111  49.43380434  007.60208974
112  49.43410915  007.60206014  49.43425994  007.60216868
111  49.43445887  007.60243016
111  49.43474764  007.60173946
112  49.43484710  007.60139904  49.43491769  007.60128063
111  49.43499148  007.60120170
111  49.43564602  007.60056526
111  49.43633264  007.60008669
112  49.43652515  007.60009656  49.43659252  007.60017056
113  49.43677862  007.60049619
110 1 0.00 0.0000 New Taxiway 6
111  49.44083156  007.61400641
111  49.44079511  007.61491930
112  49.44072219  007.61513012  49.44065510  007.61520189
111  49.44062302  007.61520638
111  49.43950879  007.61532300
111  49.43943879  007.61531852
111  49.43821956  007.61543963
112  49.43804747  007.61541272  49.43791329  007.61533198
111  49.43764203  007.61498661
111  49.43736493  007.61589714
112  49.43719575  007.61628737  49.43706450  007.61643539
111  49.43696824  007.61647576
112  49.43646072  007.61647127  49.43626237  007.61639502
111  49.43599111  007.61594201
111  49.43615445  007.61788413
112  49.43637905  007.61734590  49.43649280  007.61722928
111  49.43660656  007.61720686
111  49.43747285  007.61713509
111  49.43775870  007.61739075
112  49.43795121  007.61703193  49.43800371  007.61697362
111  49.43807080  007.61696465
112  49.43822248  007.61735935  49.43829540  007.61770472
111  49.43831581  007.61804561
111  49.43841207  007.62025241
111  49.43835665  007.62124367
112  49.43831290  007.62144103  49.43827498  007.62148588
111  49.43822248  007.62150382
111  49.43755744  007.62180433
111  49.43676115  007.62180433
111  49.43675240  007.62170117
111  49.43647822  007.62149036
111  49.43655697  007.62274625
111  49.43702075  007.62260720
111  49.43895460  007.62222146
111  49.43875334  007.61751624
111  49.43908585  007.61748036
111  49.43949421  007.61678512
111  49.43960213  007.61677615
111  49.43958171  007.61632760
111  49.43924628  007.61635899
111  49.43923753  007.61622443
111  49.43855499  007.61625583
111  49.43854624  007.61586559
111  49.43945629  007.61578933
111  49.43952338  007.61577588
111  49.43969255  007.61576691
111  49.43976547  007.61596875
111  49.43989964  007.61948540
111  49.44296708  007.61935300
111  49.44312679  007.61895566
111  49.44366232  007.61889787
112  49.44386901  007.61864502  49.44393477  007.61846441
111  49.44389719  007.61809597
111  49.44369520  007.61385528
112  49.44356836  007.61342904  49.44343683  007.61327733
111  49.44328181  007.61336402
111  49.44117261  007.61366747
111  49.44129497  007.61173699
111  49.44226073  007.59861675
111  49.44242886  007.59661613
111  49.44288581  007.59661613
111  49.44282996  007.59409145
111  49.44270500  007.59406360
111  49.44216207  007.59630917
111  49.44178486  007.60079095
113  49.44087180  007.61313305
111  49.43847587  007.61633366
111  49.43839367  007.61642745
111  49.43813115  007.61590958
113  49.43844139  007.61588920
110 1 0.00 0.0000 New Taxiway 9
111  49.43567834  007.57544378
111  49.43517194  007.57550734
111  49.43270713  007.57857431
111  49.43291899  007.58091816
111  49.43306368  007.58086254
111  49.43296550  007.57973432
111  49.43303267  007.57946418
111  49.43296033  007.57943240
112  49.43308951  007.57903514  49.43315669  007.57890007
111  49.43328070  007.57874911
111  49.43491358  007.57674688
111  49.43521845  007.57644495
112  49.43540964  007.57638139  49.43550782  007.57643700
111  49.43560600  007.57662769
113  49.43575068  007.57660386
110 1 0.00 0.0000 New Taxiway 4
111  49.43932893  007.58230707
112  49.43883436  007.58254417  49.43869795  007.58271897
111  49.43853879  007.58289378
111  49.43828301  007.58320844
111  49.43717477  007.58333305
111  49.43714915  007.58304410
111  49.43820823  007.58119879
111  49.43844738  007.58118566
111  49.43845165  007.58098865
111  49.43851998  007.58085074
111  49.43879329  007.58072597
111  49.43894703  007.58041732
111  49.43852425  007.57981973
111  49.43841322  007.57999703
111  49.43830646  007.57999047
111  49.43824667  007.58004300
111  49.43816980  007.58075881
111  49.43811001  007.58075224
111  49.43792638  007.58045016
111  49.43781108  007.58063403
111  49.43802033  007.58093611
111  49.43806731  007.58089671
111  49.43811001  007.58090985
111  49.43811855  007.58099522
111  49.43714488  007.58271575
111  49.43705093  007.58286023
111  49.43676480  007.58336588
112  49.43650857  007.58338015  49.43646269  007.58336387
111  49.43636137  007.58314268
111  49.43600279  007.58318494
111  49.43585945  007.58321482
112  49.43573543  007.58340211  49.43564056  007.58348976
111  49.43541991  007.58351576
111  49.43386512  007.58365475
112  49.43340391  007.58360222  49.43328744  007.58355337
111  49.43311778  007.58337896
111  49.43323958  007.58493866
112  49.43348078  007.58449524  49.43355842  007.58443012
111  49.43380534  007.58438361
111  49.43538398  007.58421179
112  49.43581749  007.58429146  49.43591984  007.58436202
111  49.43607298  007.58449426
111  49.43639074  007.58440760
112  49.43654348  007.58413929  49.43661053  007.58408502
111  49.43711925  007.58404222
111  49.43717904  007.58403565
111  49.43825521  007.58394372
112  49.43864383  007.58370733  49.43876767  007.58356942
111  49.43893849  007.58324764
112  49.43912212  007.58317540  49.43918191  007.58324764
111  49.43921607  007.58343808
111  49.43937625  007.58796329
113  49.43955006  007.58794885
110 1 0.00 0.0000 Gate
111  49.44123298  007.61175310
111  49.44199500  007.61190000
111  49.44299300  007.59878400
113  49.44221500  007.59863400
130 Airport Boundary 1
111  49.43799385  007.57597381
111  49.43776778  007.57132911
111  49.43583592  007.56750592
111  49.43223937  007.56864340
111  49.43034862  007.57120272
111  49.42552369  007.56745080
111  49.42342107  007.57341878
111  49.42257845  007.58321247
111  49.42684963  007.60052177
111  49.43059003  007.61802427
111  49.43193110  007.62143663
111  49.43410958  007.62383783
111  49.43474668  007.63056751
111  49.43671964  007.63259042
111  49.43780888  007.63227444
111  49.43959688  007.62848275
111  49.44117936  007.62023574
111  49.44313177  007.61963536
111  49.44518694  007.61789741
111  49.44354281  007.61331554
111  49.44269528  007.61327614
111  49.44396948  007.59662320
111  49.44398871  007.59153264
111  49.44700982  007.59080583
111  49.44740653  007.58677166
111  49.44524860  007.58509683
111  49.44407715  007.58155757
111  49.44220695  007.58007234
111  49.44152874  007.57767070
111  49.43939136  007.58023034
113  49.43819937  007.57880832
120 Linear Feature 19
111  49.44233923  007.58914008 51
111  49.44213817  007.58290609 51
115  49.44035973  007.58310721
120 Linear Feature 18
111  49.44262285  007.58911908 51
115  49.44056603  007.58929702
120 Linear Feature 63
111  49.44346125  007.61647873 51
115  49.44256451  007.61656399
120 Linear Feature 62
111  49.44341388  007.61529161 51
111  49.44353931  007.61817599 51
112  49.44347514  007.61834645  49.44341972  007.61841374 51
111  49.44337305  007.61842271 51
115  49.44279260  007.61847654
120 Linear Feature 83
111  49.43883884  007.62021610 56
115  49.43843313  007.62025687
120 Linear Feature 82
111  49.43748624  007.62249468 54
115  49.43742586  007.62183459
120 Linear Feature 88
111  49.43948093  007.61676810 54
115  49.43946502  007.61637256
120 Linear Feature 87
111  49.43907788  007.61739608 56
115  49.43904075  007.61626654
120 Linear Feature 86
111  49.43853513  007.61583934 56
115  49.43852031  007.61542157
120 Linear Feature 85
111  49.43945057  007.61576845 54
115  49.43943410  007.61534561
120 Linear Feature 89
111  49.43648641  007.61653391 54
115  49.43652141  007.61722015
120 Linear Feature 84
111  49.43729557  007.61709356 54
115  49.43725435  007.61626000
120 Linear Feature 81
111  49.43679764  007.62183655 54
115  49.43686665  007.62261724
120 Linear Feature 80
111  49.43387272  007.60491925 54
115  49.43391986  007.60548981
120 Linear Feature 79
111  49.43348465  007.60167861 54
115  49.43366304  007.60218048
120 Linear Feature 78
111  49.43557279  007.60059255 54
115  49.43536674  007.60001428
120 Linear Feature 97
111  49.43829965  007.58391971 56
115  49.43821199  007.58325246
120 Linear Feature 96
111  49.43716144  007.58299147 54
115  49.43715268  007.58271514
120 Linear Feature 95
111  49.43720089  007.58401255 54
115  49.43717897  007.58336216
120 Linear Feature 94
111  49.43461756  007.57623392 54
115  49.43488850  007.57675776
120 Linear Feature 93
111  49.43400996  007.57783519 54
115  49.43374161  007.57731493
120 Linear Feature 92
111  49.43483389  007.58357663 54
115  49.43485431  007.58424041
120 Linear Feature 91
111  49.43442262  007.58428975 54
115  49.43439928  007.58362596
120 Linear Feature 90
111  49.43163122  007.58408343 54
115  49.43164289  007.58426282
120 Linear Feature 77
111  49.43575622  007.59970179 54
115  49.43596762  007.60029706
120 Linear Feature 76
111  49.43814029  007.59830050 54
115  49.43788477  007.59768514
120 Linear Feature 75
111  49.44045270  007.58257540 52
111  49.44088636  007.59578026 52
112  49.44095624  007.59592951  49.44102224  007.59599519 52
111  49.44109988  007.59597728 52
111  49.44203163  007.59587578 52
112  49.44233057  007.59603100  49.44239269  007.59620414 52
115  49.44237111  007.59637698
120 Linear Feature 74
111  49.44209863  007.58540299 52
111  49.44072243  007.58552087 52
111  49.44076221  007.58667466 52
113  49.44214979  007.58653057 52
120 Linear Feature 73
111  49.44221468  007.58764248 52
111  49.44089863  007.58775853 52
111  49.44094979  007.58880743 52
113  49.44224878  007.58870887 52
120 Linear Feature 72
111  49.44227417  007.58990005 52
111  49.44098389  007.59003990 52
111  49.44102936  007.59101888 52
113  49.44230828  007.59088777 52
120 Linear Feature 71
111  49.44225144  007.59186675 52
111  49.44106915  007.59201535 52
111  49.44112031  007.59329153 52
113  49.44230828  007.59318664 52
120 Linear Feature 70
111  49.44256406  007.59425304 52
111  49.44117147  007.59437541 52
111  49.44120557  007.59543307 52
115  49.44258680  007.59531943
120 Linear Feature 69
111  49.44232085  007.60276081 52
115  49.44164184  007.61183027
120 Linear Feature 68
111  49.43800293  007.61569407 51 101
112  49.43770332  007.61587524  49.43760947  007.61602462 51 101
112  49.43737567  007.61666265  49.43724889  007.61677912 51 101
111  49.43710894  007.61681203 51 101
111  49.43630217  007.61693356 51 101
112  49.43600416  007.61685507  49.43590044  007.61675633 51 101
111  49.43588693  007.61651635 51 101
115  49.43583589  007.61592644
120 Linear Feature 67
111  49.43752991  007.61521751 51
112  49.43758947  007.61545193  49.43763322  007.61553715 51
111  49.43777615  007.61580178 51
111  49.43836826  007.61697695 51
112  49.43850243  007.61730438  49.43852285  007.61741204 51
111  49.43852869  007.61766322 51
111  49.43867453  007.62134126 51
112  49.43855202  007.62177186  49.43841493  007.62196473 51
111  49.43831576  007.62198267 51
111  49.43692735  007.62227420 51
112  49.43649275  007.62220960  49.43636868  007.62210104 51
111  49.43635968  007.62194669 51
115  49.43630975  007.62135889
120 Linear Feature 66
111  49.44098684  007.61404831 51
112  49.44102957  007.61424689  49.44106344  007.61428672 51
115  49.44114752  007.61429129
120 Linear Feature 65
111  49.44368002  007.61743871 52
111  49.44246805  007.61755430 52
111  49.44249624  007.61803110 52
115  49.44370821  007.61792273
120 Linear Feature 64
111  49.44363422  007.61451424 52
111  49.44152971  007.61474542 52
111  49.44154850  007.61521499 52
115  49.44363891  007.61500549
120 Linear Feature 61
111  49.44096300  007.61457579 51
112  49.44101918  007.61439447  49.44106293  007.61431372 51
111  49.44114752  007.61429129 51
111  49.44321846  007.61408043 51
112  49.44332930  007.61419706  49.44337305  007.61428678 51
111  49.44337305  007.61442135 51
111  49.44341388  007.61529161 51
112  49.44336721  007.61546207  49.44333221  007.61549796 51
111  49.44324471  007.61553833 51
115  49.44217424  007.61563702
120 Linear Feature 60
111  49.43735028  007.58259211 51
115  49.43727421  007.58259768
120 Linear Feature 59
111  49.43731043  007.58252806 51
115  49.43731406  007.58266174
120 Linear Feature 58
111  49.43682687  007.58336357 51
115  49.43683230  007.58349447
120 Linear Feature 57
111  49.43686852  007.58343041 51
115  49.43677978  007.58343598
120 Linear Feature 56
111  49.43613423  007.58245610 51
111  49.43617033  007.58324419 51
112  49.43602183  007.58366417  49.43587599  007.58380688 51
115  49.43575476  007.58382467
120 Linear Feature 55
111  49.43262176  007.58409526 51
112  49.43291533  007.58420896  49.43301295  007.58434681 51
111  49.43302996  007.58449643 51
115  49.43308848  007.58520242
120 Linear Feature 54
111  49.42771667  007.58228191 51
112  49.42756148  007.58235453  49.42752887  007.58246172 51
115  49.42758060  007.58250149
120 Linear Feature 53
111  49.42754798  007.58205369 51
112  49.42744115  007.58228537  49.42742203  007.58240985 51
115  49.42748613  007.58247556
120 Linear Feature 52
111  49.42740411  007.58189196 51
112  49.42733836  007.58203898  49.42732243  007.58214312 51
115  49.42733657  007.58224733
120 Linear Feature 51
111  49.42427549  007.57833570 51
111  49.42717167  007.58188096 51
115  49.42743174  007.58246136
120 Linear Feature 50
