I
1130 Generated by WorldEditor 2.1.0r1

1    495 1 0 LHBP Budapest Ferenc Liszt Intl
1302 city Budapest
113  47.43546515  019.26563511
110 1 0.25 132.0000 asphalt_2D.pol
111  47.43701772  019.26387441
111  47.43354929  019.26944105
111  47.43361787  019.26952861
111  47.43707112  019.26394591
113  47.43702646  019.26388559
110 1 0.25 156.0000 asphalt_2D.pol
111  47.43354929  019.26944105
112  47.43337575  019.26965311  47.43328241  019.26973267
111  47.43313342  019.26982388
112  47.43314827  019.26988109  47.43315425  019.26990352
111  47.43316842  019.26995294
112  47.43341997  019.26977492  47.43353571  019.26967350
113  47.43361787  019.26952861
110 1 0.25 139.0000 asphalt_2D.pol
111  47.42886569  019.25694416
111  47.42814235  019.25779698
112  47.42806338  019.25784219  47.42801376  019.25785090
111  47.42798351  019.25783581
111  47.42816920  019.25807028
112  47.42816239  019.25796045  47.42816407  019.25791819
111  47.42819162  019.25787637
113  47.42894836  019.25699046
110 1 0.25 116.0000 asphalt_2D.pol
111  47.43027513  019.24182165
111  47.43037277  019.24189052
111  47.43065975  019.24100723
113  47.43057504  019.24094525
110 1 0.25 116.0000 asphalt_2D.pol
111  47.42901792  019.24542449
111  47.42911770  019.24549864
112  47.42923745  019.24520248  47.42932322  019.24502348
111  47.42942304  019.24474347
111  47.42934756  019.24468833
114  47.42915546  019.24511732  47.42905253  019.24530527
110 1 0.25 156.0000 asphalt_4D.pol
111  47.43275476  019.27005148
112  47.43251879  019.27016300  47.43244591  019.27017750
111  47.43234108  019.27014488
112  47.43229206  019.27011117  47.43226976  019.27008779
111  47.43225068  019.27004957
111  47.43218052  019.27010597
112  47.43224849  019.27024494  47.43229404  019.27031660
111  47.43231824  019.27031837
112  47.43247823  019.27033319  47.43253176  019.27032660
111  47.43247823  019.27033319
112  47.43247823  019.27033319  47.43252339  019.27032763
112  47.43260098  019.27029004  47.43261863  019.27028119
111  47.43260098  019.27029004
112  47.43260098  019.27029004  47.43260265  019.27028921
112  47.43261390  019.27037643  47.43256972  019.27051174
111  47.43261390  019.27037643
112  47.43261390  019.27037643  47.43261182  019.27037645
111  47.43266391  019.27041902
112  47.43282438  019.27016384  47.43289462  019.27011615
111  47.43289585  019.27012009
113  47.43285767  019.26998492
110 1 0.25 58.0000 asphalt_4D.pol
111  47.43225068  019.27004957
111  47.43129912  019.26734443
112  47.43128706  019.26714363  47.43128823  019.26709442
111  47.43130638  019.26700790
111  47.43109632  019.26705328
113  47.43218052  019.27010597
110 1 0.25 132.0000 asphalt_4D.pol
111  47.43130638  019.26700790
111  47.43238418  019.26523190
111  47.43257205  019.26495148
111  47.43295325  019.26435993
111  47.43321572  019.26394983
111  47.43363450  019.26329562
111  47.43357897  019.26322156
111  47.43198617  019.26573751
111  47.43178005  019.26544840
111  47.43128047  019.26626786
111  47.43094751  019.26581114
111  47.43102678  019.26566841
111  47.43094318  019.26555447
111  47.43082635  019.26574397
111  47.43078600  019.26568523
111  47.43057863  019.26601499
111  47.43061837  019.26606937
111  47.43055334  019.26617055
111  47.43002696  019.26545036
111  47.43001093  019.26533403
111  47.43008933  019.26519513
111  47.43005972  019.26515535
111  47.42997631  019.26528308
111  47.42989827  019.26527508
111  47.42929842  019.26445251
111  47.42924364  019.26454310
111  47.42959679  019.26502158
111  47.42960169  019.26513830
111  47.42956828  019.26522807
111  47.42961989  019.26529799
111  47.42967862  019.26524254
111  47.42974842  019.26522702
113  47.43109632  019.26705328
110 1 0.25 42.0000 asphalt_4D.pol
111  47.43238418  019.26523190
112  47.43245725  019.26518399  47.43249599  019.26517824
111  47.43253261  019.26523046
111  47.43321289  019.26614528
111  47.43326092  019.26606794
111  47.43314017  019.26590711
111  47.43294519  019.26564546
111  47.43292635  019.26561906
111  47.43259554  019.26515189
112  47.43256013  019.26506138  47.43255144  019.26500649
113  47.43257205  019.26495148
110 1 0.25 132.0000 asphalt_4D.pol
111  47.43314017  019.26590711
112  47.43312582  019.26581857  47.43312842  019.26576827
111  47.43315345  019.26571303
111  47.43366367  019.26489964
111  47.43366049  019.26470849
111  47.43324487  019.26537599
112  47.43318643  019.26539735  47.43316586  019.26539974
111  47.43313612  019.26537705
111  47.43311047  019.26542291
112  47.43312914  019.26548571  47.43313076  019.26550997
111  47.43311750  019.26556740
112  47.43303013  019.26567024  47.43297849  019.26568383
113  47.43294519  019.26564546
110 1 0.25 150.0000 asphalt_5D.pol
112  47.44435078  019.22245785  47.44429080  019.22238608
111  47.44432076  019.22229004
111  47.44427146  019.22219273
111  47.44422023  019.22225182
111  47.44421902  019.22227331
111  47.44417672  019.22226038
111  47.44416757  019.22223232
111  47.44418051  019.22213738
111  47.44402355  019.22225296
111  47.44407720  019.22228120
111  47.44409923  019.22234534
111  47.44409094  019.22239158
111  47.44392810  019.22252274
111  47.44399445  019.22270216
111  47.44416394  019.22256541
112  47.44414177  019.22264878  47.44412685  019.22268344
111  47.44410009  019.22270004
111  47.44413610  019.22280490
113  47.44452999  019.22251189
110 2 0.25 263.0000 concrete_3D.pol
111  47.43701697  019.22850521
111  47.43702722  019.22860084
113  47.43707973  019.22854158
110 2 0.25 263.0000 concrete_2D.pol
111  47.43693941  019.22760033
111  47.43674819  019.22781216
111  47.43679916  019.22843490
113  47.43700613  019.22840420
110 1 0.25 263.0000 asphalt_4D.pol
111  47.43700613  019.22840420
111  47.43679916  019.22843490
111  47.43680474  019.22853379
111  47.43680015  019.22864250
111  47.43676594  019.22892131
111  47.43703010  019.22862769
113  47.43701343  019.22847266
110 1 0.25 263.0000 asphalt_4D.pol
111  47.43701697  019.22850521
111  47.43707973  019.22854158
111  47.43702722  019.22860084
111  47.43703010  019.22862769
111  47.43711264  019.22853596
113  47.43701343  019.22847266
110 1 0.25 52.0000 asphalt_5D.pol
111  47.43754572  019.22693069
111  47.43748262  019.22700006
111  47.43785088  019.22771676
113  47.43791667  019.22764371
110 1 0.25 41.0000 asphalt_2D.pol
111  47.43014003  019.26033475
112  47.43008180  019.26038035  47.43003547  019.26040751
111  47.42991245  019.26036011
111  47.42816920  019.25807028
111  47.42687349  019.25642004
111  47.42681509  019.25650364
111  47.42929437  019.25974547
111  47.42949837  019.26000960
111  47.42996456  019.26061319
113  47.42996707  019.26061644
110 1 0.25 41.0000 asphalt_2D.pol
111  47.42929437  019.25974547
111  47.42921169  019.25966474
111  47.42901884  019.25942543
111  47.42894527  019.25928747
111  47.42871304  019.25898481
111  47.42896860  019.25950595
111  47.42915457  019.25975597
113  47.42949837  019.26000960
110 1 0.25 333.0000 asphalt_2D.pol
111  47.42996456  019.26061319
111  47.42956154  019.26089878
111  47.42948589  019.26098296
111  47.42946937  019.26104205
111  47.42945896  019.26114737
111  47.42950598  019.26153464
111  47.42962257  019.26142985
111  47.42955071  019.26110897
112  47.42956323  019.26106006  47.42957524  019.26103553
111  47.42960446  019.26101635
111  47.43002432  019.26069402
113  47.42996707  019.26061644
110 1 0.25 150.0000 asphalt_6D.pol
111  47.44413610  019.22280490
111  47.44410009  019.22270004
111  47.44131104  019.22478901
113  47.44133853  019.22489596
110 2 0.25 223.0000 concrete_4D.pol
111  47.43349494  019.26464731
111  47.43344720  019.26458206
111  47.43349268  019.26450416
111  47.43344630  019.26443425
111  47.43348593  019.26436434
111  47.43343819  019.26429244
111  47.43348097  019.26422519
111  47.43333486  019.26402850
111  47.43268855  019.26505965
113  47.43299008  019.26546325
110 1 0.25 134.0000 asphalt_1D.pol
112  47.43572451  019.26300202  47.43576067  019.26309056
111  47.43572451  019.26300202
112  47.43572451  019.26300202  47.43576499  019.26311827
112  47.43590123  019.26331958  47.43598247  019.26343055
111  47.43590123  019.26331958
112  47.43590123  019.26331958  47.43598765  019.26343133
112  47.43614917  019.26360451  47.43621485  019.26366902
111  47.43614917  019.26360451
112  47.43614917  019.26360451  47.43627515  019.26372874
111  47.43632597  019.26363119
112  47.43643919  019.26344780  47.43648093  019.26337722
111  47.43643919  019.26344780
112  47.43643919  019.26344780  47.43648389  019.26338190
112  47.43639761  019.26303513  47.43630443  019.26291017
111  47.43639761  019.26303513
112  47.43639761  019.26303513  47.43629975  019.26289937
111  47.43619463  019.26275783
112  47.43595510  019.26253426  47.43587029  019.26252070
111  47.43577835  019.26257172
113  47.43567997  019.26273143
110 1 0.25 132.0000 asphalt_4D.pol
111  47.43692375  019.26460707
111  47.43678523  019.26440388
111  47.43459331  019.26795132
113  47.43473897  019.26814669
110 1 0.25 132.0000 asphalt_1D.pol
111  47.43338017  019.26840248
111  47.43332397  019.26832464
111  47.43338511  019.26823091
111  47.43329101  019.26809735
111  47.43332114  019.26804976
111  47.43322781  019.26791547
111  47.43324562  019.26789045
111  47.43310317  019.26769186
111  47.43308917  019.26771383
111  47.43297138  019.26754819
111  47.43293955  019.26760100
111  47.43285806  019.26749704
111  47.43278985  019.26761105
111  47.43271995  019.26751605
111  47.43266360  019.26760635
113  47.43331878  019.26849973
110 1 0.25 132.0000 asphalt_2D.pol
111  47.43352785  019.26466341
111  47.43352342  019.26431480
111  47.43362695  019.26415760
111  47.43365197  019.26419274
111  47.43366856  019.26519689
111  47.43357469  019.26535226
111  47.43364573  019.26544841
111  47.43366535  019.26541617
111  47.43361293  019.26534856
111  47.43374902  019.26512343
111  47.43370218  019.26505685
111  47.43378791  019.26491140
111  47.43374032  019.26483904
111  47.43378323  019.26476931
111  47.43373619  019.26469645
111  47.43377537  019.26462854
111  47.43372899  019.26455930
111  47.43377042  019.26448806
111  47.43372493  019.26442481
111  47.43376647  019.26434857
111  47.43371892  019.26427986
111  47.43376431  019.26420716
111  47.43371513  019.26414005
111  47.43376107  019.26406494
111  47.43371351  019.26399543
111  47.43375405  019.26392672
111  47.43370540  019.26385801
111  47.43374946  019.26378825
111  47.43370224  019.26372029
111  47.43374978  019.26363799
111  47.43370349  019.26357141
111  47.43374383  019.26350436
111  47.43370628  019.26345264
111  47.43372426  019.26342280
111  47.43370635  019.26339146
111  47.43363450  019.26329562
111  47.43295325  019.26435993
111  47.43302210  019.26431235
111  47.43303221  019.26432509
111  47.43320179  019.26407251
111  47.43323135  019.26397103
111  47.43325012  019.26393971
111  47.43330080  019.26400752
111  47.43259553  019.26515189
113  47.43292635  019.26561907
110 1 0.25 132.0000 asphalt_2D.pol
111  47.43357897  019.26322156
111  47.43348120  019.26309111
111  47.43324944  019.26345699
111  47.43329365  019.26351938
111  47.43329792  019.26357328
111  47.43327542  019.26361088
111  47.43324680  019.26361132
111  47.43322378  019.26359491
111  47.43320532  019.26357035
111  47.43326153  019.26348062
111  47.43304298  019.26317028
111  47.43295003  019.26333798
111  47.43301488  019.26343079
111  47.43166137  019.26556688
111  47.43168366  019.26559450
111  47.43206292  019.26498968
111  47.43226959  019.26529027
111  47.43248644  019.26494709
111  47.43243580  019.26493653
111  47.43237887  019.26485252
111  47.43238017  019.26473550
111  47.43241702  019.26479054
111  47.43252668  019.26462328
111  47.43263831  019.26436650
111  47.43269161  019.26428031
111  47.43280848  019.26443844
111  47.43283100  019.26440267
111  47.43271377  019.26424504
111  47.43311215  019.26359555
111  47.43317732  019.26368001
111  47.43318778  019.26377090
111  47.43317501  019.26383023
111  47.43315031  019.26387238
111  47.43309545  019.26390673
111  47.43291938  019.26418266
111  47.43293074  019.26419935
113  47.43290301  019.26428946
110 2 0.25 27.0000 concrete_4D.pol
111  47.43037277  019.24189052
111  47.42957143  019.24131130
111  47.42939145  019.24183002
111  47.42906577  019.24159482
111  47.42852144  019.24323432
111  47.42886061  019.24348309
111  47.42863244  019.24417042
111  47.42942326  019.24474463
113  47.43025089  019.24224704
110 2 0.25 296.0000 concrete_4D.pol
111  47.42923702  019.24558741
111  47.42901728  019.24542389
112  47.42867000  019.24500034  47.42864020  019.24484278
111  47.42872286  019.24463646
111  47.42852312  019.24448965
111  47.42837773  019.24492072
111  47.42811900  019.24473159
112  47.42805393  019.24455630  47.42799220  019.24450746
112  47.42791253  019.24463391  47.42788964  019.24470944
112  47.42795824  019.24484956  47.42802175  019.24490609
111  47.42809650  019.24480473
111  47.42826426  019.24492410
111  47.42808555  019.24543738
111  47.42801052  019.24553477
111  47.42778912  019.24605998
111  47.42800967  019.24639254
111  47.42820467  019.24628220
111  47.42873691  019.24664615
111  47.42890296  019.24615027
112  47.42902379  019.24593322  47.42907838  019.24589794
113  47.42912722  019.24593398
110 1 0.25 132.0000 asphalt_3D.pol
111  47.45188804  019.21546530
111  47.45447990  019.21128728
112  47.45450838  019.21115750  47.45450924  019.21107717
111  47.45447891  019.21103488
111  47.45445127  019.21108255
112  47.45447496  019.21115710  47.45447474  019.21120187
111  47.45445358  019.21124409
111  47.45185858  019.21542649
111  47.45181633  019.21543563
113  47.45188744  019.21553317
110 1 0.25 42.0000 asphalt_3D.pol
111  47.45447891  019.21103488
111  47.45425580  019.21072588
112  47.45423657  019.21068512  47.45423192  019.21065866
111  47.45423961  019.21064185
111  47.45414154  019.21080392
112  47.45418161  019.21077785  47.45420612  019.21077653
111  47.45422124  019.21078594
113  47.45445127  019.21108255
110 1 0.25 132.0000 asphalt_3D.pol
111  47.45423961  019.21064185
111  47.45455158  019.21015876
111  47.45461739  019.21003631
111  47.45479101  019.20975585
111  47.45476430  019.20971438
111  47.45147695  019.21502635
111  47.45142762  019.21505678
111  47.45151537  019.21512210
111  47.45152036  019.21505711
113  47.45414154  019.21080392
110 1 0.25 42.0000 asphalt_3D.pol
111  47.45455158  019.21015876
111  47.45459068  019.21014833
111  47.45466440  019.21022892
112  47.45469261  019.21028201  47.45470059  019.21031554
111  47.45469154  019.21035661
111  47.45473243  019.21035880
111  47.45477723  019.21028675
112  47.45487466  019.21029244  47.45491562  019.21033391
112  47.45488887  019.21049076  47.45485727  019.21053750
112  47.45476925  019.21050735  47.45472250  019.21045995
111  47.45473231  019.21035916
111  47.45469151  019.21035714
112  47.45473876  019.21055978  47.45480331  019.21062957
112  47.45491697  019.21052850  47.45496861  019.21044225
111  47.45491697  019.21052850
112  47.45491697  019.21052850  47.45492720  019.21051142
112  47.45493986  019.21047178  47.45494498  019.21045141
111  47.45493986  019.21047178
112  47.45493986  019.21047178  47.45494112  019.21046676
112  47.45498331  019.21048727  47.45501072  019.21050196
111  47.45498331  019.21048727
112  47.45498331  019.21048727  47.45498459  019.21048545
112  47.45499779  019.21047428  47.45500070  019.21047154
111  47.45499779  019.21047428
112  47.45499779  019.21047428  47.45499311  019.21045971
112  47.45494500  019.21044597  47.45494547  019.21044281
111  47.45494500  019.21044597
112  47.45494500  019.21044597  47.45495647  019.21036932
112  47.45490019  019.21024292  47.45486302  019.21020169
111  47.45490019  019.21024292
112  47.45490019  019.21024292  47.45484855  019.21018565
111  47.45477892  019.21022484
112  47.45473707  019.21023208  47.45471981  019.21022484
111  47.45469701  019.21019719
111  47.45461205  019.21008898
113  47.45461739  019.21003631
110 1 0.25 132.0000 asphalt_5D.pol
111  47.44894371  019.25112787
111  47.45018551  019.24912952
111  47.45020602  019.24913142
111  47.45027095  019.24923114
112  47.45024604  019.24940250  47.45023963  019.24948876
111  47.45025158  019.24959091
111  47.44959393  019.25066245
111  47.44957316  019.25067041
111  47.44954470  019.25063060
111  47.44952085  019.25066927
111  47.44955008  019.25071022
111  47.44955085  019.25073752
111  47.44949469  019.25083990
111  47.44952393  019.25087062
111  47.45030228  019.24959338
112  47.45027715  019.24939924  47.45028228  019.24930539
111  47.45030562  019.24927790
111  47.45033408  019.24932454
111  47.45036716  019.24927107
111  47.45033869  019.24922216
112  47.45041256  019.24918079  47.45044910  019.24917890
111  47.45055718  019.24918762
111  47.45088722  019.24864301
111  47.45093209  019.24856797
111  47.45090992  019.24853689
111  47.45086105  019.24859798
111  47.45084725  019.24860246
111  47.45079047  019.24852073
111  47.45076357  019.24856323
111  47.45082365  019.24865091
111  47.45082501  019.24866649
111  47.45054162  019.24912242
112  47.45039854  019.24912515  47.45035751  019.24913368
111  47.45031177  019.24918248
111  47.45024157  019.24907742
111  47.45024290  019.24902238
111  47.45170720  019.24664213
111  47.45174534  019.24664102
111  47.45193876  019.24691546
111  47.45198061  019.24684634
111  47.45177623  019.24657198
111  47.45177808  019.24652700
111  47.45225272  019.24575804
112  47.45231816  019.24566969  47.45235110  019.24565455
112  47.45243328  019.24570985  47.45247156  019.24577108
112  47.45244708  019.24593921  47.45241948  019.24600439
112  47.45231149  019.24598463  47.45227891  019.24597673
111  47.45216755  019.24589995
111  47.45210375  019.24600145
112  47.45218594  019.24598348  47.45221451  019.24599116
112  47.45230302  019.24604971  47.45235644  019.24607011
112  47.45248456  019.24596821  47.45252195  019.24588986
112  47.45246266  019.24567143  47.45241547  019.24559243
112  47.45229946  019.24561758  47.45225316  019.24564194
111  47.45221973  019.24571254
111  47.44890319  019.25108908
111  47.44884546  019.25110537
113  47.44893584  019.25119948
110 1 0.25 140.0000 asphalt_5D.pol
111  47.44647142  019.21952394
111  47.44935056  019.21598520
111  47.44944382  019.21586452
111  47.44994451  019.21527642
111  47.44990317  019.21517843
111  47.44958754  019.21553604
111  47.44938918  019.21577663
111  47.44614029  019.21982795
113  47.44621023  019.21995985
110 1 0.25 40.0000 asphalt_5D.pol
111  47.44994451  019.21527642
112  47.45183352  019.21557423  47.45280620  019.21677513
111  47.45183352  019.21557423
112  47.45183352  019.21557423  47.45258821  019.21676273
111  47.45222907  019.21796009
111  47.45231447  019.21798801
112  47.45186675  019.21550587  47.45107352  019.21429785
111  47.45186675  019.21550587
112  47.45186675  019.21550587  47.45096883  019.21425021
113  47.44990317  019.21517843
110 1 0.25 112.0000 asphalt_5D.pol
111  47.45222907  019.21796009
111  47.45136784  019.22114734
112  47.45129818  019.22137921  47.45127930  019.22144302
111  47.45122676  019.22158994
111  47.45127586  019.22166965
112  47.45136323  019.22143501  47.45140929  019.22129109
111  47.45143361  019.22119240
113  47.45231447  019.21798801
110 1 0.25 126.0000 asphalt_5D.pol
111  47.45122676  019.22158994
111  47.45008887  019.22403058
111  47.44985556  019.22449793
111  47.44874196  019.22629926
111  47.44867222  019.22641086
111  47.44739377  019.22847756
112  47.44663032  019.23043043  47.44633359  019.23163874
112  47.44641167  019.23386917  47.44656100  019.23519478
112  47.44665627  019.23781934  47.44660705  019.23898372
111  47.44665627  019.23781934
112  47.44665627  019.23781934  47.44663356  019.23835651
112  47.44621670  019.24113719  47.44588100  019.24243311
111  47.44621670  019.24113719
112  47.44621670  019.24113719  47.44583278  019.24267810
111  47.44517166  019.24395582
111  47.44504310  019.24421637
111  47.44402241  019.24594261
112  47.44135877  019.24912005  47.43953921  019.25088669
111  47.43751609  019.25173005
111  47.43734219  019.25189903
111  47.43755322  019.25184516
111  47.43773459  019.25170661
112  47.44138895  019.24921152  47.44286649  019.24780867
111  47.44406561  019.24600078
111  47.44501990  019.24440910
111  47.44522300  019.24401678
112  47.44628812  019.24118521  47.44669319  019.23954739
111  47.44628812  019.24118521
112  47.44628812  019.24118521  47.44660989  019.23994049
112  47.44673349  019.23782731  47.44675504  019.23732040
111  47.44673349  019.23782731
112  47.44673349  019.23782731  47.44678271  019.23666955
112  47.44648851  019.23384520  47.44635296  019.23267881
112  47.44669447  019.23047388  47.44696478  019.22935470
111  47.44743093  019.22856929
111  47.44990893  019.22459835
111  47.45015283  019.22411591
113  47.45127586  019.22166965
110 1 0.25 166.0000 asphalt_3D.pol
111  47.43751609  019.25173005
111  47.43544886  019.25249663
111  47.43545631  019.25255178
113  47.43734219  019.25189903
110 1 0.25 170.0000 asphalt_6D.pol
111  47.43544886  019.25249663
111  47.43482953  019.25264558
111  47.43484678  019.25270862
113  47.43545631  019.25255178
110 1 0.25 333.0000 asphalt_3D.pol
111  47.43482953  019.25264558
112  47.43459720  019.25270336  47.43450441  019.25273408
111  47.43442765  019.25280686
111  47.43446025  019.25285178
112  47.43462114  019.25276253  47.43469871  019.25274174
113  47.43484678  019.25270862
110 1 0.25 126.0000 asphalt_5D.pol
111  47.43733935  019.25189901
111  47.43737989  019.25197478
112  47.43733850  019.25237986  47.43736115  019.25261114
111  47.43754152  019.25282140
111  47.43757554  019.25277651
112  47.43739297  019.25233698  47.43735989  019.25205414
113  47.43755322  019.25184516
110 1 0.25 8.0000 asphalt_5D.pol
111  47.43754152  019.25282140
112  47.43859100  019.25391333  47.43901784  019.25419512
111  47.43962810  019.25427771
111  47.43963820  019.25420222
112  47.43862140  019.25384768  47.43819456  019.25356192
113  47.43757554  019.25277651
110 1 0.25 105.0000 asphalt_5D.pol
111  47.44501990  019.24440910
111  47.44511342  019.24428822
111  47.44519209  019.24428822
111  47.44714948  019.24624974
112  47.44728477  019.24649643  47.44729987  019.24660172
111  47.44728641  019.24683221
111  47.44698008  019.24882560
111  47.44673845  019.24956218
112  47.44666847  019.24974610  47.44663502  019.24978917
111  47.44657822  019.24984991
111  47.44578170  019.25061351
111  47.44576723  019.25065211
112  47.44588416  019.25056747  47.44589783  019.25055819
111  47.44597486  019.25051335
111  47.44660734  019.24991959
112  47.44671307  019.24980103  47.44675083  019.24973403
111  47.44678289  019.24961636
111  47.44689863  019.24923382
112  47.44693255  019.24916345  47.44694511  019.24917648
111  47.44693255  019.24916345
112  47.44693255  019.24916345  47.44693648  019.24917648
111  47.44692410  019.24923493
112  47.44689863  019.24970465  47.44693759  019.24994948
111  47.44707792  019.25002998
111  47.44724567  019.25017563
112  47.44726187  019.25020788  47.44726187  019.25022070
111  47.44725383  019.25024004
112  47.44737891  019.25025785  47.44740379  019.25026249
111  47.44746617  019.25027541
111  47.44709083  019.24995715
112  47.44694761  019.24964106  47.44692679  019.24941573
111  47.44696807  019.24922373
111  47.44703482  019.24883554
111  47.44734939  019.24684412
112  47.44745905  019.24651413  47.44748710  019.24645192
111  47.44753701  019.24636536
111  47.44761401  019.24628304
111  47.44984800  019.24381007
111  47.44979077  019.24366646
111  47.44758649  019.24618179
112  47.44745327  019.24621824  47.44738423  019.24621824
111  47.44724824  019.24619608
111  47.44717536  019.24613109
111  47.44522319  019.24413870
113  47.44522300  019.24401678
110 1 0.25 40.0000 asphalt_5D.pol
111  47.44874196  019.22629926
111  47.44870154  019.22629472
111  47.44781823  019.22520234
112  47.44773078  019.22510416  47.44767785  019.22504310
111  47.44773078  019.22510416
112  47.44773078  019.22510416  47.44766101  019.22504103
112  47.44756437  019.22512947  47.44753495  019.22518593
111  47.44756437  019.22512947
112  47.44756437  019.22512947  47.44750757  019.22523847
112  47.44759397  019.22542470  47.44766483  019.22550363
111  47.44759397  019.22542470
112  47.44759397  019.22542470  47.44765380  019.22549748
112  47.44778204  019.22537087  47.44783983  019.22531675
111  47.44778204  019.22537087
112  47.44778204  019.22537087  47.44781987  019.22533572
111  47.44785914  019.22533915
111  47.44781431  019.22528264
112  47.44776580  019.22530515  47.44773066  019.22533058
111  47.44776580  019.22530515
112  47.44776580  019.22530515  47.44771453  019.22535108
112  47.44761657  019.22536960  47.44757389  019.22532259
111  47.44761657  019.22536960
112  47.44761657  019.22536960  47.44758483  019.22533267
112  47.44759793  019.22517259  47.44764538  019.22508765
111  47.44759793  019.22517259
112  47.44759793  019.22517259  47.44762182  019.22512983
112  47.44770942  019.22516347  47.44775292  019.22519427
111  47.44770942  019.22516347
112  47.44770942  019.22516347  47.44775234  019.22520494
111  47.44778983  019.22524822
111  47.44866620  019.22636557
113  47.44867222  019.22641086
110 1 0.25 43.0000 asphalt_5D.pol
111  47.44935056  019.21598520
111  47.44940984  019.21600040
111  47.45008921  019.21691012
112  47.45019871  019.21692649  47.45025330  019.21689718
111  47.45019871  019.21692649
112  47.45019871  019.21692649  47.45023107  019.21690702
112  47.45028931  019.21673156  47.45028672  019.21659824
111  47.45028931  019.21673156
112  47.45028931  019.21673156  47.45028698  019.21661171
112  47.45016630  019.21655106  47.45010522  019.21655505
111  47.45016630  019.21655106
112  47.45016630  019.21655106  47.45009093  019.21655599
112  47.45001331  019.21665331  47.44997598  019.21666311
111  47.44995670  019.21664099
111  47.45000925  019.21671313
112  47.45002268  019.21671414  47.45003362  019.21671266
112  47.45006621  019.21667236  47.45007909  019.21665643
111  47.45006621  019.21667236
112  47.45006621  019.21667236  47.45008888  019.21664431
112  47.45015441  019.21661492  47.45019564  019.21660737
111  47.45015441  019.21661492
112  47.45015441  019.21661492  47.45019942  019.21660668
112  47.45025150  019.21673156  47.45025300  019.21681083
111  47.45025150  019.21673156
112  47.45025150  019.21673156  47.45025304  019.21681333
112  47.45017814  019.21687740  47.45013981  019.21688472
111  47.45017814  019.21687740
112  47.45017814  019.21687740  47.45013797  019.21688256
111  47.45011071  019.21685517
111  47.44944890  019.21594848
113  47.44944382  019.21586452
110 1 0.25 132.0000 asphalt_4D.pol
111  47.43261390  019.27037643
112  47.43251951  019.27072343  47.43249458  019.27079393
111  47.43243991  019.27087956
112  47.43243939  019.27070189  47.43242746  019.27065169
111  47.43231824  019.27031837
112  47.43224849  019.27024494  47.43220126  019.27017175
111  47.43224849  019.27024494
112  47.43224849  019.27024494  47.43220528  019.27017823
111  47.43218052  019.27010597
111  47.43236843  019.27067636
112  47.43239590  019.27083326  47.43239807  019.27089362
111  47.43236623  019.27103094
111  47.43195266  019.27171206
111  47.43198957  019.27176343
111  47.43247633  019.27096458
112  47.43257560  019.27076615  47.43259764  019.27067855
113  47.43266391  019.27041902
110 1 0.25 132.0000 asphalt_4D.pol
111  47.43144829  019.27280780
111  47.43153001  019.27292033
112  47.43159817  019.27265306  47.43161520  019.27249922
111  47.43167630  019.27242273
111  47.43159869  019.27230303
114  47.43151730  019.27257619  47.43150531  019.27272910
110 1 0.25 132.0000 asphalt_4D.pol
111  47.43144829  019.27280780
111  47.43121734  019.27317720
111  47.43053497  019.27227883
111  47.43051931  019.27201643
111  47.43076531  019.27161148
111  47.43030708  019.27101261
111  47.43076100  019.27025537
111  47.43065736  019.27011536
111  47.43051918  019.27034413
111  47.43048827  019.27042739
111  47.43022425  019.27091628
111  47.42788961  019.27466473
111  47.42842878  019.27542991
111  47.42895231  019.27458969
111  47.42978474  019.27569639
113  47.43152995  019.27291936
110 1 0.25 132.0000 asphalt_4D.pol
111  47.43174270  019.27232225
112  47.43187254  019.27232341  47.43191797  019.27239986
111  47.43188325  019.27247318
111  47.43194082  019.27256840
112  47.43198176  019.27241825  47.43198199  019.27232562
112  47.43190479  019.27218015  47.43185821  019.27209065
111  47.43190033  019.27191110
111  47.43198957  019.27176343
111  47.43195266  019.27171206
111  47.43159858  019.27230293
113  47.43167632  019.27242285
110 1 0.25 42.0000 asphalt_4D.pol
111  47.42219132  019.28756212
111  47.42223584  019.28756914
111  47.42227781  019.28762769
112  47.42229770  019.28768696  47.42230020  019.28772480
111  47.42228973  019.28774759
111  47.42210480  019.28803681
111  47.42223078  019.28821731
111  47.42241525  019.28793674
112  47.42245966  019.28790693  47.42248963  019.28790509
111  47.42250770  019.28792149
111  47.42278293  019.28830218
111  47.42281611  019.28824863
111  47.42258455  019.28794649
111  47.42257817  019.28790393
111  47.42227852  019.28750027
113  47.42227718  019.28742354
110 1 0.25 132.0000 asphalt_4D.pol
111  47.41726985  019.29540134
112  47.41710636  019.29571992  47.41704753  019.29584058
111  47.41710636  019.29571992
112  47.41710636  019.29571992  47.41644233  019.29708879
112  47.41772244  019.30218093  47.41948550  019.30447600
111  47.41772244  019.30218093
112  47.41772244  019.30218093  47.41908206  019.30379148
112  47.42085816  019.30275813  47.42158520  019.30219764
111  47.42085816  019.30275813
111  47.42106172  019.30258742
112  47.42106172  019.30258742  47.42145782  019.30222781
111  47.42168805  019.30185442
111  47.42165215  019.30180213
112  47.42102110  019.30250696  47.42068740  019.30276818
111  47.42102110  019.30250696
112  47.42102110  019.30250696  47.42003612  019.30336821
112  47.41776291  019.30211008  47.41660251  019.30073813
111  47.41776291  019.30211008
112  47.41776291  019.30211008  47.41604766  019.29989854
