I
1130 Generated by WorldEditor 2.0.0r4

1    761 1 0 EDFZ Mainz-Finthen
1302 city Mainz
112  49.97412172  008.14720462  49.97410093  008.14720924
112  49.97407419  008.14721386  49.97405489  008.14721848
112  49.97402964  008.14721848  49.97401479  008.14721848
112  49.97399400  008.14722310  49.97399103  008.14722310
112  49.97395835  008.14721617  49.97395241  008.14720462
112  49.97394053  008.14713073  49.97393905  008.14711457
112  49.97393756  008.14703836  49.97394053  008.14700372
112  49.97394053  008.14697832  49.97393014  008.14694599
112  49.97393014  008.14689057  49.97393014  008.14687210
112  49.97395687  008.14679821  49.97397766  008.14676357
112  49.97401627  008.14671739  49.97403410  008.14668737
112  49.97405637  008.14663887  49.97405934  008.14661809
112  49.97406528  008.14656036  49.97406528  008.14653265
112  49.97407865  008.14647492  49.97408756  008.14645183
112  49.97410538  008.14644259  49.97412469  008.14644952
112  49.97415885  008.14648647  49.97417667  008.14649109
112  49.97420637  008.14648647  49.97421083  008.14648185
112  49.97423013  008.14647030  49.97424647  008.14647030
112  49.97426429  008.14647030  49.97427914  008.14647030
112  49.97431478  008.14644028  49.97431924  008.14643105
111  49.97438607  008.14633868
113  49.97439795  008.14632713
110 3 0.00 0.0000 New Taxiway 8
111  49.97493735  008.14620461
112  49.97486292  008.14621658  49.97485266  008.14623254
112  49.97476540  008.14626047  49.97472948  008.14627643
112  49.97464736  008.14632830  49.97461656  008.14634826
112  49.97457550  008.14634825  49.97456523  008.14634825
112  49.97430090  008.14689891  49.97429064  008.14692285
112  49.97427524  008.14701064  49.97427011  008.14702660
112  49.97427011  008.14707847  49.97427524  008.14711837
112  49.97428550  008.14720616  49.97428550  008.14721414
112  49.97432913  008.14725803  49.97434196  008.14728596
112  49.97437533  008.14734183  49.97438559  008.14736178
111  49.97439586  008.14743759
112  49.97441895  008.14753735  49.97446258  008.14759720
112  49.97481416  008.14802416  49.97481930  008.14801618
112  49.97488602  008.14790844  49.97490912  008.14788849
112  49.97496301  008.14790445  49.97498098  008.14795233
112  49.97501177  008.14800820  49.97503487  008.14801219
112  49.97512725  008.14790844  49.97512982  008.14784859
112  49.97512212  008.14776080  49.97508106  008.14775282
112  49.97504000  008.14773686  49.97501947  008.14770494
112  49.97500920  008.14758523  49.97500920  008.14752139
112  49.97509389  008.14733385  49.97511699  008.14728995
112  49.97514009  008.14721414  49.97515292  008.14719020
112  49.97518885  008.14714231  49.97520938  008.14712236
112  49.97522991  008.14711438  49.97528380  008.14703458
112  49.97536079  008.14698270  49.97539415  008.14695078
112  49.97543008  008.14691487  49.97543521  008.14691088
112  49.97544804  008.14682708  49.97544804  008.14678718
113  49.97541725  008.14669940
110 3 0.00 0.0000 New Taxiway 7
111  49.97460903  008.14839848
112  49.97460408  008.14827147  49.97460903  008.14823684
112  49.97464864  008.14826763  49.97465111  008.14826763
112  49.97470062  008.14823299  49.97470433  008.14821952
112  49.97472413  008.14819258  49.97473156  008.14818680
111  49.97477735  008.14804440
112  49.97459515  008.14788653  49.97459268  008.14789230
112  49.97457040  008.14794426  49.97455555  008.14796350
112  49.97450233  008.14796158  49.97448748  008.14796158
112  49.97441075  008.14791732  49.97438352  008.14790000
112  49.97433773  008.14780378  49.97430555  008.14773835
112  49.97428451  008.14771911  49.97426842  008.14770372
112  49.97424491  008.14771334  49.97424243  008.14771334
112  49.97420778  008.14777299  49.97418798  008.14781148
112  49.97416941  008.14785959  49.97415085  008.14790962
112  49.97412115  008.14795388  49.97410382  008.14799044
112  49.97406174  008.14805779  49.97404565  008.14809628
112  49.97407288  008.14818480  49.97408897  008.14824637
112  49.97420778  008.14875247  49.97422015  008.14882945
112  49.97422511  008.14885254  49.97422882  008.14889680
112  49.97425605  008.14893336  49.97426718  008.14892566
113  49.97428699  008.14891604
110 3 0.00 0.0000 New Taxiway 35
112  49.97566139  008.14655306  49.97567030  008.14652258
112  49.97564000  008.14632030  49.97559189  008.14624548
112  49.97542436  008.14604042  49.97538515  008.14597391
112  49.97527644  008.14587416  49.97524971  008.14585199
112  49.97518199  008.14580765  49.97515169  008.14577994
112  49.97510001  008.14572175  49.97508219  008.14568849
112  49.97506258  008.14563030  49.97506258  008.14561922
112  49.97502338  008.14559705  49.97500555  008.14559705
112  49.97497348  008.14563584  49.97496635  008.14564693
112  49.97495922  008.14572175  49.97495922  008.14575777
112  49.97494674  008.14581042  49.97492179  008.14584090
112  49.97485942  008.14587416  49.97483269  008.14587970
112  49.97480061  008.14591018  49.97478457  008.14594066
112  49.97478100  008.14599608  49.97479882  008.14600994
112  49.97494853  008.14599054  49.97496278  008.14599054
112  49.97505011  008.14599885  49.97506793  008.14601548
112  49.97510179  008.14604596  49.97514456  008.14607921
112  49.97521050  008.14615957  49.97521763  008.14617066
112  49.97530496  008.14630367  49.97532278  008.14633138
112  49.97537090  008.14639511  49.97538159  008.14640620
112  49.97544218  008.14645885  49.97546535  008.14649210
112  49.97550456  008.14656969  49.97552595  008.14661957
111  49.97555089  008.14666668
113  49.97558476  008.14665836
110 3 0.00 0.0000 New Taxiway 34
111  49.97364316  008.14397809
112  49.97346940  008.14393191  49.97341000  008.14389034
112  49.97333425  008.14373794  49.97331643  008.14369869
112  49.97328970  008.14363634  49.97327188  008.14363403
112  49.97323030  008.14362941  49.97322435  008.14362479
112  49.97317089  008.14356014  49.97315307  008.14352319
111  49.97311297  008.14339850
111  49.97284416  008.14349086
112  49.97287980  008.14377258  49.97287535  008.14379105
111  49.97284862  008.14381876
111  49.97285901  008.14397116
112  49.97296149  008.14398271  49.97296891  008.14403813
112  49.97291990  008.14413511  49.97288277  008.14413280
112  49.97284713  008.14407507  49.97283525  008.14403813
111  49.97281446  008.14396885
111  49.97272089  008.14394807
111  49.97245627  008.14456664
111  49.97267232  008.14536490
111  49.97287343  008.14522699
112  49.97288890  008.14514200  49.97287447  008.14508588
111  49.97284456  008.14494797
111  49.97296832  008.14489024
111  49.97323459  008.14503973
111  49.97395739  008.14399278
112  49.97408446  008.14391838  49.97412654  008.14391838
112  49.97422060  008.14390491  49.97423421  008.14390106
111  49.97448549  008.14374279
111  49.97453499  008.14374279
113  49.97453706  008.14357281
110 3 0.00 0.0000 New Taxiway 70
111  49.97042009  008.14737982
112  49.97040821  008.14754607  49.97037554  008.14756454
112  49.97035772  008.14749758  49.97035029  008.14746294
112  49.97027009  008.14736597  49.97018841  008.14739829
111  49.96988842  008.14753914
112  49.96985871  008.14774003  49.96987654  008.14787626
111  49.96992703  008.14819721
112  49.97007109  008.14829188  49.97016911  008.14822954
111  49.97038891  008.14813487
112  49.97044534  008.14799863  49.97043198  008.14792936
111  49.97042900  008.14790627
111  49.97048098  008.14786933
111  49.97108339  008.15116500
112  49.97101953  008.15124581  49.97101656  008.15128738
112  49.97106408  008.15141437  49.97108487  008.15144670
111  49.97112646  008.15158062
112  49.97108784  008.15174225  49.97104329  008.15178151
111  49.97074570  008.15208755
112  49.97055501  008.15246161  49.97052649  008.15263617
111  49.97050945  008.15308860
111  49.97052906  008.15342664
111  49.97049698  008.15342664
111  49.97010308  008.15128646
111  49.96980698  008.15331185
111  49.97015697  008.15543792
112  49.97055261  008.15526336  49.97059894  008.15524396
111  49.97073260  008.15517747
112  49.97077003  008.15506941  49.97075934  008.15500291
111  49.97070231  008.15460391
112  49.97075399  008.15452910  49.97075399  008.15451802
111  49.97072369  008.15443489
112  49.97071835  008.15439333  49.97073439  008.15438225
111  49.97128607  008.15414386
111  49.97118657  008.15364280
111  49.97112716  008.15362895
111  49.97103954  008.15359431
111  49.97110340  008.15391296
111  49.97097717  008.15396145
111  49.97087671  008.15335796
112  49.97087671  008.15283266  49.97091384  008.15260175
111  49.97095097  008.15258828
111  49.97185679  008.15206849
111  49.97191738  008.15217932
111  49.97211520  008.15201030
111  49.97210808  008.15195211
111  49.97230946  008.15177754
111  49.97238788  008.15185513
111  49.97255005  008.15172766
111  49.97250193  008.15153647
111  49.97238431  008.15160297
112  49.97233619  008.15153924  49.97232906  008.15148937
111  49.97233085  008.15139793
111  49.97230411  008.15119565
111  49.97199401  008.14935423
111  49.97198478  008.14846846
111  49.97208948  008.14839664
111  49.97210488  008.14824343
111  49.97195398  008.14760184
111  49.97205561  008.14724274
111  49.97199094  008.14684056
111  49.97189239  008.14681183
112  49.97181993  008.14690592  49.97179022  008.14690592
112  49.97173973  008.14689900  49.97173082  008.14688976
111  49.97168923  008.14688976
111  49.97160904  008.14688976
111  49.97158379  008.14674198
111  49.97179171  008.14660805
112  49.97181788  008.14650914  49.97179864  008.14643599
111  49.97165071  008.14580478
111  49.97205063  008.14563188
111  49.97211840  008.14542560
111  49.97214357  008.14429931
112  49.97203835  008.14376864  49.97199729  008.14360904
112  49.97187667  008.14313822  49.97187411  008.14312225
112  49.97181508  008.14298261  49.97180995  008.14296664
112  49.97177402  008.14295468  49.97175092  008.14295468
111  49.97147120  008.14352924
111  49.97143527  008.14383247
112  49.97131546  008.14388983  49.97127685  008.14391754
112  49.97121002  008.14400298  49.97120705  008.14403530
112  49.97124566  008.14427314  49.97124566  008.14429854
112  49.97126942  008.14440706  49.97128724  008.14441630
112  49.97133180  008.14442091  49.97136447  008.14442091
112  49.97142239  008.14440937  49.97143427  008.14440013
112  49.97145655  008.14440475  49.97146100  008.14443015
111  49.97156696  008.14491696
112  49.97151869  008.14501702  49.97145928  008.14505358
111  49.97110485  008.14523207
113  49.97087645  008.14527995
110 3 0.00 0.0000 New Taxiway 78
111  49.97087643  008.14527373
112  49.97076643  008.14521468  49.97072968  008.14517312
112  49.97074304  008.14505367  49.97079538  008.14501385
111  49.97114391  008.14479745
111  49.97109380  008.14457758
111  49.97070073  008.14484419
112  49.97061387  008.14481476  49.97059160  008.14475417
111  49.97047803  008.14434040
112  49.97052257  008.14420882  49.97057268  008.14416727
111  49.97091089  008.14392190
112  49.97093984  008.14375743  49.97091534  008.14364144
112  49.97076056  008.14371069  49.97069375  008.14376263
111  49.97041537  008.14393790
112  49.97032878  008.14389801  49.97028870  008.14379580
111  49.96993923  008.14262233
112  49.96986765  008.14218796  49.96979377  008.14191513
111  49.96963445  008.14128332
111  49.96944618  008.14075860
112  49.96919443  008.14058908  49.96908540  008.14056914
112  49.96873651  008.14064876  49.96851485  008.14076004
111  49.96827241  008.14086055
111  49.96814714  008.14027748
112  49.96804693  008.14022554  49.96796898  008.14025844
111  49.96763467  008.14041721
112  49.96755895  008.14062668  49.96758010  008.14072536
111  49.96765471  008.14120142
112  49.96761000  008.14131841  49.96753624  008.14135580
111  49.96674512  008.14177437
112  49.96666628  008.14176398  49.96662085  008.14173075
112  49.96652598  008.14159364  49.96647387  008.14155417
112  49.96619195  008.14130863  49.96610621  008.14122034
112  49.96583706  008.14109513  49.96570121  008.14108302
112  49.96539368  008.14124077  49.96528625  008.14133051
112  49.96524776  008.14153491  49.96523654  008.14159224
112  49.96518042  008.14172934  49.96512109  008.14175427
112  49.96507774  008.14196487  49.96508709  008.14210820
111  49.96516582  008.14258288
112  49.96519840  008.14273125  49.96520032  008.14276715
112  49.96520609  008.14325173  49.96522918  008.14339531
111  49.96541785  008.14470733
111  49.96587701  008.14774816
111  49.96629696  008.15047315
112  49.96625574  008.15057171  49.96620656  008.15057604
111  49.96613682  008.15059298
111  49.96613419  008.15063086
111  49.96627059  008.15061211
112  49.96633842  008.15073009  49.96635419  008.15083539
111  49.96690800  008.15458818
111  49.96681795  008.15463844
111  49.96706963  008.15567942
112  49.96722895  008.15584813  49.96730053  008.15592351
112  49.96761375  008.15633445  49.96771303  008.15656778
112  49.96778923  008.15694828  49.96779846  008.15707750
111  49.96782156  008.15747595
112  49.96803289  008.15766765  49.96818255  008.15760118
112  49.96871529  008.15734480  49.96880616  008.15730117
111  49.96885292  008.15713290
111  49.96882954  008.15698931
112  49.96873199  008.15718043  49.96865984  008.15723029
112  49.96861040  008.15712226  49.96858635  008.15699762
111  49.96832002  008.15554513
112  49.96834773  008.15529026  49.96845163  008.15524000
111  49.96851397  008.15519693
111  49.96856015  008.15529385
112  49.96868946  008.15511436  49.96876103  008.15507847
111  49.96916310  008.15493899
112  49.96977267  008.15471499  49.96984194  008.15467191
111  49.97003312  008.15455561
111  49.97010312  008.15129124
111  49.96933604  008.14691564
112  49.96941878  008.14665538  49.96955732  008.14658658
111  49.97013194  008.14628432
112  49.97022013  008.14635662  49.97024578  008.14649622
113  49.97042056  008.14738870
111  49.96853047  008.14614134
112  49.96979157  008.15322189  49.96981851  008.15342830
111  49.96973384  008.15330266
111  49.96835237  008.15163033
112  49.96827925  008.15143589  49.96827155  008.15138205
111  49.96821948  008.15052495
112  49.96815299  008.14946530  49.96812639  008.14913448
112  49.96798502  008.14814331  49.96794269  008.14778136
112  49.96782125  008.14653474  49.96775075  008.14579990
112  49.96763609  008.14524539  49.96756072  008.14499610
112  49.96722506  008.14420962  49.96705937  008.14390841
111  49.96699767  008.14365614
112  49.96687280  008.14306896  49.96684830  008.14294433
112  49.96673155  008.14221991  49.96670371  008.14206238
111  49.96676384  008.14199141
111  49.96684958  008.14196198
112  49.96763515  008.14156767  49.96770196  008.14153859
113  49.96773937  008.14161961
112  49.96689173  008.14330487  49.96699195  008.14388623
112  49.96717526  008.14419098  49.96726479  008.14436340
112  49.96758720  008.14521549  49.96772804  008.14571160
112  49.96778651  008.14655291  49.96780441  008.14680419
112  49.96791522  008.14782580  49.96793819  008.14808175
112  49.96805544  008.14890365  49.96808751  008.14913840
112  49.96814480  008.14980038  49.96816564  008.15006462
112  49.96820214  008.15092366  49.96820855  008.15106077
112  49.96823902  008.15144716  49.96825024  008.15151447
111  49.96820855  008.15146960
112  49.96765441  008.15075228  49.96756667  008.15063741
111  49.96756107  008.15059117
111  49.96695426  008.14658306
112  49.96676871  008.14543132  49.96673504  008.14517706
111  49.96662402  008.14448968
111  49.96659708  008.14433712
112  49.96651734  008.14365727  49.96651734  008.14365519
112  49.96652269  008.14355133  49.96652536  008.14352640
112  49.96660019  008.14345992  49.96663359  008.14344330
112  49.96671644  008.14341007  49.96675786  008.14338930
111  49.96675252  008.14331867
111  49.96655743  008.14212005
112  49.96664562  008.14207228  49.96666967  008.14206189
113  49.96667902  008.14212005
112  49.96795188  008.15731171  49.96795958  008.15742539
112  49.96795380  008.15760487  49.96793841  008.15761085
112  49.96787876  008.15754803  49.96786914  008.15750017
112  49.96783835  008.15726086  49.96783835  008.15719505
112  49.96780757  008.15683907  49.96779410  008.15673437
112  49.96772868  008.15649506  49.96769981  008.15639037
111  49.96764369  008.15623110
112  49.96774502  008.15610992  49.96777509  008.15607184
113  49.96778177  008.15616878
112  49.96855221  008.15710830  49.96857145  008.15719206
112  49.96854451  008.15732966  49.96851180  008.15737154
112  49.96830592  008.15743735  49.96827706  008.15746128
112  49.96816546  008.15744034  49.96813660  008.15742239
112  49.96804616  008.15730872  49.96803269  008.15721898
112  49.96785182  008.15611516  49.96784605  008.15607627
112  49.96783835  008.15599251  49.96784028  008.15598054
112  49.96791724  008.15594764  49.96793264  008.15594166
112  49.96824242  008.15579508  49.96828283  008.15576217
113  49.96835018  008.15589679
112  49.96832467  008.15287716  49.96832734  008.15302673
112  49.96831625  008.15387073  49.96831785  008.15396796
111  49.96828578  008.15389317
111  49.96821202  008.15342950
111  49.96800678  008.15349182
112  49.96768522  008.15139593  49.96764994  008.15121395
111  49.96773493  008.15135106
112  49.96823841  008.15189201  49.96830736  008.15195932
113  49.96831217  008.15212384
111  49.96991802  008.15404275
112  49.96998536  008.15446655  49.96998216  008.15450394
112  49.96981860  008.15460366  49.96974645  008.15465102
112  49.96870458  008.15506855  49.96862553  008.15510491
111  49.96851327  008.15502984
112  49.96838038  008.15433057  49.96836479  008.15421805
111  49.96834739  008.15385353
112  49.96835407  008.15298726  49.96835540  008.15283561
112  49.96836208  008.15221863  49.96836075  008.15204621
113  49.96844894  008.15222694
112  49.96620503  008.14201225  49.96615211  008.14202222
112  49.96608958  008.14189259  49.96606553  008.14184024
112  49.96599177  008.14158598  49.96597413  008.14147132
111  49.96592923  008.14147630
111  49.96583944  008.14150622
111  49.96579134  008.14116969
112  49.96588754  008.14117219  49.96595649  008.14118465
112  49.96612325  008.14129433  49.96619220  008.14135914
112  49.96631727  008.14149126  49.96637179  008.14154361
112  49.96657382  008.14171062  49.96663315  008.14178042
113  49.96657543  008.14182529
112  49.96576326  008.14137037  49.96576774  008.14141768
112  49.96570732  008.14142603  49.96567421  008.14142185
112  49.96565139  008.14132655  49.96564065  008.14128689
111  49.96565765  008.14121802
112  49.96571583  008.14119437  49.96574581  008.14119019
113  49.96574357  008.14122567
111  49.96576956  008.14408713
111  49.96607111  008.14616184
111  49.96661774  008.14985060
112  49.96729868  008.15439015  49.96731311  008.15448986
111  49.96724577  008.15450980
112  49.96700364  008.15456713  49.96692668  008.15457711
112  49.96690263  008.15447241  49.96690263  008.15446244
111  49.96672349  008.15321553
111  49.96632029  008.15041303
111  49.96594775  008.14805498
112  49.96558738  008.14561387  49.96555967  008.14539850
112  49.96531022  008.14365813  49.96527751  008.14345473
112  49.96524310  008.14289857  49.96524887  008.14272807
111  49.96533931  008.14263534
112  49.96548939  008.14258449  49.96555866  008.14256355
113  49.96555674  008.14265628
110 3 0.00 0.0000 New Taxiway 80
111  49.97137132  008.14035696
111  49.97123668  008.13995311
112  49.97100193  008.13976035  49.97084697  008.13978631
111  49.97063044  008.13983558
112  49.97045980  008.13981565  49.97040598  008.13977958
112  49.97046166  008.13975650  49.97048857  008.13974784
111  49.97054053  008.13971610
111  49.97051548  008.13967715
111  49.97043753  008.13969735
112  49.97032769  008.13968823  49.97028360  008.13965915
111  49.96989697  008.13936552
111  49.96966255  008.13923128
112  49.96936284  008.13914459  49.96923664  008.13914747
111  49.96882993  008.13935501
111  49.96570116  008.14081075
112  49.96563530  008.14082724  49.96561596  008.14082223
111  49.96557279  008.14080520
111  49.96558697  008.14090237
112  49.96569200  008.14085529  49.96571971  008.14084728
111  49.96887519  008.13937676
112  49.96895770  008.13945557  49.96897291  008.13952027
112  49.96902918  008.13979619  49.96904774  008.13985245
111  49.96909506  008.13997796
111  49.96911084  008.13982648
111  49.96905795  008.13966058
112  49.96901712  008.13953939  49.96900320  008.13951198
112  49.96901619  008.13932877  49.96907465  008.13930424
111  49.96929980  008.13919533
112  49.96946219  008.13919533  49.96953565  008.13922298
111  49.96967479  008.13929723
111  49.97006216  008.13956554
111  49.97041713  008.13982937
112  49.97054880  008.13987392  49.97060399  008.13988320
112  49.97074056  008.13984744  49.97081725  008.13983241
112  49.97102604  008.13981328  49.97106535  008.13981829
112  49.97115749  008.13987539  49.97119100  008.13991447
112  49.97125633  008.14007949  49.97127876  008.14016365
113  49.97132129  008.14041372
110 3 0.00 0.0000 New Taxiway 100
111  49.96449662  008.14429066
112  49.96449533  008.14434175  49.96449211  008.14436479
111  49.96442703  008.14455658
111  49.96423847  008.14548983
112  49.96409031  008.14598936  49.96406722  008.14603722
111  49.96398448  008.14617481
112  49.96404413  008.14615986  49.96405182  008.14615687
112  49.96410955  008.14605816  49.96412109  008.14604320
112  49.96422500  008.14563042  49.96425194  008.14555264
111  49.96425386  008.14562144
111  49.96440587  008.14649786
111  49.96442703  008.14649188
112  49.96430498  008.14574452  49.96429496  008.14567009
111  49.96427044  008.14543247
112  49.96447114  008.14452994  49.96449653  008.14442816
111  49.96452593  008.14442816
111  49.96461145  008.14503471
111  49.96475843  008.14500770
113  49.96465821  008.14424121
110 3 0.00 0.0000 New Taxiway 99
111  49.96521364  008.14325717
112  49.96513475  008.14343066  49.96512513  008.14351441
112  49.96489615  008.14405282  49.96464216  008.14416948
111  49.96413611  008.14437587
112  49.96382251  008.14429705  49.96370493  008.14414957
112  49.96365014  008.14390446  49.96365014  008.14380268
111  49.96370946  008.14330886
111  49.96365959  008.14329163
112  49.96362337  008.14398756  49.96363406  008.14411219
112  49.96365811  008.14422852  49.96365811  008.14427421
112  49.96362872  008.14452140  49.96358462  008.14461072
111  49.96352070  008.14478957
111  49.96357201  008.14487432
111  49.96365699  008.14468986
112  49.96365750  008.14512831  49.96365750  008.14519478
111  49.96372030  008.14555413
111  49.96375877  008.14550479
112  49.96371201  008.14472792  49.96372403  008.14461160
112  49.96378283  008.14449528  49.96380153  008.14447035
112  49.96385231  008.14444958  49.96389240  008.14444958
112  49.96409550  008.14444750  49.96413024  008.14443504
111  49.96466379  008.14424364
112  49.96503740  008.14399686  49.96512078  008.14388968
112  49.96514391  008.14367411  49.96515474  008.14364045
112  49.96517979  008.14338902  49.96519835  008.14336497
113  49.96522774  008.14335416
110 3 0.00 0.0000 New Taxiway 94
111  49.96472805  008.14877750
112  49.96471881  008.14871648  49.96469341  008.14873443
112  49.96438863  008.14892466  49.96436554  008.14892466
112  49.96430551  008.14893902  49.96427780  008.14893902
112  49.96421777  008.14895338  49.96419237  008.14897132
112  49.96417620  008.14901799  49.96417620  008.14910413
112  49.96415773  008.14918310  49.96414388  008.14924771
112  49.96414388  008.14930155  49.96420391  008.14929078
112  49.96426163  008.14916874  49.96429165  008.14909695
112  49.96432860  008.14903593  49.96435861  008.14903593
112  49.96443712  008.14898209  49.96445790  008.14895697
113  49.96471189  008.14879544
110 3 0.00 0.0000 New Taxiway 93
111  49.96447906  008.14684043
112  49.96408846  008.14720834  49.96404998  008.14725022
112  49.96394992  008.14733696  49.96393261  008.14736388
112  49.96386526  008.14744763  49.96383640  008.14747455
112  49.96377483  008.14754933  49.96375366  008.14757326
112  49.96372480  008.14761514  49.96370748  008.14764505
111  49.96370363  008.14770786
112  49.96374981  008.14769889  49.96377098  008.14766898
112  49.96379984  008.14761813  49.96382870  008.14759121
111  49.96445020  008.14693914
112  49.96451370  008.14702887  49.96454449  008.14711262
111  49.96460413  008.14733995
112  49.96453679  008.14758822  49.96446752  008.14764206
111  49.96405767  008.14790827
111  49.96408076  008.14798903
111  49.96450793  008.14780956
112  49.96462530  008.14798903  49.96465609  008.14809073
111  49.96482349  008.14867401
111  49.96486967  008.14861119
111  49.96467340  008.14796211
112  49.96460413  008.14772581  49.96460413  008.14771983
112  49.96467918  008.14737584  49.96465993  008.14725919
113  49.96458297  008.14708271
110 3 0.00 0.0000 New Taxiway 92
111  49.96613863  008.15059263
111  49.96583740  008.15064487
112  49.96565027  008.15052225  49.96559227  008.15038040
111  49.96493115  008.14868899
112  49.96497197  008.14861542  49.96503043  008.14858657
112  49.96536203  008.14840025  49.96541975  008.14835787
112  49.96573884  008.14817341  49.96578855  008.14814849
111  49.96593286  008.14808118
111  49.96593126  008.14805875
112  49.96571462  008.14815064  49.96565709  008.14818237
112  49.96535644  008.14836413  49.96530169  008.14839443
112  49.96493065  008.14859138  49.96485827  008.14863754
111  49.96487358  008.14856516
112  49.96484418  008.14858593  49.96483617  008.14860462
112  49.96482548  008.14864409  49.96481345  008.14866694
112  49.96478940  008.14867940  49.96477871  008.14868771
112  49.96476669  008.14873134  49.96476669  008.14873965
112  49.96478272  008.14876457  49.96481746  008.14876457
112  49.96483884  008.14876457  49.96485755  008.14878119
112  49.96490298  008.14882273  49.96491233  008.14883728
112  49.96494173  008.14889959  49.96495108  008.14891621
112  49.96506199  008.14914055  49.96507936  008.14919664
112  49.96525810  008.14964300  49.96526580  008.14966095
112  49.96534469  008.14982846  49.96535239  008.14985538
112  49.96536393  008.14987931  49.96536778  008.14989426
112  49.96538125  008.14998998  49.96531967  008.14997204
111  49.96511187  008.14997802
112  49.96495409  008.15001990  49.96489636  008.15005579
111  49.96467548  008.15024525
112  49.96449497  008.15038239  49.96442036  008.15040662
112  49.96427115  008.15044643  49.96422772  008.15046374
111  49.96419085  008.15046723
112  49.96414724  008.15043405  49.96413053  008.15042540
111  49.96409434  008.15039799
111  49.96412682  008.15058119
112  49.96418435  008.15051628  49.96418992  008.15051628
112  49.96423261  008.15050762  49.96424560  008.15049608
112  49.96448036  008.15042396  49.96449428  008.15042251
112  49.96464118  008.15032294  49.96468628  008.15027586
112  49.96495478  008.15006389  49.96500675  008.15003360
112  49.96512835  008.15001108  49.96517938  008.15001349
111  49.96538352  008.15002738
112  49.96545311  008.15008749  49.96547309  008.15013557
111  49.96563472  008.15056164
112  49.96584622  008.15067853  49.96600474  008.15065809
113  49.96613521  008.15062952
110 3 0.00 0.0000 New Taxiway 111
111  49.97293900  008.15276626
111  49.97284267  008.15259153
111  49.97273647  008.15267026
111  49.97270683  008.15260689
111  49.97256481  008.15292179
112  49.97251574  008.15299041  49.97249287  008.15301264
111  49.97245857  008.15304153
111  49.97238496  008.15311264
111  49.97226132  008.15325265
111  49.97198925  008.15272076
111  49.97182031  008.15287836
112  49.97181675  008.15297237  49.97183987  008.15302767
111  49.97187366  008.15310508
112  49.97182920  008.15321568  49.97177051  008.15325162
111  49.97168693  008.15333181
112  49.97169938  008.15341475  49.97171716  008.15346729
111  49.97174384  008.15352812
111  49.97151940  008.15370695
112  49.97150231  008.15379571  49.97150764  008.15383165
111  49.97151120  008.15386207
111  49.97134048  008.15397266
111  49.97135471  008.15411091
112  49.97181888  008.15385288  49.97186831  008.15382232
111  49.97197618  008.15369292
112  49.97213570  008.15357451  49.97216760  008.15355851
114  49.97233593  008.15346388  49.97237023  008.15343054
130 Airport Boundary
111  49.96900574  008.13865490
111  49.96887682  008.13855319
111  49.96880947  008.13841259
111  49.96874020  008.13832883
111  49.96868825  008.13831088
111  49.96863245  008.13833481
111  49.96857280  008.13831387
111  49.96850931  008.13828097
111  49.96796092  008.13843353
111  49.96784932  008.13854720
111  49.96781469  008.13871472
111  49.96780699  008.13886430
111  49.96779930  008.13888224
111  49.96769482  008.13897821
111  49.96771599  008.13925342
111  49.96775255  008.13934316
111  49.96776024  008.13946880
111  49.96769097  008.13951965
111  49.96758322  008.13951367
111  49.96742929  008.13951965
111  49.96739273  008.13958846
111  49.96735086  008.13981965
111  49.96733239  008.13988426
111  49.96552089  008.14058422
111  49.96547217  008.14062029
111  49.96551281  008.14076719
111  49.96473305  008.14116643
111  49.96417644  008.14140389
111  49.96378070  008.14157123
111  49.96359096  008.14169379
111  49.96343059  008.14182322
111  49.96321102  008.14207784
111  49.96302729  008.14237384
111  49.96275891  008.14291847
111  49.96259743  008.14330708
111  49.96247044  008.14372583
111  49.96243196  008.14399503
111  49.96243003  008.14431508
111  49.96249161  008.14466802
111  49.96255510  008.14482356
111  49.96313044  008.14658035
111  49.96350522  008.14785399
111  49.96363522  008.14846138
111  49.96371058  008.14873556
111  49.96374426  008.14893497
111  49.96391725  008.14996893
111  49.96387716  008.15007113
111  49.96380020  008.15016336
111  49.96373606  008.15019327
111  49.96373606  008.15032289
111  49.96384670  008.15031790
111  49.96400955  008.15043250
111  49.96417915  008.15132388
111  49.96421099  008.15207254
111  49.96416096  008.15260496
111  49.96417251  008.15317926
111  49.96420330  008.15344548
111  49.96429298  008.15413305
111  49.96432376  008.15426167
111  49.96428528  008.15438431
111  49.96433338  008.15454882
111  49.96438489  008.15479016
111  49.96448270  008.15511420
111  49.96452439  008.15525629
111  49.96456608  008.15547065
111  49.96480392  008.15539183
111  49.96532660  008.15560891
111  49.96670911  008.15619657
111  49.96687535  008.15629995
111  49.96716074  008.15726050
111  49.96736460  008.15848142
111  49.96744958  008.15847145
111  49.96755084  008.15830744
111  49.96914016  008.15756826
111  49.97153769  008.15658428
111  49.97174088  008.15641197
111  49.97182170  008.15643351
111  49.97185861  008.15620041
111  49.97172156  008.15602310
111  49.97147919  008.15453399
111  49.97182879  008.15393973
111  49.97197509  008.15378773
111  49.97212785  008.15364959
111  49.97234351  008.15350320
111  49.97301665  008.15271729
111  49.97352383  008.15371244
111  49.97418750  008.15282264
111  49.97340060  008.15133637
111  49.97384911  008.15081370
111  49.97405138  008.15052505
111  49.97427304  008.15012041
111  49.97513375  008.14799524
111  49.97556322  008.14710312
