I
1130 Generated by WorldEditor 2.0.0r4

1   1270 1 0 EDDS Stuttgart
1302 city Stuttgart
111  48.69328895  009.23074417
112  48.69328895  009.23074417  48.69332567  009.23093782 51 101
112  48.69339824  009.23132054  48.69343438  009.23151111
111  48.69339824  009.23132054
112  48.69339824  009.23132054  48.69377215  009.23329241 51 101
112  48.69440291  009.23661870  48.69469202  009.23814333
111  48.69440291  009.23661870
112  48.69440291  009.23661870  48.69453009  009.23728942 51 101
112  48.69475224  009.23846090  48.69485737  009.23901529
111  48.69475224  009.23846090
112  48.69475224  009.23846090  48.69488194  009.23914487 51 101
112  48.69508381  009.24020937  48.69517407  009.24068536
111  48.69508381  009.24020937
112  48.69508381  009.24020937  48.69525115  009.24109182 51 101
111  48.69534514  009.24158746 51 101
111  48.69545419  009.24215649 51 101
112  48.69543566  009.24261531  48.69536795  009.24286150 51 101
111  48.69527942  009.24295607 51 101
116  48.69510395  009.24311979  48.69507242  009.24313321
120 Linear Feature 79
111  48.68610199  009.19207402 51 101
112  48.68642740  009.19249142  48.68649919  009.19284845
111  48.68642740  009.19249142
112  48.68642740  009.19249142  48.68643897  009.19254895 51 101
112  48.68654408  009.19309806  48.68660690  009.19342698
111  48.68654408  009.19309806
112  48.68654408  009.19309806  48.68678313  009.19434968 51 101
112  48.68759060  009.19860604  48.68786186  009.20003626
111  48.68759060  009.19860604
112  48.68759060  009.19860604  48.68760312  009.19867203 51 101
112  48.68762640  009.19879479  48.68763773  009.19885455
111  48.68762640  009.19879479
112  48.68762640  009.19879479  48.68770548  009.19921178 51 101
111  48.68775440  009.19946984 51 101
112  48.68768503  009.19990996  48.68759356  009.20007653 51 101
111  48.68759403  009.20007714 51 101
112  48.68755143  009.20047661  48.68758534  009.20066809
111  48.68755143  009.20047661
112  48.68755143  009.20047661  48.68755981  009.20052395 51 101
112  48.68755143  009.20047661  48.68758534  009.20066809
111  48.68755143  009.20047661
112  48.68755143  009.20047661  48.68755981  009.20052395 51 101
112  48.68875912  009.20685230  48.68947787  009.21064423
111  48.68875912  009.20685230
112  48.68875912  009.20685230  48.68882444  009.20719694 51 101
112  48.68896082  009.20791640  48.68902990  009.20828085
111  48.68896082  009.20791640
112  48.68896082  009.20791640  48.68927652  009.20958185 51 101
112  48.69000341  009.21341605  48.69037719  009.21538759
111  48.69000341  009.21341605
112  48.69000341  009.21341605  48.69002832  009.21354746 51 101
112  48.69007842  009.21381170  48.69010351  009.21394405
111  48.69007842  009.21381170
112  48.69007842  009.21381170  48.69014533  009.21416463 51 101
112  48.69028091  009.21487975  48.69034897  009.21523869
111  48.69028091  009.21487975
112  48.69028091  009.21487975  48.69086531  009.21796216 51 101
112  48.69209026  009.22442257  48.69269223  009.22759729
111  48.69209026  009.22442257
112  48.69209026  009.22442257  48.69209394  009.22444193 51 101
112  48.69210127  009.22448063  48.69210494  009.22449998
111  48.69210127  009.22448063
112  48.69210127  009.22448063  48.69251360  009.22665520 51 101
112  48.69328895  009.23074417  48.69366201  009.23271158
111  48.69328895  009.23074417
112  48.69328895  009.23074417  48.69332567  009.23093782 51 101
112  48.69339824  009.23132054  48.69343438  009.23151111
111  48.69339824  009.23132054
112  48.69339824  009.23132054  48.69377215  009.23329241 51 101
112  48.69440291  009.23661870  48.69469202  009.23814333
111  48.69440291  009.23661870
112  48.69440291  009.23661870  48.69453009  009.23728942 51 101
112  48.69475224  009.23846090  48.69485737  009.23901529
111  48.69475224  009.23846090
112  48.69475224  009.23846090  48.69488194  009.23914487 51 101
112  48.69508381  009.24020937  48.69517407  009.24068536
111  48.69508381  009.24020937
112  48.69508381  009.24020937  48.69525115  009.24109182 51 101
111  48.69534514  009.24158746 51 101
111  48.69545419  009.24215649 51 101
112  48.69543566  009.24261531  48.69536795  009.24286150 51 101
111  48.69527942  009.24295607 51 101
116  48.69510395  009.24311979  48.69507242  009.24313321
120 Linear Feature 78
111  48.68654408  009.19309806 51 101
116  48.68694773  009.19219622  48.68749187  009.19207609
120 Linear Feature 77
111  48.68729038  009.19224956 51
116  48.68763698  009.19159096  48.68752188  009.19096049
120 Linear Feature 76
111  48.68794403  009.19321797 51
111  48.68763698  009.19159096 51
115  48.68747050  009.19071168
120 Linear Feature 75
112  48.68881810  009.19780961  48.68886159  009.19806971 51 101
116  48.68866450  009.19838696  48.68857773  009.19851189
120 Linear Feature 74
111  48.68684949  009.20601409 51 101
112  48.68676328  009.20462742  48.68676780  009.20402800 51 101
112  48.68685567  009.20293679  48.68693484  009.20241714 51 101
111  48.68703424  009.20182111 57 101
111  48.68712775  009.20125491 51 101
112  48.68738080  009.20042819  48.68755316  009.20012361
111  48.68738080  009.20042819
112  48.68738080  009.20042819  48.68741692  009.20036435 51 101
112  48.68759403  009.20007714  48.68769377  009.19991667
111  48.68759403  009.20007714
112  48.68759403  009.20007714  48.68775441  009.19981910 51 101
112  48.68817022  009.19916266  48.68836780  009.19885146
111  48.68817022  009.19916266
112  48.68817022  009.19916266  48.68822467  009.19907689 51 101
112  48.68832724  009.19891566  48.68837691  009.19883760
111  48.68832724  009.19891566
112  48.68832724  009.19891566  48.68852005  009.19861269 51 101
111  48.68866450  009.19838696 51 101
116  48.68903437  009.19846952  48.68918620  009.19877203
120 Linear Feature 73
111  48.69175425  009.20814823 51
111  48.69123667  009.20542424 51
112  48.69115304  009.20514479  48.69109211  009.20504306
111  48.69115304  009.20514479
112  48.69115304  009.20514479  48.69112384  009.20509605 51
112  48.69094686  009.20484563  48.69086162  009.20470898
111  48.69094686  009.20484563
112  48.69094686  009.20484563  48.69093658  009.20482915 51
112  48.69091455  009.20479456  48.69090437  009.20477787
111  48.69091455  009.20479456
112  48.69091455  009.20479456  48.69090198  009.20477395
112  48.69087919  009.20473834  48.69086722  009.20471827
111  48.69087919  009.20473834
112  48.69087919  009.20473834  48.69081346  009.20462813 51
112  48.69059626  009.20421863  48.69057014  009.20409807 51 101
111  48.68994660  009.20080169 51 101
112  48.68987273  009.20050746  48.68983443  009.20041007
111  48.68987273  009.20050746
112  48.68987273  009.20050746  48.68984256  009.20043075 51 101
112  48.68903437  009.19846952  48.68879445  009.19788743
111  48.68903437  009.19846952
112  48.68903437  009.19846952  48.68896971  009.19831265 51 101
111  48.68892890  009.19821366 51 101
112  48.68881810  009.19780961  48.68878390  009.19762934 51 101
111  48.68794403  009.19321797 51 101
112  48.68729038  009.19224956  48.68679604  009.19214078
111  48.68729038  009.19224956
112  48.68729038  009.19224956  48.68728086  009.19224747 51 101
112  48.68694773  009.19219622  48.68684220  009.19218041
111  48.68694773  009.19219622
112  48.68694773  009.19219622  48.68651659  009.19213165 51 101
111  48.68610199  009.19207402 51 101
112  48.68553213  009.19218157  48.68516071  009.19234151 51 101
111  48.68407561  009.19281858 51 101
112  48.68319988  009.19333425  48.68299961  009.19349695 51 101
112  48.68278295  009.19376995  48.68265551  009.19398504 51 101
112  48.68241700  009.19471303  48.68236420  009.19508255
111  48.68241700  009.19471303
112  48.68241700  009.19471303  48.68239842  009.19484308 51 101
112  48.68236991  009.19509767  48.68235908  009.19522733
111  48.68236991  009.19509767
112  48.68236991  009.19509767  48.68235712  009.19525079 51 101
112  48.68237004  009.19559306  48.68238618  009.19577562
111  48.68237004  009.19559306
112  48.68237004  009.19559306  48.68237907  009.19569515 51 101
112  48.68241700  009.19592360  48.68243985  009.19604281
111  48.68241700  009.19592360
112  48.68241700  009.19592360  48.68242669  009.19597417 51 101
112  48.68246549  009.19617875  48.68248763  009.19629567
111  48.68246549  009.19617875
112  48.68246549  009.19617875  48.68248314  009.19627196 51 101
112  48.68252816  009.19651022  48.68255204  009.19663668
111  48.68252816  009.19651022
112  48.68252816  009.19651022  48.68255851  009.19667090 51 101
112  48.68263098  009.19705509  48.68266867  009.19725496
111  48.68263098  009.19705509
112  48.68263098  009.19705509  48.68263583  009.19708082 51 101
112  48.68264568  009.19713302  48.68265062  009.19715925
111  48.68264568  009.19713302
112  48.68264568  009.19713302  48.68266098  009.19721417 51 101
112  48.68269278  009.19738287  48.68270884  009.19746811
111  48.68269278  009.19738287
112  48.68269278  009.19738287  48.68270877  009.19746773 51 101
112  48.68274166  009.19764225  48.68275822  009.19773015
111  48.68274166  009.19764225
112  48.68274166  009.19764225  48.68276489  009.19776557 51 101
112  48.68281250  009.19801828  48.68283640  009.19814519
111  48.68281250  009.19801828
112  48.68281250  009.19801828  48.68290395  009.19850378 51 101
112  48.68308108  009.19944474  48.68316378  009.19988416
111  48.68308108  009.19944474
112  48.68308108  009.19944474  48.68310954  009.19959598 51 101
112  48.68316171  009.19987319  48.68318680  009.20000652
111  48.68316171  009.19987319
112  48.68316171  009.19987319  48.68317446  009.19994092 51 101
112  48.68319833  009.20006781  48.68320998  009.20012968
111  48.68319833  009.20006781
112  48.68319833  009.20006781  48.68327736  009.20048779 51 101
111  48.68332915  009.20076312 51 101
111  48.68356583  009.20172276 51 101
111  48.68542835  009.21153724 51 101
112  48.68579794  009.21187644  48.68604737  009.21176613
111  48.68579794  009.21187644
112  48.68579794  009.21187644  48.68592016  009.21182239 51 101
112  48.68668184  009.21149587  48.68705071  009.21133796
111  48.68668184  009.21149587
112  48.68668184  009.21149587  48.68679817  009.21144607 57 101
112  48.68701445  009.21135359  48.68711679  009.21130984
111  48.68701445  009.21135359
112  48.68701445  009.21135359  48.68724985  009.21125295 51 101
111  48.68742377  009.21117873 51 101
112  48.68789896  009.21161171  48.68800456  009.21215500 51 101
115  48.68803187  009.21230117
120 Linear Feature 1
112  48.69518387  009.23621250  48.69519422  009.23642481 1 101
116  48.69505880  009.23706760  48.69488500  009.23756519
120 Linear Feature 10
111  48.68823805  009.19268753 20
111  48.68866006  009.19250619 20
111  48.68870424  009.19217000 20
111  48.68879656  009.19212875 20
111  48.68874417  009.19186116 20
111  48.68860166  009.19192519 20
111  48.68841001  009.19156097 20
115  48.68805823  009.19170872
120 Linear Feature 8
111  48.68874488  009.19185889 2
115  48.68874488  009.19185889
120 Linear Feature 7
111  48.68875738  009.19192335 2
115  48.68875738  009.19192335
120 Linear Feature 26
111  48.68875771  009.19562293 20
111  48.68921420  009.19542404 20
111  48.68924660  009.19518540 20
111  48.68937641  009.19512912 20
111  48.68934390  009.19496687 20
111  48.68921509  009.19502403 20
111  48.68910446  009.19485353 20
115  48.68864907  009.19505796
120 Linear Feature 25
111  48.68833995  009.19344772 20
111  48.68879206  009.19324622 20
111  48.68894880  009.19348480 20
111  48.68905064  009.19343919 20
111  48.68908002  009.19359974 20
111  48.68898233  009.19364266 20
111  48.68894057  009.19394263 20
115  48.68847482  009.19414684
120 Linear Feature 23
111  48.68790906  009.19485198 20
111  48.68789673  009.19478638 20
111  48.68739096  009.19500683 20
113  48.68740396  009.19507734 20
120 Linear Feature 22
111  48.68778534  009.19419749 20
111  48.68777409  009.19413709 20
111  48.68727147  009.19436148 20
113  48.68728218  009.19441960 20
120 Linear Feature 22
111  48.68766141  009.19354025 20
111  48.68765042  009.19348004 20
111  48.68715104  009.19370961 20
113  48.68716130  009.19376603 20
120 Linear Feature 21
111  48.68702710  009.19304662 20
111  48.68703741  009.19309881 20
111  48.68743108  009.19292404 20
113  48.68739131  009.19287896 20
120 Linear Feature 20
111  48.68832614  009.19337261 20
111  48.68877753  009.19317238 20
111  48.68880925  009.19294330 20
111  48.68894690  009.19288608 20
111  48.68891442  009.19271459 20
111  48.68877808  009.19277034 20
111  48.68867545  009.19260007 20
115  48.68821465  009.19280156
120 Linear Feature 32
111  48.68848853  009.19421479 20
111  48.68894520  009.19402053 20
111  48.68918058  009.19411884 20
111  48.68920951  009.19427520 20
111  48.68907287  009.19433492 20
111  48.68904139  009.19456067 20
115  48.68859175  009.19475968
120 Linear Feature 19
111  48.68748054  009.19549332 20
111  48.68703741  009.19309881 20
111  48.68696754  009.19272137 21
111  48.68671666  009.19157437 20
111  48.68666917  009.19135301 20
112  48.68678049  009.19094804  48.68694733  009.19087268 20
111  48.68756267  009.19059561 20
112  48.68779533  009.19063734  48.68789100  009.19072661 20
111  48.68793233  009.19077762 20
111  48.68814402  009.19100003 20
111  48.68863321  009.19139991 20
112  48.68879813  009.19167265  48.68883181  009.19186394 20
111  48.68930742  009.19435629 20
112  48.68921333  009.19456602  48.68908858  009.19461820 20
111  48.68858518  009.19483884 21
112  48.68851373  009.19487502  48.68850007  009.19488802
111  48.68851373  009.19487502
112  48.68851373  009.19487502  48.68850556  009.19488795 21
112  48.68807635  009.19546293  48.68796905  009.19560069
111  48.68807635  009.19546293
112  48.68807635  009.19546293  48.68805579  009.19548932 21
111  48.68803187  009.19550279 20
111  48.68763288  009.19567686 20
116  48.68748054  009.19549332  48.68743120  009.19522409
120 Linear Feature 18
111  48.68809047  009.19043350 20
112  48.68808352  009.19057157  48.68804873  009.19062953 20
112  48.68796593  009.19059792  48.68789844  009.19053890 20
111  48.68786090  009.19049378 20
112  48.68764127  009.19042418  48.68753482  009.19046492 20
111  48.68673872  009.19081468 20
112  48.68660245  009.19096397  48.68655892  009.19107058 20
112  48.68655151  009.19117158  48.68654966  009.19124733 20
111  48.68655244  009.19128801 20
112  48.68644602  009.19135302  48.68633152  009.19134409 20
111  48.68631552  009.19134026 20
112  48.68626585  009.19118852  48.68628017  009.19106737 20
111  48.68631131  009.19088119 20
111  48.68626333  009.19086206 20
111  48.68621029  009.19121019 20
112  48.68613031  009.19131476  48.68607811  009.19130583 20
111  48.68564949  009.19123698 20
112  48.68547585  009.19110944  48.68540825  009.19100143 20
111  48.68537306  009.19083872 20
111  48.68532953  009.19059605 20
111  48.68517580  009.18979931 20
112  48.68510523  009.18958465  48.68505871  009.18949439 20
111  48.68409895  009.18764161 20
112  48.68396901  009.18747106  48.68390628  009.18741168 20
112  48.68379807  009.18734913  48.68373691  009.18733488 20
112  48.68361511  009.18735309  48.68356754  009.18736972 20
111  48.68338968  009.18744833 20
111  48.68289596  009.18766687 20
112  48.68274012  009.18770531  48.68271942  009.18772012 20
112  48.68262339  009.18788908  48.68258256  009.18801710 20
111  48.68256589  009.18815819 20
111  48.68231403  009.18879049 20
112  48.68226631  009.18902041  48.68225653  009.18912231 20
112  48.68228241  009.18932785  48.68229161  009.18936965 20
111  48.68278094  009.19196089 20
111  48.68280387  009.19208495 20
112  48.68277492  009.19273209  48.68264359  009.19296799 20
111  48.68250552  009.19305852 20
112  48.68226254  009.19319541  48.68218309  009.19322164 20
112  48.68205588  009.19324957  48.68200464  009.19325627 20
112  48.68187118  009.19327160  48.68184525  009.19327256 20
112  48.68164727  009.19326585  48.68157959  009.19325052 20
112  48.68153025  009.19319879  48.68151001  009.19317293 20
115  48.68149294  009.19310682
120 Linear Feature 17
111  48.69090473  009.19904043 20
111  48.69042834  009.19925793 20
112  48.69031073  009.19914290  48.69028295  009.19899560 20
111  48.69013848  009.19822992 20
112  48.69018424  009.19812612  48.69024199  009.19809239 20
111  48.69038392  009.19800186 20
112  48.69061553  009.19791578  48.69069959  009.19791784 20
111  48.69078113  009.19797421 20
111  48.69096061  009.19789251
111  48.69091823  009.19767270 20
111  48.69065756  009.19777612 20
111  48.69039420  009.19789824 20
111  48.69015064  009.19797680 20
112  48.69007841  009.19791648  48.69005989  009.19782670 20
111  48.68969285  009.19589634 20
112  48.68976185  009.19576489  48.68983608  009.19573639 20
111  48.68997852  009.19566818
111  48.68997169  009.19563222 20
111  48.68974878  009.19573005 20
112  48.68964528  009.19564532  48.68962280  009.19553050 20
111  48.68953329  009.19505178 20
112  48.68960148  009.19492935  48.68967978  009.19489492 20
111  48.68981952  009.19483111
111  48.68981053  009.19478378 20
111  48.68957875  009.19488472 20
112  48.68948530  009.19479417  48.68946342  009.19467429 20
111  48.68937418  009.19421391 20
112  48.68943058  009.19408510  48.68949541  009.19405577 20
111  48.68965856  009.19398364
111  48.68964642  009.19391977 20
111  48.68940364  009.19402644 20
112  48.68933124  009.19397798  48.68931356  009.19389509 20
111  48.68905090  009.19249992 20
112  48.68910646  009.19240682  48.68917128  009.19237749 20
111  48.68933847  009.19229841
111  48.68932627  009.19223418 20
111  48.68906773  009.19235199 20
112  48.68900627  009.19227930  48.68898775  009.19219513 20
111  48.68889346  009.19167481 20
112  48.68871835  009.19131901  48.68857355  009.19120551 20
111  48.68833277  009.19101039 20
116  48.68826151  009.19073762  48.68826067  009.19050297
120 Linear Feature 16
111  48.69215334  009.20045597 20
111  48.69213247  009.20034769 20
111  48.69215397  009.20029307 20
111  48.69199122  009.19944322 20
112  48.69182667  009.19934351  48.69168890  009.19940264 20
111  48.69110456  009.19967839 20
112  48.69100714  009.19964230  48.69099700  009.19957898 20
112  48.69099117  009.19950574  48.69100021  009.19946955 20
111  48.69102213  009.19944985 20
111  48.69114949  009.19938839 20
111  48.69114074  009.19932633 20
111  48.69118269  009.19930912 20
112  48.69116627  009.19924026  48.69112257  009.19924875 20
111  48.69110764  009.19927576 20
112  48.69110716  009.19915322  48.69109153  009.19908729 20
111  48.69106862  009.19906314 20
115  48.69112647  009.19904854
120 Linear Feature 15
111  48.69124779  009.20100110 20
111  48.69124324  009.20095331 20
112  48.69120938  009.20073596  48.69120248  009.20069538 20
111  48.69104276  009.19984603 20
112  48.69111657  009.19975931  48.69120108  009.19972983 20
111  48.69185188  009.19944152 20
112  48.69191154  009.19948876  48.69192239  009.19955860 20
111  48.69206129  009.20029661 20
112  48.69201766  009.20045893  48.69194419  009.20049487 20
115  48.69128010  009.20080160
120 Linear Feature 14
111  48.69175800  009.20072543 20
112  48.69178949  009.20065388  48.69184135  009.20063003 20
111  48.69199971  009.20056129 20
116  48.69207472  009.20058795  48.69208398  009.20062863
120 Linear Feature 13
111  48.69140424  009.20088536 20
112  48.69144596  009.20082367  48.69149134  009.20079982 20
111  48.69165431  009.20073110 20
116  48.69167188  009.20076752  48.69168299  009.20082644
120 Linear Feature 12
111  48.69226632  009.20192209 20
111  48.69156262  009.20223613 20
112  48.69146737  009.20215295  48.69144048  009.20201885 20
111  48.69124779  009.20100110 20
112  48.69127276  009.20091086  48.69128943  009.20088140 20
111  48.69134312  009.20087128 20
116  48.69133836  009.20091770  48.69133064  009.20096116
120 Linear Feature 11
111  48.69209020  009.20344408 20
111  48.69210317  009.20351002 20
112  48.69208650  009.20356052  48.69206612  009.20357034 20
111  48.69185591  009.20366013 20
112  48.69174015  009.20358718  48.69172255  009.20349178 20
111  48.69151882  009.20242559 20
112  48.69158549  009.20232739  48.69165032  009.20229512 20
111  48.69228863  009.20201727 20
116  48.69236739  009.20204948  48.69237823  009.20211315
120 Linear Feature 10
111  48.69229579  009.20336131 20
112  48.69228282  009.20347074  48.69224208  009.20348897 20
111  48.69215595  009.20352545 20
116  48.69212447  009.20343426  48.69210502  009.20332624
120 Linear Feature 9
111  48.69232494  009.20667001 20
111  48.69180530  009.20393454 20
112  48.69186272  009.20378583  48.69192384  009.20375357 20
115  48.69231093  009.20358943
120 Linear Feature 8
111  48.69194245  009.21587983 20
112  48.69181366  009.21587574  48.69180539  009.21580519
111  48.69181366  009.21587574
112  48.69181366  009.21587574  48.69180419  009.21582774 20
112  48.69129704  009.21316171  48.69104218  009.21181290
111  48.69129704  009.21316171
112  48.69129704  009.21316171  48.69129564  009.21315429 20
112  48.69129704  009.21316171  48.69104218  009.21181290
111  48.69129704  009.21316171
112  48.69129704  009.21316171  48.69129564  009.21315429 20
112  48.69129284  009.21313945  48.69129143  009.21313203
111  48.69129284  009.21313945
112  48.69129284  009.21313945  48.69126889  009.21301273 21
112  48.69129284  009.21313945  48.69129143  009.21313203
111  48.69129284  009.21313945
112  48.69129284  009.21313945  48.69126889  009.21301273 21
112  48.69122112  009.21275950  48.69119732  009.21263325
111  48.69122112  009.21275950
112  48.69122112  009.21275950  48.69107813  009.21200120 20
112  48.69084806  009.21077367  48.69075531  009.21027837
111  48.69084806  009.21077367
112  48.69084806  009.21077367  48.69077601  009.21038892 21
111  48.69072871  009.21013588 20
112  48.69076975  009.21000406  48.69081513  009.20992831 20
111  48.69158560  009.20871813 20
112  48.69163931  009.20869709  48.69168747  009.20868587 20
111  48.69169580  009.20867605 20
111  48.69239220  009.20837863 20
112  48.69251629  009.20815277  48.69253111  009.20799704 20
111  48.69253019  009.20790866 20
112  48.69251815  009.20768840  48.69250333  009.20760844 20
111  48.69237777  009.20695388 20
112  48.69244742  009.20679504  48.69253237  009.20675330 20
115  48.69255763  009.20672779
120 Linear Feature 7
111  48.69198841  009.21613217 20
111  48.69191883  009.21615613 20
116  48.69186861  009.21613596  48.69186039  009.21609380
120 Linear Feature 6
111  48.69230052  009.21801572 20
112  48.69220374  009.21790265  48.69217528  009.21774454 20
111  48.69190123  009.21634171 20
112  48.69193311  009.21625535  48.69196924  009.21623631 20
115  48.69202048  009.21621379
120 Linear Feature 5
111  48.69640922  009.23956802 20
111  48.69310468  009.22215655 20
111  48.69256712  009.21929429 21
111  48.69248524  009.21887369 20
112  48.69238085  009.21866346  48.69236440  009.21860214 20
111  48.69235175  009.21853794 20
111  48.69230874  009.21833097 20
111  48.69227964  009.21823802 20
112  48.69227459  009.21816711  48.69228913  009.21813741 20
115  48.69231760  009.21811633
120 Linear Feature 4
111  48.68855216  009.19935010 20
112  48.68849146  009.19918417  48.68843543  009.19909467 20
111  48.68797829  009.19842208 20
112  48.68788561  009.19815770  48.68784464  009.19797872
111  48.68788561  009.19815770
112  48.68788561  009.19815770  48.68785890  009.19802109 20
112  48.68689257  009.19282360  48.68654763  009.19100965
111  48.68689257  009.19282360
112  48.68689257  009.19282360  48.68676494  009.19215240 21
111  48.68662747  009.19165199 20
112  48.68651266  009.19145070  48.68643404  009.19144332 20
111  48.68566020  009.19132364 20
112  48.68546989  009.19121480  48.68540254  009.19113191 20
112  48.68531078  009.19081949  48.68526027  009.19054915 20
111  48.68512387  009.18981349 20
112  48.68506114  009.18963570  48.68502502  009.18956876 20
111  48.68452827  009.18860730 20
111  48.68446376  009.18853449 20
111  48.68433283  009.18829593 20
111  48.68429551  009.18815989 20
111  48.68407223  009.18773260 20
112  48.68392253  009.18752636  48.68385492  009.18746324 20
112  48.68382395  009.18744626  48.68380003  009.18743328 20
112  48.68346442  009.18749606  48.68319571  009.18761927 20
111  48.68287122  009.18776447 20
112  48.68273151  009.18792088  48.68269066  009.18800595 20
112  48.68260017  009.18822756  48.68254840  009.18835897 20
111  48.68236809  009.18881477 20
112  48.68231632  009.18906515  48.68231382  009.18916628 20
112  48.68235095  009.18940908  48.68237809  009.18955185 20
111  48.68290283  009.19231526 20
112  48.68289117  009.19260382  48.68285315  009.19272161 20
111  48.68280606  009.19280340 20
112  48.68266652  009.19300167  48.68258357  009.19308542 20
112  48.68222586  009.19328583  48.68204149  009.19333301 20
112  48.68179903  009.19337126  48.68167443  009.19337254 20
111  48.68153384  009.19333429 20
115  48.68148922  009.19338274
120 Linear Feature 49
111  48.68755570  009.19577981 22
111  48.68804171  009.19557072 22
112  48.68808129  009.19554149  48.68809156  009.19553184 22
111  48.68811582  009.19549906 22
111  48.68854202  009.19492633 22
115  48.68926146  009.19461112
120 Linear Feature 48
111  48.68665621  009.19153282 20
115  48.68660144  009.19155779
120 Linear Feature 47
111  48.68696934  009.19273824 20
115  48.68693049  009.19275709
120 Linear Feature 46
111  48.68803211  009.19563883 20
115  48.68802139  009.19558269
120 Linear Feature 45
111  48.68802678  009.19848636 20
115  48.68805665  009.19843925
120 Linear Feature 31
111  48.68963533  009.20460448 22
112  48.68976721  009.20467959  48.68980051  009.20466554
111  48.68976721  009.20467959
112  48.68976721  009.20467959  48.68978178  009.20467345 22
112  48.68997543  009.20458215  48.69007578  009.20453473
111  48.68997543  009.20458215
112  48.68997543  009.20458215  48.69010451  009.20452116 22
111  48.69025208  009.20445073 22
115  48.69164837  009.20383183
120 Linear Feature 30
111  48.69088639  009.19931017 22
111  48.69247259  009.20771771 22
112  48.69248309  009.20795607  48.69247804  009.20811166 22
111  48.69247343  009.20812583 22
112  48.69236398  009.20831331  48.69225370  009.20836560 22
111  48.69171332  009.20859343 22
112  48.69150032  009.20875897  48.69142068  009.20889225 22
115  48.69085710  009.20976216
120 Linear Feature 29
111  48.68877000  009.19991538 22
111  48.68909094  009.19978029 22
111  48.68992955  009.19953528 22
115  48.69076832  009.19918334
120 Linear Feature 28
111  48.68786610  009.19060107 22
111  48.68826079  009.19102316 22
111  48.68869326  009.19137386 22
112  48.68884514  009.19166424  48.68888126  009.19186203 22
115  48.69027090  009.19917549
120 Linear Feature 27
111  48.68858782  009.19930236 22
112  48.68851091  009.19912513  48.68846192  009.19905209 22
111  48.68798837  009.19834379 22
112  48.68791019  009.19803948  48.68787517  009.19785103
111  48.68791019  009.19803948
112  48.68791019  009.19803948  48.68788591  009.19790886 22
112  48.68693049  009.19275709  48.68656090  009.19081272
111  48.68693049  009.19275709
112  48.68693049  009.19275709  48.68673353  009.19190688 22
111  48.68660478  009.19128657 22
112  48.68675576  009.19088186  48.68693666  009.19079860 22
111  48.68757476  009.19051960 22
116  48.68786610  009.19060107  48.68799944  009.19075723
120 Linear Feature 23
111  48.69026532  009.20451475 21
111  48.69098212  009.20420071 20
111  48.69162501  009.20391906 20
112  48.69168010  009.20392270  48.69169671  009.20393947 20
111  48.69171405  009.20401320 20
111  48.69243111  009.20792625 20
112  48.69243496  009.20809446  48.69242387  009.20817982 20
111  48.69236806  009.20822531 20
112  48.69153276  009.20861140  48.69148302  009.20864581
111  48.69153276  009.20861140
112  48.69153276  009.20861140  48.69149797  009.20866698 20
111  48.69140842  009.20879504 20
112  48.69117896  009.20882332  48.69109606  009.20858495
111  48.69117896  009.20882332
112  48.69117896  009.20882332  48.69113592  009.20859219 20
111  48.69059824  009.20576746 20
112  48.69054172  009.20560423  48.69050319  009.20553803 20
111  48.68997375  009.20490697 20
112  48.68998870  009.20465687  48.69006739  009.20454027
111  48.68998870  009.20465687
114  48.68998870  009.20465687  48.69003740  009.20463229 20
120 Linear Feature 21
111  48.68913594  009.19983212 20
111  48.68884463  009.19995585 20
112  48.68879824  009.20019840  48.68883102  009.20037783 20
111  48.68964607  009.20448077 20
112  48.68976989  009.20459694  48.68985263  009.20456154 20
111  48.69024112  009.20438608 21
111  48.69095967  009.20406943 20
111  48.69159978  009.20378764 20
112  48.69163993  009.20359076  48.69161348  009.20344965 20
111  48.69085738  009.19947497 20
112  48.69062502  009.19932704  48.69043475  009.19940993 20
113  48.68994817  009.19960393 21
120 Linear Feature 93
111  48.68868336  009.18903037 20
115  48.68856473  009.18936078
120 Linear Feature 92
111  48.68865581  009.18889357 20
115  48.68853718  009.18922398
120 Linear Feature 91
111  48.68862672  009.18875677 20
115  48.68850963  009.18907906
120 Linear Feature 90
111  48.68860070  009.18861649 20
115  48.68848207  009.18894458
120 Linear Feature 89
111  48.68855478  009.18852722 20
115  48.68845605  009.18880198
120 Linear Feature 88
111  48.68858310  009.18851331 20
111  48.68841166  009.18858634 20
111  48.68858922  009.18951150 20
113  48.68871007  009.18915160 20
120 Linear Feature 87
111  48.68780220  009.19016646 20
111  48.68792558  009.19009868 20
116  48.68801506  009.18991179  48.68798930  009.18978240
120 Linear Feature 86
111  48.68801506  009.18991179 20
111  48.68782660  009.18896498 20
116  48.68761238  009.18888694  48.68743883  009.18896293
120 Linear Feature 85
111  48.68802623  009.19023905 20
112  48.68790667  009.19020544  48.68779573  009.19025398 20
111  48.68692245  009.19064923 20
112  48.68671663  009.19041880  48.68665996  009.19014318 20
111  48.68656898  009.18968910 20
112  48.68671365  009.18921016  48.68694184  009.18910398 20
115  48.68803805  009.18859341
120 Linear Feature 84
111  48.68850366  009.18954832 20
115  48.68841068  009.18983480
120 Linear Feature 83
111  48.68847646  009.18940939 20
115  48.68836071  009.18975720
120 Linear Feature 82
111  48.68844926  009.18927813 20
115  48.68833225  009.18961635
120 Linear Feature 81
